Element 1: (0, (14, 5), ['.', '.', '%', '.'], [(7, 8), (13, 1), (18, 5)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (15, 5))
Element 2: (0, (15, 5), ['', '.', '.', '.'], [(8, 8), (14, 1), (18, 4)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (16, 5))
Element 3: (0, (16, 5), ['', '.', '.', '.'], [(9, 8), (15, 1), (18, 3)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (17, 5))
Element 4: (0, (17, 5), ['', '.', '.', ''], [(10, 8), (14, 1), (17, 3)], [False, False, False, False], 92, False, [False, True, True, False], 107, 'North', (17, 6))
Element 5: (0, (17, 6), ['.', '', '.', '%'], [(10, 7), (14, 2), (17, 4)], [False, False, False, True], 90, False, [True, False, True, False], 146, 'North', (17, 7))
Element 6: (0, (17, 7), ['%', '', '%', '.'], [(9, 7), (14, 3), (16, 4)], [True, False, True, False], 88, False, [False, False, False, True], 185, 'East', (18, 7))
Element 7: (0, (18, 7), ['', '%', '%', '%'], [(9, 6), (14, 4), (16, 3)], [False, True, True, True], 86, False, [False, False, False, False], 224, 'West', (17, 7))
Element 8: (0, (17, 7), ['%', '', '%', ''], [(9, 5), (15, 4), (16, 4)], [True, False, True, False], 84, False, [False, False, False, False], 243, 'South', (17, 6))
Element 9: (0, (17, 6), ['.', '', '', '%'], [(10, 5), (15, 5), (15, 4)], [False, False, False, True], 82, False, [True, False, False, False], 1242, 'West', (16, 6))
Element 10: (0, (16, 6), ['G', '', '%', ''], [(10, 4), (15, 6), (15, 5)], [False, False, True, False], 80, False, [False, False, False, False], 1271, 'East', (17, 6))
Element 11: (0, (17, 6), ['', '', '', '%'], [(11, 4), (15, 7), (16, 5)], [False, False, False, True], 78, False, [False, False, False, False], 1290, 'South', (17, 5))
Element 12: (0, (17, 5), ['', '', '', ''], [(12, 4), (15, 8), (16, 6)], [False, False, False, False], 76, False, [False, False, False, False], 1309, 'South', (17, 4))
Element 13: (0, (17, 4), ['', '', '', ''], [(13, 4), (14, 8), (17, 6)], [False, False, False, False], 74, False, [False, False, False, False], 1328, 'East', (18, 4))
Element 14: (0, (18, 4), ['', '', '', '%'], [(13, 5), (14, 7), (17, 7)], [False, False, False, True], 72, False, [False, False, False, False], 1347, 'North', (18, 5))
