Element 1: (0, (18, 1), ['.', '%', '%', '%'], [(2, 4), (3, 6), (18, 3)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 1))
Element 2: (0, (17, 1), ['%', '%', '%', ''], [(3, 4), (4, 6), (18, 4)], [True, True, True, False], 96, False, [False, False, False, False], 39, 'East', (18, 1))
Element 3: (0, (18, 1), ['', '%', '%', '%'], [(4, 4), (5, 6), (18, 5)], [False, True, True, True], 94, False, [False, False, False, False], 68, 'Stop', (18, 1))
Element 4: (0, (18, 1), ['', '%', '%', '%'], [(4, 5), (6, 6), (17, 5)], [False, True, True, True], 92, False, [False, False, False, False], 97, 'West', (17, 1))
Element 5: (0, (17, 1), ['%', '%', '%', ''], [(5, 5), (6, 5), (17, 6)], [True, True, True, False], 90, False, [False, False, False, False], 126, 'East', (18, 1))
Element 6: (0, (18, 1), ['', '%', '%', '%'], [(5, 6), (6, 4), (17, 7)], [False, True, True, True], 88, False, [False, False, False, False], 145, 'Stop', (18, 1))
Element 7: (0, (18, 1), ['', '%', '%', '%'], [(6, 6), (6, 3), (18, 7)], [False, True, True, True], 86, False, [False, False, False, False], 164, 'West', (17, 1))
Element 8: (0, (17, 1), ['%', '%', '%', ''], [(6, 5), (7, 3), (17, 7)], [True, True, True, False], 84, False, [False, False, False, False], 173, 'East', (18, 1))
Element 9: (0, (18, 1), ['', '%', '%', '%'], [(6, 4), (8, 3), (17, 6)], [False, True, True, True], 82, False, [False, False, False, False], 182, 'Stop', (18, 1))
Element 10: (0, (18, 1), ['', '%', '%', '%'], [(6, 3), (9, 3), (16, 6)], [False, True, True, True], 80, False, [False, False, False, False], 201, 'West', (17, 1))
Element 11: (0, (17, 1), ['%', '%', '%', ''], [(6, 2), (9, 2), (16, 5)], [True, True, True, False], 78, False, [False, False, False, False], 1220, 'East', (18, 1))
Element 12: (0, (18, 1), ['', '%', '%', '%'], [(7, 2), (10, 2), (16, 4)], [False, True, True, True], 76, False, [False, False, False, False], 1249, 'Stop', (18, 1))
Element 13: (0, (18, 1), ['', '%', '%', '%'], [(8, 2), (11, 2), (17, 4)], [False, True, True, True], 74, False, [False, False, False, False], 1278, 'West', (17, 1))
Element 14: (0, (17, 1), ['%', '%', '%', ''], [(8, 1), (12, 2), (17, 3)], [True, True, True, False], 72, False, [False, False, False, False], 1307, 'East', (18, 1))
Element 15: (0, (18, 1), ['', '%', '%', '%'], [(9, 1), (13, 2), (16, 3)], [False, True, True, True], 70, False, [False, False, False, False], 1336, 'Stop', (18, 1))
Element 16: (0, (18, 1), ['', '%', '%', '%'], [(9, 2), (14, 2), (17, 3)], [False, True, True, True], 68, False, [False, False, False, False], 1345, 'West', (17, 1))
Element 17: (0, (17, 1), ['%', '%', '%', ''], [(10, 2), (14, 3), (17, 4)], [True, True, True, False], 66, False, [False, False, False, False], 1354, 'East', (18, 1))
Element 18: (0, (18, 1), ['', '%', '%', '%'], [(10, 3), (14, 4), (16, 4)], [False, True, True, True], 64, False, [False, False, False, False], 1373, 'Stop', (18, 1))
Element 19: (0, (18, 1), ['', '%', '%', '%'], [(11, 3), (15, 4), (16, 3)], [False, True, True, True], 62, False, [False, False, False, False], 1392, 'West', (17, 1))
Element 20: (0, (17, 1), ['%', '%', '%', ''], [(11, 4), (15, 5), (16, 4)], [True, True, True, False], 60, False, [False, False, False, False], 1411, 'East', (18, 1))
Element 21: (0, (18, 1), ['', '%', '%', '%'], [(12, 4), (15, 6), (15, 4)], [False, True, True, True], 58, False, [False, False, False, False], 1430, 'Stop', (18, 1))
Element 22: (0, (18, 1), ['', '%', '%', '%'], [(13, 4), (15, 7), (15, 5)], [False, True, True, True], 56, False, [False, False, False, False], 1449, 'West', (17, 1))
Element 23: (0, (17, 1), ['%', '%', '%', ''], [(13, 5), (15, 8), (14, 5)], [True, True, True, False], 54, False, [False, False, False, False], 1478, 'East', (18, 1))
Element 24: (0, (18, 1), ['', '%', '%', '%'], [(13, 6), (14, 8), (14, 4)], [False, True, True, True], 52, False, [False, False, False, False], 1497, 'Stop', (18, 1))
Element 25: (0, (18, 1), ['', '%', '%', '%'], [(12, 6), (14, 7), (14, 3)], [False, True, True, True], 50, False, [False, False, False, False], 1516, 'West', (17, 1))
Element 26: (0, (17, 1), ['%', '%', '%', ''], [(12, 5), (14, 8), (13, 3)], [True, True, True, False], 48, False, [False, False, False, False], 1535, 'East', (18, 1))
