Element 1: (0, (8, 2), ['.', '.', '.', 'F'], [(1, 4), (14, 3), (17, 10)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (9, 2))
Element 2: (0, (9, 2), ['', '.', '.', '.'], [(2, 4), (14, 4), (18, 10)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (10, 2))
Element 3: (0, (10, 2), ['', '%', '.', '.'], [(3, 4), (15, 4), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (11, 2))
Element 4: (0, (11, 2), ['', '.', '.', '.'], [(4, 4), (16, 4), (18, 12)], [False, False, False, False], 92, False, [False, True, True, True], 1107, 'East', (12, 2))
Element 5: (0, (12, 2), ['', '.', '%', '.'], [(4, 5), (17, 4), (18, 13)], [False, False, True, False], 90, False, [False, True, False, True], 1146, 'East', (13, 2))
Element 6: (0, (13, 2), ['', '.', '.', '.'], [(5, 5), (18, 4), (17, 13)], [False, False, False, False], 88, False, [False, True, True, True], 1185, 'East', (14, 2))
Element 7: (0, (14, 2), ['', '.', '', '%'], [(6, 5), (18, 5), (17, 12)], [False, False, False, True], 86, False, [False, True, False, False], 1224, 'South', (14, 1))
Element 8: (0, (14, 1), ['.', '%', '', '.'], [(6, 6), (17, 5), (17, 11)], [False, True, False, False], 84, False, [True, False, False, True], 1263, 'East', (15, 1))
Element 9: (0, (15, 1), ['', '%', '%', '%'], [(5, 6), (17, 6), (16, 11)], [False, True, True, True], 82, False, [False, False, False, False], 1302, 'West', (14, 1))
Element 10: (0, (14, 1), ['.', '%', '', ''], [(4, 6), (17, 7), (16, 12)], [False, True, False, False], 80, False, [True, False, False, False], 1331, 'West', (13, 1))
Element 11: (0, (13, 1), ['.', '%', '', ''], [(3, 6), (18, 7), (16, 13)], [False, True, False, False], 78, False, [True, False, False, False], 1370, 'West', (12, 1))
Element 12: (0, (12, 1), ['.', '%', '', ''], [(3, 7), (17, 7), (15, 13)], [False, True, False, False], 76, False, [True, False, False, False], 1399, 'West', (11, 1))
Element 13: (0, (11, 1), ['%', '%', '', ''], [(2, 7), (17, 6), (15, 12)], [True, True, False, False], 74, False, [False, False, False, False], 1428, 'East', (12, 1))
Element 14: (0, (12, 1), ['', '%', '', ''], [(2, 8), (16, 6), (15, 13)], [False, True, False, False], 72, False, [False, False, False, False], 2437, 'East', (13, 1))
Element 15: (0, (13, 1), ['', '%', '', ''], [(1, 8), (16, 5), (14, 13)], [False, True, False, False], 70, False, [False, False, False, False], 3456, 'East', (14, 1))
Element 16: (0, (14, 1), ['', '%', '', ''], [(1, 7), (15, 5), (13, 13)], [False, True, False, False], 68, False, [False, False, False, False], 3485, 'North', (14, 2))
Element 17: (0, (14, 2), ['', '', '', '%'], [(1, 6), (15, 6), (13, 12)], [False, False, False, True], 66, False, [False, False, False, False], 3514, 'North', (14, 3))
Element 18: (0, (14, 3), ['.', '', '', '%'], [(2, 6), (15, 7), (13, 11)], [False, False, False, True], 64, False, [True, False, False, False], 3543, 'West', (13, 3))
Element 19: (0, (13, 3), ['%', '', '.', ''], [(2, 5), (15, 8), (12, 11)], [True, False, False, False], 62, False, [False, False, True, False], 3582, 'North', (13, 4))
Element 20: (0, (13, 4), ['.', '', '.', ''], [(3, 5), (14, 8), (12, 12)], [False, False, False, False], 60, False, [True, False, True, False], 3621, 'North', (13, 5))
Element 21: (0, (13, 5), ['.', '', '.', '.'], [(2, 5), (14, 7), (12, 13)], [False, False, False, False], 58, False, [True, False, True, True], 3650, 'East', (14, 5))
Element 22: (0, (14, 5), ['', '', '%', ''], [(1, 5), (14, 8), (12, 12)], [False, False, True, False], 56, False, [False, False, False, False], 3669, 'East', (15, 5))
Element 23: (0, (15, 5), ['', '', '', ''], [(2, 5), (13, 8), (11, 12)], [False, False, False, False], 54, False, [False, False, False, False], 3688, 'East', (16, 5))
Element 24: (0, (16, 5), ['', '', '', ''], [(2, 6), (14, 8), (10, 12)], [False, False, False, False], 52, False, [False, False, False, False], 3697, 'East', (17, 5))
