Element 1: (0, (10, 7), ['.', '%', '.', '%'], [(13, 8), (14, 1), (16, 3)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (10, 8))
Element 2: (0, (10, 8), ['.', '', '%', '%'], [(14, 8), (15, 1), (17, 3)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (9, 8))
Element 3: (0, (9, 8), ['.', '.', '%', ''], [(15, 8), (14, 1), (18, 3)], [False, False, True, False], 94, False, [True, True, False, False], 68, 'South', (9, 7))
Element 4: (0, (9, 7), ['%', '.', '', ''], [(15, 7), (14, 2), (18, 4)], [True, False, False, False], 92, False, [False, True, False, False], 107, 'South', (9, 6))
Element 5: (0, (9, 6), ['.', '.', '', '%'], [(15, 6), (14, 3), (18, 5)], [False, False, False, True], 90, False, [True, True, False, False], 146, 'South', (9, 5))
Element 6: (0, (9, 5), ['.', '.', '', 'F'], [(16, 6), (14, 4), (17, 5)], [False, False, False, False], 88, False, [True, True, False, False], 185, 'East', (10, 5))
Element 7: (0, (10, 5), ['', '.', '%', '%'], [(17, 6), (15, 4), (17, 4)], [False, False, True, True], 86, False, [False, True, False, False], 1214, 'South', (10, 4))
Element 8: (0, (10, 4), ['.', '.', '', '.'], [(17, 7), (16, 4), (17, 5)], [False, False, False, False], 84, False, [True, True, False, True], 1243, 'East', (11, 4))
Element 9: (0, (11, 4), ['', '.', '%', '.'], [(18, 7), (16, 5), (17, 4)], [False, False, True, False], 82, False, [False, True, False, True], 1272, 'East', (12, 4))
Element 10: (0, (12, 4), ['', '%', '.', '.'], [(17, 7), (15, 5), (17, 5)], [False, True, False, False], 80, False, [False, False, True, True], 1291, 'East', (13, 4))
Element 11: (0, (13, 4), ['', '.', '.', ''], [(17, 6), (14, 5), (18, 5)], [False, False, False, False], 78, False, [False, True, True, False], 1310, 'North', (13, 5))
Element 12: (0, (13, 5), ['.', '', '.', ''], [(17, 5), (15, 5), (18, 4)], [False, False, False, False], 76, False, [True, False, True, False], 1319, 'North', (13, 6))
Element 13: (0, (13, 6), ['.', '', '%', '%'], [(18, 5), (15, 6), (17, 4)], [False, False, True, True], 74, False, [True, False, False, False], 1328, 'West', (12, 6))
Element 14: (0, (12, 6), ['.', '.', '%', ''], [(18, 4), (16, 6), (16, 4)], [False, False, True, False], 72, False, [True, True, False, False], 1337, 'South', (12, 5))
