Element 1: (0, (9, 4), ['G', '.', '.', '.'], [(8, 4), (12, 1), (17, 4)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (10, 4))
Element 15: (0, (13, 6), ['.', '', '%', '%'], [(6, 8), (9, 2), (14, 7)], [False, False, True, True], 70, False, [True, False, False, False], 2476, 'West', (12, 6))
Element 16: (0, (12, 6), ['.', '.', '%', ''], [(5, 8), (9, 3), (14, 8)], [False, False, True, False], 68, False, [True, True, False, False], 2505, 'South', (12, 5))
Element 17: (0, (12, 5), ['%', '', '', ''], [(4, 8), (8, 3), (13, 8)], [True, False, False, False], 66, False, [False, False, False, False], 2544, 'North', (12, 6))
Element 18: (0, (12, 6), ['.', '', '%', ''], [(5, 8), (8, 2), (14, 8)], [False, False, True, False], 64, False, [True, False, False, False], 2553, 'West', (11, 6))
Element 19: (0, (11, 6), ['%', '%', '%', ''], [(6, 8), (8, 1), (15, 8)], [True, True, True, False], 62, False, [False, False, False, False], 2572, 'East', (12, 6))
Element 20: (0, (12, 6), ['', '', '%', ''], [(7, 8), (9, 1), (15, 7)], [False, False, True, False], 60, False, [False, False, False, False], 2581, 'East', (13, 6))
Element 21: (0, (13, 6), ['', '', '%', '%'], [(7, 9), (8, 1), (14, 7)], [False, False, True, True], 58, False, [False, False, False, False], 2580, 'South', (13, 5))
Element 22: (0, (13, 5), ['', '', '', ''], [(6, 9), (7, 1), (15, 7)], [False, False, False, False], 56, False, [False, False, False, False], 2589, 'West', (12, 5))
Element 23: (0, (12, 5), ['%', '', '', ''], [(7, 9), (7, 2), (15, 6)], [True, False, False, False], 54, False, [False, False, False, False], 2598, 'East', (13, 5))
Element 24: (0, (13, 5), ['', '', '', ''], [(8, 9), (7, 3), (16, 6)], [False, False, False, False], 52, False, [False, False, False, False], 2607, 'East', (14, 5))
Element 25: (0, (14, 5), ['', '', '%', ''], [(8, 8), (6, 3), (17, 6)], [False, False, True, False], 50, False, [False, False, False, False], 2616, 'East', (15, 5))
Element 26: (0, (15, 5), ['', '', '', ''], [(7, 8), (6, 4), (17, 5)], [False, False, False, False], 48, False, [False, False, False, False], 2625, 'North', (15, 6))
Element 27: (0, (15, 6), ['%', '', '', ''], [(8, 8), (6, 5), (16, 5)], [True, False, False, False], 46, False, [False, False, False, False], 2634, 'East', (16, 6))
Element 28: (0, (16, 6), ['', '', '%', ''], [(9, 8), (6, 6), (16, 4)], [False, False, True, False], 44, False, [False, False, False, False], 2643, 'East', (17, 6))
Element 29: (0, (17, 6), ['', '', '', '%'], [(10, 8), (5, 6), (16, 3)], [False, False, False, True], 42, False, [False, False, False, False], 2662, 'North', (17, 7))
Element 30: (0, (17, 7), ['%', '', '%', ''], [(10, 7), (5, 5), (17, 3)], [True, False, True, False], 40, False, [False, False, False, False], 2681, 'East', (18, 7))
Element 31: (0, (18, 7), ['', '%', '%', '%'], [(9, 7), (4, 5), (18, 3)], [False, True, True, True], 38, False, [False, False, False, False], 2700, 'West', (17, 7))
Element 32: (0, (17, 7), ['%', '', '%', ''], [(9, 8), (4, 6), (17, 3)], [True, False, True, False], 36, False, [False, False, False, False], 2709, 'South', (17, 6))
Element 33: (0, (17, 6), ['', '', '', '%'], [(9, 7), (3, 6), (16, 3)], [False, False, False, True], 34, False, [False, False, False, False], 2718, 'South', (17, 5))
Element 34: (0, (17, 5), ['', '', '', ''], [(9, 6), (3, 7), (16, 4)], [False, False, False, False], 32, False, [False, False, False, False], 2727, 'East', (18, 5))
Element 35: (0, (18, 5), ['', '', '%', '%'], [(8, 6), (2, 7), (15, 4)], [False, False, True, True], 30, False, [False, False, False, False], 2746, 'South', (18, 4))
Element 36: (0, (18, 4), ['', '', '', '%'], [(9, 6), (2, 8), (15, 5)], [False, False, False, True], 28, False, [False, False, False, False], 3745, 'South', (18, 3))
Element 37: (0, (18, 3), ['', '%', '', '%'], [(9, 5), (1, 8), (14, 5)], [False, True, False, True], 26, False, [False, False, False, False], 4744, 'West', (17, 3))
Element 38: (0, (17, 3), ['', '%', '', ''], [(10, 5), (1, 7), (14, 4)], [False, True, False, False], 24, False, [False, False, False, False], 4753, 'North', (17, 4))
Element 39: (0, (17, 4), ['', '', '', ''], [(10, 4), (1, 6), (14, 3)], [False, False, False, False], 22, False, [False, False, False, False], 4762, 'South', (17, 3))
Element 40: (0, (17, 3), ['', '%', '', ''], [(11, 4), (2, 6), (14, 2)], [False, True, False, False], 20, False, [False, False, False, False], 4771, 'West', (16, 3))
Element 41: (0, (16, 3), ['%', '%', '', ''], [(12, 4), (2, 5), (14, 1)], [True, True, False, False], 18, False, [False, False, False, False], 4780, 'East', (17, 3))
Element 42: (0, (17, 3), ['', '%', '', ''], [(13, 4), (3, 5), (15, 1)], [False, True, False, False], 16, False, [False, False, False, False], 4789, 'East', (18, 3))
Element 43: (0, (18, 3), ['', '%', '', '%'], [(14, 4), (3, 4), (14, 1)], [False, True, False, True], 14, False, [False, False, False, False], 4798, 'North', (18, 4))
Element 44: (0, (18, 4), ['', '', '', '%'], [(15, 4), (4, 4), (13, 1)], [False, False, False, True], 12, False, [False, False, False, False], 4807, 'West', (17, 4))
Element 45: (0, (17, 4), ['G', '', '', ''], [(16, 4), (4, 3), (13, 2)], [False, False, False, False], 10, False, [False, False, False, False], 4816, 'East', (18, 4))
Element 46: (0, (18, 4), ['G', '', '', '%'], [(17, 4), (5, 3), (13, 3)], [False, False, False, True], 8, False, [False, False, False, False], 4825, 'North', (18, 5))
Element 47: (0, (18, 5), ['', 'G', '%', '%'], [(18, 4), (5, 2), (13, 4)], [False, False, True, True], 6, False, [False, False, False, False], 4834, 'West', (17, 5))
Element 48: (0, (17, 5), ['', '', '', 'G'], [(18, 5), (6, 2), (13, 5)], [False, False, False, False], 4, False, [False, False, False, False], 4843, 'South', (17, 4))
Element 49: (0, (17, 4), ['', '', 'G', ''], [(17, 5), (6, 1), (13, 6)], [False, False, False, False], 2, False, [False, False, False, False], 4852, 'West', (16, 4))
Element 50: (0, (16, 4), ['', '', '', ''], [(17, 6), (5, 1), (12, 6)], [False, False, False, False], 0, False, [False, False, False, False], 4861, 'Stop', (16, 4))
Element 51: #0#
