Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(9, 3), (4, 8), (12, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(9, 2), (5, 8), (13, 6)], [False, False, True, True], 96, False, [False, False, False, False], 2028, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(10, 2), (6, 8), (13, 5)], [True, False, True, False], 94, False, [False, True, False, False], 3057, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(11, 2), (7, 8), (14, 5)], [True, False, False, False], 92, False, [False, True, False, False], 3096, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(12, 2), (8, 8), (15, 5)], [True, False, False, False], 90, False, [False, True, False, True], 3135, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(13, 2), (9, 8), (16, 5)], [False, False, False, False], 88, False, [False, True, False, True], 3174, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(14, 2), (10, 8), (17, 5)], [False, False, False, False], 86, False, [False, True, True, True], 3213, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(14, 3), (10, 7), (18, 5)], [False, False, True, False], 84, False, [False, True, False, True], 3252, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(14, 4), (9, 7), (18, 4)], [False, False, True, False], 82, False, [False, True, False, True], 3291, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(15, 4), (9, 6), (18, 3)], [False, False, True, True], 80, False, [False, True, False, False], 3330, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(16, 4), (9, 5), (17, 3)], [False, False, False, True], 78, False, [True, True, False, False], 3369, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '.', '', '%'], [(16, 3), (10, 5), (17, 4)], [True, False, False, True], 76, False, [False, True, False, False], 4398, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(17, 3), (10, 4), (16, 4)], [False, False, False, False], 74, False, [True, True, False, True], 4417, 'East', (7, 3))
