Element 1: (2, (13, 6), ['.', '.', '%', '%'], [(17, 7), (8, 12), (13, 13)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (13, 5))
Element 2: (2, (13, 5), ['.', '.', '', '.'], [(18, 7), (9, 12), (14, 13)], [False, False, False, False], 96, False, [True, True, False, True], 58, 'East', (14, 5))
Element 3: (2, (14, 5), ['', '.', '%', '.'], [(17, 7), (10, 12), (15, 13)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (15, 5))
Element 4: (2, (15, 5), ['', '.', '.', '.'], [(17, 6), (11, 12), (16, 13)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (16, 5))
Element 5: (2, (16, 5), ['', '.', '.', 'G'], [(17, 5), (12, 12), (17, 13)], [False, False, False, False], 90, False, [False, True, True, False], 155, 'North', (16, 6))
Element 6: (2, (16, 6), ['.', '', '%', ''], [(18, 5), (13, 12), (18, 13)], [False, False, True, False], 88, False, [True, False, False, False], 194, 'West', (15, 6))
Element 7: (2, (15, 6), ['%', '', '.', ''], [(18, 4), (13, 11), (18, 12)], [True, False, False, False], 86, False, [False, False, True, False], 233, 'North', (15, 7))
Element 8: (2, (15, 7), ['.', '', '.', '%'], [(18, 3), (12, 11), (18, 11)], [False, False, False, True], 84, False, [True, False, True, False], 272, 'North', (15, 8))
Element 9: (2, (15, 8), ['.', '', '%', '%'], [(17, 3), (13, 11), (18, 10)], [False, False, True, True], 82, False, [True, False, False, False], 301, 'West', (14, 8))
Element 10: (2, (14, 8), ['.', '.', '%', ''], [(17, 4), (13, 12), (17, 10)], [False, False, True, False], 80, False, [True, True, False, False], 330, 'South', (14, 7))
Element 11: (2, (14, 7), ['%', '%', '', ''], [(16, 4), (13, 13), (17, 11)], [True, True, False, False], 78, False, [False, False, False, False], 359, 'North', (14, 8))
Element 12: (2, (14, 8), ['.', '', '%', ''], [(16, 3), (12, 13), (17, 12)], [False, False, True, False], 76, False, [True, False, False, False], 388, 'West', (13, 8))
Element 13: (2, (13, 8), ['%', '%', '%', ''], [(16, 4), (13, 13), (16, 12)], [True, True, True, False], 74, False, [False, False, False, False], 407, 'East', (14, 8))
Element 14: (2, (14, 8), ['', '', '%', ''], [(15, 4), (14, 13), (16, 11)], [False, False, True, False], 72, False, [False, False, False, False], 426, 'East', (15, 8))
Element 15: (2, (15, 8), ['', '', '%', '%'], [(14, 4), (15, 13), (16, 10)], [False, False, True, True], 70, False, [False, False, False, False], 445, 'South', (15, 7))
Element 16: (2, (15, 7), ['', '', '', '%'], [(14, 3), (15, 12), (16, 9)], [False, False, False, True], 68, False, [False, False, False, False], 474, 'West', (14, 7))
Element 17: (2, (14, 7), ['%', '%', '', ''], [(14, 2), (16, 12), (17, 9)], [True, True, False, False], 66, False, [False, False, False, False], 493, 'East', (15, 7))
Element 18: (2, (15, 7), ['', '', '', '%'], [(14, 1), (17, 12), (16, 9)], [False, False, False, True], 64, False, [False, False, False, False], 502, 'South', (15, 6))
Element 19: (2, (15, 6), ['%', '', '', ''], [(15, 1), (18, 12), (16, 10)], [True, False, False, False], 62, False, [False, False, False, False], 511, 'East', (16, 6))
Element 20: (2, (16, 6), ['', '', '%', ''], [(14, 1), (18, 13), (16, 11)], [False, False, True, False], 60, False, [False, False, False, False], 510, 'East', (17, 6))
Element 21: (2, (17, 6), ['', '', '', '%'], [(13, 1), (17, 13), (16, 12)], [False, False, False, True], 58, False, [False, False, False, False], 519, 'North', (17, 7))
Element 22: (2, (17, 7), ['%', '', '%', ''], [(13, 2), (16, 13), (15, 12)], [True, False, True, False], 56, False, [False, False, False, False], 528, 'East', (18, 7))
Element 23: (2, (18, 7), ['', '%', '%', '%'], [(13, 3), (17, 13), (16, 12)], [False, True, True, True], 54, False, [False, False, False, False], 537, 'West', (17, 7))
Element 24: (2, (17, 7), ['%', '', '%', ''], [(13, 4), (18, 13), (17, 12)], [True, False, True, False], 52, False, [False, False, False, False], 546, 'South', (17, 6))
Element 25: (2, (17, 6), ['', '', '', '%'], [(12, 4), (18, 12), (17, 11)], [False, False, False, True], 50, False, [False, False, False, False], 555, 'South', (17, 5))
Element 26: (2, (17, 5), ['', '', '', ''], [(12, 5), (18, 11), (16, 11)], [False, False, False, False], 48, False, [False, False, False, False], 564, 'East', (18, 5))
Element 27: (2, (18, 5), ['', '', '%', '%'], [(12, 6), (18, 10), (17, 11)], [False, False, True, True], 46, False, [False, False, False, False], 573, 'South', (18, 4))
Element 28: (2, (18, 4), ['', '', '', '%'], [(11, 6), (18, 11), (17, 10)], [False, False, False, True], 44, False, [False, False, False, False], 582, 'South', (18, 3))
Element 29: (2, (18, 3), ['', '%', '', '%'], [(12, 6), (18, 12), (17, 9)], [False, True, False, True], 42, False, [False, False, False, False], 581, 'West', (17, 3))
Element 30: (2, (17, 3), ['', '%', '', ''], [(13, 6), (17, 12), (17, 10)], [False, True, False, False], 40, False, [False, False, False, False], 580, 'North', (17, 4))
Element 31: (2, (17, 4), ['', '', '', ''], [(13, 5), (17, 13), (16, 10)], [False, False, False, False], 38, False, [False, False, False, False], 579, 'West', (16, 4))
Element 32: (2, (16, 4), ['', '', '', ''], [(14, 5), (17, 12), (17, 10)], [False, False, False, False], 36, False, [False, False, False, False], 578, 'South', (16, 3))
Element 33: (2, (16, 3), ['%', '%', '', ''], [(15, 5), (17, 11), (18, 10)], [True, True, False, False], 34, False, [False, False, False, False], 577, 'North', (16, 4))
Element 34: (2, (16, 4), ['', '', 'G', ''], [(16, 5), (17, 10), (18, 11)], [False, False, False, False], 32, False, [False, False, False, False], 576, 'West', (15, 4))
Element 35: (2, (15, 4), ['', '%', '', ''], [(16, 6), (17, 9), (17, 11)], [False, True, False, False], 30, False, [False, False, False, False], 575, 'West', (14, 4))
Element 36: (2, (14, 4), ['', '', '', ''], [(15, 6), (16, 9), (18, 11)], [False, False, False, False], 28, False, [False, False, False, False], 574, 'South', (14, 3))
Element 37: (2, (14, 3), ['', '', '', '%'], [(15, 7), (16, 10), (18, 12)], [False, False, False, True], 26, False, [False, False, False, False], 573, 'South', (14, 2))
Element 38: (2, (14, 2), ['', '', '', '%'], [(15, 8), (16, 11), (17, 12)], [False, False, False, True], 24, False, [False, False, False, False], 572, 'South', (14, 1))
Element 39: (2, (14, 1), ['', '%', '', ''], [(14, 8), (16, 10), (18, 12)], [False, True, False, False], 22, False, [False, False, False, False], 571, 'East', (15, 1))
Element 40: (2, (15, 1), ['', '%', '%', '%'], [(14, 7), (16, 9), (18, 13)], [False, True, True, True], 20, False, [False, False, False, False], 570, 'West', (14, 1))
Element 41: (2, (14, 1), ['', '%', '', ''], [(14, 8), (17, 9), (17, 13)], [False, True, False, False], 18, False, [False, False, False, False], 569, 'West', (13, 1))
Element 42: (2, (13, 1), ['.', '%', '', ''], [(13, 8), (17, 10), (17, 12)], [False, True, False, False], 16, False, [True, False, False, False], 568, 'West', (12, 1))
Element 43: (2, (12, 1), ['.', '%', '.', ''], [(14, 8), (16, 10), (17, 13)], [False, True, False, False], 14, False, [True, False, True, False], 577, 'North', (12, 2))
Element 44: (2, (12, 2), ['.', '', '%', ''], [(15, 8), (17, 10), (16, 13)], [False, False, True, False], 12, False, [True, False, False, False], 586, 'West', (11, 2))
Element 45: (2, (11, 2), ['.', '.', '.', ''], [(15, 7), (17, 11), (16, 12)], [False, False, False, False], 10, False, [True, True, True, False], 595, 'North', (11, 3))
Element 46: (2, (11, 3), ['.', '', '.', '%'], [(14, 7), (16, 11), (16, 13)], [False, False, False, True], 8, False, [True, False, True, False], 604, 'North', (11, 4))
Element 47: (2, (11, 4), ['.', '', '%', ''], [(15, 7), (17, 11), (15, 13)], [False, False, True, False], 6, False, [True, False, False, False], 613, 'West', (10, 4))
Element 48: (2, (10, 4), ['.', '.', 'F', ''], [(15, 6), (17, 12), (15, 12)], [False, False, False, False], 4, False, [True, True, False, False], 622, 'North', (10, 5))
Element 49: (2, (10, 5), ['.', '', '%', '%'], [(16, 6), (16, 12), (15, 13)], [False, False, True, True], 2, False, [True, False, False, False], 1621, 'West', (9, 5))
Element 50: (2, (9, 5), ['.', '.', '.', ''], [(16, 6), (16, 12), (14, 13)], [False, False, False, False], 0, False, [True, True, True, False], 1630, 'Stop', (9, 5))
Element 51: #0#
