Element 1: (3, (18, 13), ['.', '.', '%', '%'], [(10, 12), (2, 11), (8, 2)], [False, False, True, True], 98, False, [True, True, False, False], 1019, 'South', (18, 12))
Element 2: (3, (18, 12), ['.', '.', '', '%'], [(11, 12), (1, 11), (9, 2)], [False, False, False, True], 96, False, [True, True, False, False], 3038, 'South', (18, 11))
Element 3: (3, (18, 11), ['.', '.', '', '%'], [(12, 12), (1, 12), (10, 2)], [False, False, False, True], 94, False, [True, True, False, False], 3077, 'South', (18, 10))
Element 4: (3, (18, 10), ['.', '%', '', '%'], [(13, 12), (1, 13), (11, 2)], [False, True, False, True], 92, False, [True, False, False, False], 3116, 'West', (17, 10))
Element 5: (3, (17, 10), ['.', '.', '.', ''], [(13, 13), (1, 12), (12, 2)], [False, False, False, False], 90, False, [True, True, True, False], 3145, 'North', (17, 11))
Element 6: (3, (17, 11), ['.', '', '.', ''], [(14, 13), (1, 11), (13, 2)], [False, False, False, False], 88, False, [True, False, True, False], 3174, 'North', (17, 12))
Element 7: (3, (17, 12), ['.', '', '.', ''], [(15, 13), (1, 10), (14, 2)], [False, False, False, False], 86, False, [True, False, True, False], 3213, 'North', (17, 13))
Element 8: (3, (17, 13), ['G', '', '%', ''], [(16, 13), (2, 10), (14, 3)], [False, False, True, False], 84, False, [False, False, False, False], 3252, 'South', (17, 12))
Element 9: (3, (17, 12), ['G', '', '', ''], [(16, 12), (3, 10), (14, 4)], [False, False, False, False], 82, False, [False, False, False, False], 3281, 'South', (17, 11))
Element 10: (3, (17, 11), ['G', '', '', ''], [(16, 11), (4, 10), (15, 4)], [False, False, False, False], 80, False, [False, False, False, False], 3310, 'North', (17, 12))
Element 11: (3, (17, 12), ['', '', '', ''], [(16, 10), (4, 11), (16, 4)], [False, False, False, False], 78, False, [False, False, False, False], 3339, 'South', (17, 11))
Element 12: (3, (17, 11), ['', '', '', ''], [(16, 9), (5, 11), (17, 4)], [False, False, False, False], 76, False, [False, False, False, False], 3368, 'West', (16, 11))
Element 13: (3, (16, 11), ['%', '', '', ''], [(17, 9), (6, 11), (18, 4)], [True, False, False, False], 74, False, [False, False, False, False], 3397, 'North', (16, 12))
Element 14: (3, (16, 12), ['.', '', '', ''], [(17, 10), (6, 12), (18, 5)], [False, False, False, False], 72, False, [True, False, False, False], 3416, 'West', (15, 12))
Element 15: (3, (15, 12), ['%', '%', '', ''], [(18, 10), (7, 12), (17, 5)], [True, True, False, False], 70, False, [False, False, False, False], 3445, 'North', (15, 13))
Element 16: (3, (15, 13), ['', '', '%', ''], [(18, 11), (8, 12), (17, 6)], [False, False, True, False], 68, False, [False, False, False, False], 3464, 'East', (16, 13))
Element 17: (3, (16, 13), ['', '', '%', ''], [(18, 12), (9, 12), (17, 7)], [False, False, True, False], 66, False, [False, False, False, False], 3473, 'West', (15, 13))
Element 18: (3, (15, 13), ['', '', '%', ''], [(18, 13), (9, 13), (18, 7)], [False, False, True, False], 64, False, [False, False, False, False], 3492, 'West', (14, 13))
Element 19: (3, (14, 13), ['', '%', '%', ''], [(17, 13), (10, 13), (17, 7)], [False, True, True, False], 62, False, [False, False, False, False], 3501, 'West', (13, 13))
Element 20: (3, (13, 13), ['.', '', '%', ''], [(17, 12), (10, 12), (17, 6)], [False, False, True, False], 60, False, [True, False, False, False], 3500, 'West', (12, 13))
Element 21: (3, (12, 13), ['%', '', '%', ''], [(17, 11), (11, 12), (16, 6)], [True, False, True, False], 58, False, [False, False, False, False], 3519, 'South', (12, 12))
Element 22: (3, (12, 12), ['', '.', '', ''], [(17, 12), (10, 12), (16, 5)], [False, False, False, False], 56, False, [False, True, False, False], 3528, 'South', (12, 11))
Element 23: (3, (12, 11), ['%', '%', '', '.'], [(17, 13), (10, 13), (15, 5)], [True, True, False, False], 54, False, [False, False, False, True], 3547, 'East', (13, 11))
Element 24: (3, (13, 11), ['', '%', '', '%'], [(18, 13), (9, 13), (15, 6)], [False, True, False, True], 52, False, [False, False, False, False], 3566, 'North', (13, 12))
Element 25: (3, (13, 12), ['', '', '', '%'], [(18, 12), (9, 12), (15, 7)], [False, False, False, True], 50, False, [False, False, False, False], 3575, 'South', (13, 11))
Element 26: (3, (13, 11), ['', '%', '', '%'], [(17, 12), (10, 12), (15, 8)], [False, True, False, True], 48, False, [False, False, False, False], 3584, 'West', (12, 11))
Element 27: (3, (12, 11), ['%', '%', '', ''], [(18, 12), (9, 12), (14, 8)], [True, True, False, False], 46, False, [False, False, False, False], 3593, 'North', (12, 12))
