Element 1: (2, (2, 5), ['.', '', '.', '.'], [(14, 3), (3, 4), (4, 13)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (3, 5))
Element 32: (2, (10, 2), ['', '%', '.', ''], [(13, 5), (14, 2), (16, 12)], [False, True, False, False], 36, False, [False, False, True, False], 3868, 'North', (10, 3))
Element 33: (2, (10, 3), ['', '', '.', '.'], [(13, 6), (14, 1), (15, 12)], [False, False, False, False], 34, False, [False, False, True, True], 3907, 'East', (11, 3))
Element 34: (2, (11, 3), ['', '', '.', '%'], [(12, 6), (15, 1), (16, 12)], [False, False, False, True], 32, False, [False, False, True, False], 3936, 'North', (11, 4))
Element 35: (2, (11, 4), ['.', '', '%', '.'], [(12, 5), (14, 1), (17, 12)], [False, False, True, False], 30, False, [True, False, False, True], 3955, 'East', (12, 4))
Element 36: (2, (12, 4), ['', '%', '', ''], [(12, 6), (13, 1), (17, 11)], [False, True, False, False], 28, False, [False, False, False, False], 3974, 'East', (13, 4))
Element 37: (2, (13, 4), ['', '', '', ''], [(11, 6), (12, 1), (16, 11)], [False, False, False, False], 26, False, [False, False, False, False], 3993, 'East', (14, 4))
Element 38: (2, (14, 4), ['', '', '', ''], [(12, 6), (11, 1), (17, 11)], [False, False, False, False], 24, False, [False, False, False, False], 4002, 'East', (15, 4))
Element 39: (2, (15, 4), ['', '%', '', ''], [(13, 6), (12, 1), (17, 10)], [False, True, False, False], 22, False, [False, False, False, False], 4001, 'East', (16, 4))
Element 40: (2, (16, 4), ['', '', '', ''], [(13, 5), (13, 1), (17, 9)], [False, False, False, False], 20, False, [False, False, False, False], 4000, 'East', (17, 4))
Element 41: (2, (17, 4), ['', '', '', ''], [(12, 5), (14, 1), (17, 10)], [False, False, False, False], 18, False, [False, False, False, False], 3999, 'East', (18, 4))
Element 42: (2, (18, 4), ['', '', '', '%'], [(13, 5), (14, 2), (16, 10)], [False, False, False, True], 16, False, [False, False, False, False], 3998, 'North', (18, 5))
Element 43: (2, (18, 5), ['', '', '%', '%'], [(13, 4), (14, 3), (17, 10)], [False, False, True, True], 14, False, [False, False, False, False], 3997, 'West', (17, 5))
Element 44: (2, (17, 5), ['', '', '', ''], [(13, 3), (14, 4), (18, 10)], [False, False, False, False], 12, False, [False, False, False, False], 3996, 'North', (17, 6))
Element 45: (2, (17, 6), ['', '', '', '%'], [(13, 2), (15, 4), (18, 11)], [False, False, False, True], 10, False, [False, False, False, False], 3995, 'North', (17, 7))
Element 46: (2, (17, 7), ['%', '', '%', ''], [(13, 1), (16, 4), (17, 11)], [True, False, True, False], 8, False, [False, False, False, False], 3994, 'East', (18, 7))
Element 47: (2, (18, 7), ['', '%', '%', '%'], [(14, 1), (16, 3), (18, 11)], [False, True, True, True], 6, False, [False, False, False, False], 3993, 'West', (17, 7))
Element 48: (2, (17, 7), ['%', '', '%', ''], [(15, 1), (17, 3), (18, 12)], [True, False, True, False], 4, False, [False, False, False, False], 3992, 'South', (17, 6))
Element 49: (2, (17, 6), ['', '', '', '%'], [(14, 1), (17, 4), (17, 12)], [False, False, False, True], 2, False, [False, False, False, False], 3991, 'West', (16, 6))
Element 50: (2, (16, 6), ['', '', '%', ''], [(14, 1), (17, 4), (18, 12)], [False, False, True, False], 0, False, [False, False, False, False], 3990, 'Stop', (16, 6))
Element 51: #0#
