Element 1: (2, (16, 12), ['.', '.', '.', 'G'], [(6, 6), (11, 3), (17, 12)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (16, 13))
Element 2: (2, (16, 13), ['.', '', '%', '.'], [(6, 5), (11, 4), (18, 12)], [False, False, True, False], 96, False, [True, False, False, True], 58, 'East', (17, 13))
Element 3: (2, (17, 13), ['', '', '%', 'G'], [(6, 4), (12, 4), (18, 13)], [False, False, True, False], 94, False, [False, False, False, False], 97, 'South', (17, 12))
Element 4: (2, (17, 12), ['', '.', 'G', ''], [(6, 3), (13, 4), (17, 13)], [False, False, False, False], 92, False, [False, True, False, False], 116, 'South', (17, 11))
Element 5: (2, (17, 11), ['.', '.', '', '.'], [(7, 3), (14, 4), (16, 13)], [False, False, False, False], 90, False, [True, True, False, True], 145, 'East', (18, 11))
Element 6: (2, (18, 11), ['', '.', '', '%'], [(8, 3), (15, 4), (15, 13)], [False, False, False, True], 88, False, [False, True, False, False], 184, 'South', (18, 10))
Element 7: (2, (18, 10), ['.', '%', '', '%'], [(9, 3), (16, 4), (15, 12)], [False, True, False, True], 86, False, [True, False, False, False], 223, 'West', (17, 10))
Element 8: (2, (17, 10), ['.', '.', '', ''], [(9, 2), (17, 4), (16, 12)], [False, False, False, False], 84, False, [True, True, False, False], 1242, 'South', (17, 9))
Element 9: (2, (17, 9), ['.', '%', '', '%'], [(10, 2), (18, 4), (16, 11)], [False, True, False, True], 82, False, [True, False, False, False], 1281, 'West', (16, 9))
Element 10: (2, (16, 9), ['%', '%', 'G', ''], [(11, 2), (18, 5), (16, 10)], [True, True, False, False], 80, False, [False, False, False, False], 1320, 'East', (17, 9))
Element 11: (2, (17, 9), ['', '%', 'G', '%'], [(12, 2), (17, 5), (17, 10)], [False, True, False, True], 78, False, [False, False, False, False], 1339, 'West', (16, 9))
Element 12: (2, (16, 9), ['%', '%', '', ''], [(13, 2), (17, 6), (18, 10)], [True, True, False, False], 76, False, [False, False, False, False], 1358, 'North', (16, 10))
Element 13: (2, (16, 10), ['%', '', '', ''], [(14, 2), (17, 7), (18, 11)], [True, False, False, False], 74, False, [False, False, False, False], 1377, 'North', (16, 11))
Element 14: (2, (16, 11), ['%', '', '', 'G'], [(14, 3), (18, 7), (17, 11)], [True, False, False, False], 72, False, [False, False, False, False], 1396, 'South', (16, 10))
Element 15: (2, (16, 10), ['%', '', '', ''], [(13, 3), (17, 7), (18, 11)], [True, False, False, False], 70, False, [False, False, False, False], 1405, 'East', (17, 10))
Element 16: (2, (17, 10), ['', '', '', 'G'], [(13, 4), (17, 6), (18, 10)], [False, False, False, False], 68, False, [False, False, False, False], 1404, 'West', (16, 10))
Element 17: (2, (16, 10), ['%', '', '', 'G'], [(13, 5), (16, 6), (17, 10)], [True, False, False, False], 66, False, [False, False, False, False], 1423, 'North', (16, 11))
Element 18: (2, (16, 11), ['%', '', '', 'G'], [(14, 5), (16, 5), (17, 11)], [True, False, False, False], 64, False, [False, False, False, False], 1442, 'North', (16, 12))
Element 19: (2, (16, 12), ['', '', '', ''], [(15, 5), (16, 6), (17, 10)], [False, False, False, False], 62, False, [False, False, False, False], 1451, 'South', (16, 11))
Element 20: (2, (16, 11), ['%', '', '', ''], [(15, 6), (16, 5), (17, 9)], [True, False, False, False], 60, False, [False, False, False, False], 1460, 'East', (17, 11))
Element 21: (2, (17, 11), ['', '', '', ''], [(15, 7), (16, 6), (16, 9)], [False, False, False, False], 58, False, [False, False, False, False], 1469, 'South', (17, 10))
Element 22: (2, (17, 10), ['', 'G', '', ''], [(15, 8), (17, 6), (17, 9)], [False, False, False, False], 56, False, [False, False, False, False], 1478, 'North', (17, 11))
Element 23: (2, (17, 11), ['', 'G', '', ''], [(14, 8), (17, 5), (17, 10)], [False, False, False, False], 54, False, [False, False, False, False], 1487, 'West', (16, 11))
Element 24: (2, (16, 11), ['%', 'G', '', ''], [(14, 7), (16, 5), (16, 10)], [True, False, False, False], 52, False, [False, False, False, False], 1496, 'East', (17, 11))
Element 25: (2, (17, 11), ['', '', '', ''], [(14, 8), (17, 5), (16, 9)], [False, False, False, False], 50, False, [False, False, False, False], 1495, 'North', (17, 12))
Element 26: (2, (17, 12), ['', '', '', ''], [(13, 8), (18, 5), (16, 10)], [False, False, False, False], 48, False, [False, False, False, False], 1504, 'East', (18, 12))
Element 27: (2, (18, 12), ['', '', '', '%'], [(14, 8), (18, 4), (16, 11)], [False, False, False, True], 46, False, [False, False, False, False], 1503, 'North', (18, 13))
Element 28: (2, (18, 13), ['', '', '%', '%'], [(15, 8), (18, 3), (17, 11)], [False, False, True, True], 44, False, [False, False, False, False], 1512, 'South', (18, 12))
Element 29: (2, (18, 12), ['', '', '', '%'], [(15, 7), (17, 3), (16, 11)], [False, False, False, True], 42, False, [False, False, False, False], 1521, 'West', (17, 12))
Element 30: (2, (17, 12), ['G', '', '', ''], [(14, 7), (16, 3), (16, 12)], [False, False, False, False], 40, False, [False, False, False, False], 1530, 'North', (17, 13))
Element 31: (2, (17, 13), ['', '', '%', ''], [(15, 7), (17, 3), (15, 12)], [False, False, True, False], 38, False, [False, False, False, False], 1529, 'West', (16, 13))
Element 32: (2, (16, 13), ['G', '', '%', ''], [(15, 6), (18, 3), (15, 13)], [False, False, True, False], 36, False, [False, False, False, False], 1528, 'South', (16, 12))
Element 33: (2, (16, 12), ['', '', '', ''], [(16, 6), (18, 4), (14, 13)], [False, False, False, False], 34, False, [False, False, False, False], 1537, 'North', (16, 13))
Element 34: (2, (16, 13), ['', '', '%', ''], [(17, 6), (17, 4), (13, 13)], [False, False, True, False], 32, False, [False, False, False, False], 1546, 'South', (16, 12))
Element 35: (2, (16, 12), ['', '', '', ''], [(17, 7), (17, 5), (13, 12)], [False, False, False, False], 30, False, [False, False, False, False], 1555, 'South', (16, 11))
Element 36: (2, (16, 11), ['%', '', '', ''], [(18, 7), (17, 4), (13, 11)], [True, False, False, False], 28, False, [False, False, False, False], 1564, 'North', (16, 12))
Element 37: (2, (16, 12), ['', '', '', ''], [(17, 7), (17, 3), (12, 11)], [False, False, False, False], 26, False, [False, False, False, False], 1573, 'West', (15, 12))
Element 38: (2, (15, 12), ['%', '%', '', ''], [(17, 6), (17, 4), (12, 12)], [True, True, False, False], 24, False, [False, False, False, False], 1582, 'North', (15, 13))
Element 39: (2, (15, 13), ['', '', '%', ''], [(17, 5), (16, 4), (12, 13)], [False, False, True, False], 22, False, [False, False, False, False], 1591, 'West', (14, 13))
Element 40: (2, (14, 13), ['', '%', '%', ''], [(18, 5), (16, 5), (12, 12)], [False, True, True, False], 20, False, [False, False, False, False], 1590, 'West', (13, 13))
Element 41: (2, (13, 13), ['', '', '%', ''], [(18, 4), (16, 4), (11, 12)], [False, False, True, False], 18, False, [False, False, False, False], 1599, 'South', (13, 12))
Element 42: (2, (13, 12), ['', '', '', '%'], [(18, 3), (16, 3), (10, 12)], [False, False, False, True], 16, False, [False, False, False, False], 1608, 'South', (13, 11))
Element 43: (2, (13, 11), ['', '%', '', '%'], [(17, 3), (16, 4), (10, 13)], [False, True, False, True], 14, False, [False, False, False, False], 1617, 'West', (12, 11))
Element 44: (2, (12, 11), ['%', '%', '', ''], [(17, 4), (15, 4), (9, 13)], [True, True, False, False], 12, False, [False, False, False, False], 1626, 'North', (12, 12))
Element 45: (2, (12, 12), ['', '', '', ''], [(16, 4), (15, 5), (9, 12)], [False, False, False, False], 10, False, [False, False, False, False], 1635, 'North', (12, 13))
Element 46: (2, (12, 13), ['%', '', '%', ''], [(16, 5), (15, 6), (8, 12)], [True, False, True, False], 8, False, [False, False, False, False], 1644, 'South', (12, 12))
Element 47: (2, (12, 12), ['', '', '', ''], [(16, 4), (15, 7), (7, 12)], [False, False, False, False], 6, False, [False, False, False, False], 1653, 'West', (11, 12))
Element 48: (2, (11, 12), ['', '%', '%', ''], [(16, 3), (15, 8), (7, 13)], [False, True, True, False], 4, False, [False, False, False, False], 1662, 'West', (10, 12))
Element 49: (2, (10, 12), ['', '%', '', ''], [(16, 4), (14, 8), (6, 13)], [False, True, False, False], 2, False, [False, False, False, False], 1671, 'North', (10, 13))
Element 50: (2, (10, 13), ['', '', '%', '%'], [(16, 4), (14, 8), (6, 12)], [False, False, True, True], 0, False, [False, False, False, False], 1680, 'Stop', (10, 13))
Element 51: #0#
