Element 1: (3, (15, 12), ['%', '%', '.', '.'], [(9, 3), (9, 2), (10, 12)], [True, True, False, False], 98, False, [False, False, True, True], 1019, 'East', (16, 12))
Element 2: (3, (16, 12), ['', '.', '.', '.'], [(10, 3), (10, 2), (11, 12)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (17, 12))
Element 3: (3, (17, 12), ['', '.', '.', '.'], [(11, 3), (11, 2), (12, 12)], [False, False, False, False], 94, False, [False, True, True, True], 1097, 'East', (18, 12))
Element 4: (3, (18, 12), ['', '.', '.', '%'], [(11, 4), (12, 2), (13, 12)], [False, False, False, True], 92, False, [False, True, True, False], 1136, 'North', (18, 13))
Element 5: (3, (18, 13), ['.', '', '%', '%'], [(12, 4), (13, 2), (13, 13)], [False, False, True, True], 90, False, [True, False, False, False], 1175, 'West', (17, 13))
Element 6: (3, (17, 13), ['.', '', '%', ''], [(13, 4), (14, 2), (14, 13)], [False, False, True, False], 88, False, [True, False, False, False], 1214, 'West', (16, 13))
Element 7: (3, (16, 13), ['G', '', '%', ''], [(14, 4), (14, 3), (15, 13)], [False, False, True, False], 86, False, [False, False, False, False], 1253, 'East', (17, 13))
Element 8: (3, (17, 13), ['G', '', '%', ''], [(15, 4), (13, 3), (16, 13)], [False, False, True, False], 84, False, [False, False, False, False], 1272, 'East', (18, 13))
Element 9: (3, (18, 13), ['G', '', '%', '%'], [(16, 4), (13, 4), (17, 13)], [False, False, True, True], 82, False, [False, False, False, False], 1281, 'South', (18, 12))
Element 10: (3, (18, 12), ['', '.', 'G', '%'], [(17, 4), (13, 5), (18, 13)], [False, False, False, True], 80, False, [False, True, False, False], 1300, 'South', (18, 11))
Element 11: (3, (18, 11), ['.', '.', 'G', '%'], [(18, 4), (14, 5), (18, 12)], [False, False, False, True], 78, False, [True, True, False, False], 1329, 'South', (18, 10))
Element 12: (3, (18, 10), ['.', '%', 'G', '%'], [(18, 5), (15, 5), (18, 11)], [False, True, False, True], 76, False, [True, False, False, False], 1358, 'West', (17, 10))
Element 13: (3, (17, 10), ['.', '.', 'G', ''], [(17, 5), (16, 5), (17, 11)], [False, False, False, False], 74, False, [True, True, False, False], 1397, 'South', (17, 9))
Element 14: (3, (17, 9), ['.', '%', '', '%'], [(17, 6), (16, 6), (16, 11)], [False, True, False, True], 72, False, [True, False, False, False], 1436, 'West', (16, 9))
Element 15: (3, (16, 9), ['%', '%', 'G', ''], [(17, 7), (15, 6), (16, 10)], [True, True, False, False], 70, False, [False, False, False, False], 1475, 'East', (17, 9))
Element 16: (3, (17, 9), ['', '%', 'G', '%'], [(18, 7), (15, 7), (17, 10)], [False, True, False, True], 68, False, [False, False, False, False], 1494, 'West', (16, 9))
Element 17: (3, (16, 9), ['%', '%', '', ''], [(17, 7), (15, 8), (18, 10)], [True, True, False, False], 66, False, [False, False, False, False], 1503, 'North', (16, 10))
Element 18: (3, (16, 10), ['%', '', '', 'G'], [(17, 6), (14, 8), (17, 10)], [True, False, False, False], 64, False, [False, False, False, False], 1512, 'North', (16, 11))
Element 19: (3, (16, 11), ['%', '', '', ''], [(17, 5), (14, 7), (17, 9)], [True, False, False, False], 62, False, [False, False, False, False], 1521, 'East', (17, 11))
Element 20: (3, (17, 11), ['', '', '', ''], [(18, 5), (14, 8), (16, 9)], [False, False, False, False], 60, False, [False, False, False, False], 1520, 'West', (16, 11))
Element 21: (3, (16, 11), ['%', '', '', ''], [(18, 4), (13, 8), (17, 9)], [True, False, False, False], 58, False, [False, False, False, False], 1529, 'South', (16, 10))
Element 22: (3, (16, 10), ['%', '', '', 'G'], [(18, 3), (14, 8), (17, 10)], [True, False, False, False], 56, False, [False, False, False, False], 1538, 'South', (16, 9))
Element 23: (3, (16, 9), ['%', '%', 'G', ''], [(17, 3), (15, 8), (16, 10)], [True, True, False, False], 54, False, [False, False, False, False], 1547, 'North', (16, 10))
Element 24: (3, (16, 10), ['%', 'G', '', ''], [(16, 3), (15, 7), (16, 9)], [True, False, False, False], 52, False, [False, False, False, False], 1556, 'North', (16, 11))
Element 25: (3, (16, 11), ['%', 'G', '', ''], [(17, 3), (14, 7), (16, 10)], [True, False, False, False], 50, False, [False, False, False, False], 1555, 'East', (17, 11))
Element 26: (3, (17, 11), ['G', '', '', ''], [(18, 3), (15, 7), (16, 11)], [False, False, False, False], 48, False, [False, False, False, False], 1554, 'East', (18, 11))
Element 27: (3, (18, 11), ['', '', '', '%'], [(18, 4), (15, 6), (16, 12)], [False, False, False, True], 46, False, [False, False, False, False], 1553, 'North', (18, 12))
Element 28: (3, (18, 12), ['G', '', '', '%'], [(17, 4), (16, 6), (17, 12)], [False, False, False, True], 44, False, [False, False, False, False], 1552, 'South', (18, 11))
Element 29: (3, (18, 11), ['', '', '', '%'], [(17, 5), (17, 6), (16, 12)], [False, False, False, True], 42, False, [False, False, False, False], 1551, 'North', (18, 12))
Element 30: (3, (18, 12), ['', '', '', '%'], [(17, 4), (17, 7), (15, 12)], [False, False, False, True], 40, False, [False, False, False, False], 1550, 'West', (17, 12))
Element 31: (3, (17, 12), ['G', '', '', ''], [(17, 3), (18, 7), (16, 12)], [False, False, False, False], 38, False, [False, False, False, False], 1549, 'South', (17, 11))
Element 32: (3, (17, 11), ['G', '', '', ''], [(17, 4), (17, 7), (16, 11)], [False, False, False, False], 36, False, [False, False, False, False], 1548, 'North', (17, 12))
Element 33: (3, (17, 12), ['', 'G', '', ''], [(16, 4), (17, 6), (17, 11)], [False, False, False, False], 34, False, [False, False, False, False], 1547, 'West', (16, 12))
Element 34: (3, (16, 12), ['', '', '', 'G'], [(16, 5), (17, 5), (17, 12)], [False, False, False, False], 32, False, [False, False, False, False], 1546, 'North', (16, 13))
Element 35: (3, (16, 13), ['', '', '%', ''], [(16, 6), (18, 5), (17, 11)], [False, False, True, False], 30, False, [False, False, False, False], 1545, 'South', (16, 12))
Element 36: (3, (16, 12), ['', '', '', ''], [(15, 6), (18, 4), (17, 10)], [False, False, False, False], 28, False, [False, False, False, False], 1544, 'South', (16, 11))
Element 37: (3, (16, 11), ['%', '', '', 'G'], [(15, 7), (18, 3), (17, 11)], [True, False, False, False], 26, False, [False, False, False, False], 1543, 'North', (16, 12))
Element 38: (3, (16, 12), ['', '', '', ''], [(15, 8), (17, 3), (18, 11)], [False, False, False, False], 24, False, [False, False, False, False], 1542, 'West', (15, 12))
Element 39: (3, (15, 12), ['%', '%', '', ''], [(14, 8), (17, 4), (18, 10)], [True, True, False, False], 22, False, [False, False, False, False], 1541, 'North', (15, 13))
Element 40: (3, (15, 13), ['', '', '%', ''], [(14, 7), (16, 4), (18, 11)], [False, False, True, False], 20, False, [False, False, False, False], 1540, 'West', (14, 13))
Element 41: (3, (14, 13), ['', '%', '%', ''], [(14, 8), (16, 3), (18, 12)], [False, True, True, False], 18, False, [False, False, False, False], 1539, 'West', (13, 13))
Element 42: (3, (13, 13), ['.', '', '%', ''], [(13, 8), (16, 4), (17, 12)], [False, False, True, False], 16, False, [True, False, False, False], 1538, 'West', (12, 13))
Element 43: (3, (12, 13), ['%', '', '%', ''], [(14, 8), (15, 4), (18, 12)], [True, False, True, False], 14, False, [False, False, False, False], 1547, 'South', (12, 12))
Element 44: (3, (12, 12), ['', '.', '', ''], [(15, 8), (14, 4), (18, 13)], [False, False, False, False], 12, False, [False, True, False, False], 1546, 'South', (12, 11))
Element 45: (3, (12, 11), ['%', '%', '', '.'], [(15, 7), (15, 4), (17, 13)], [True, True, False, False], 10, False, [False, False, False, True], 1555, 'East', (13, 11))
Element 46: (3, (13, 11), ['', '%', '', '%'], [(14, 7), (16, 4), (17, 12)], [False, True, False, True], 8, False, [False, False, False, False], 1564, 'North', (13, 12))
Element 47: (3, (13, 12), ['', '', '', '%'], [(15, 7), (17, 4), (17, 13)], [False, False, False, True], 6, False, [False, False, False, False], 1563, 'South', (13, 11))
Element 48: (3, (13, 11), ['', '%', '', '%'], [(15, 6), (17, 3), (16, 13)], [False, True, False, True], 4, False, [False, False, False, False], 1562, 'West', (12, 11))
Element 49: (3, (12, 11), ['%', '%', '', ''], [(15, 5), (16, 3), (16, 12)], [True, True, False, False], 2, False, [False, False, False, False], 1561, 'North', (12, 12))
Element 50: (3, (12, 12), ['', '', '', ''], [(15, 5), (16, 3), (16, 12)], [False, False, False, False], 0, False, [False, False, False, False], 1560, 'Stop', (12, 12))
Element 51: #0#
