Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(15, 8), (8, 8), (17, 5)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(14, 8), (9, 8), (18, 5)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(14, 7), (10, 8), (18, 4)], [False, False, False, False], 94, False, [True, True, True, False], 1087, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(14, 8), (10, 7), (18, 3)], [False, False, False, True], 92, False, [True, False, True, False], 1116, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '', ''], [(13, 8), (10, 8), (17, 3)], [True, False, False, False], 90, False, [False, False, False, False], 1145, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '', '%'], [(14, 8), (9, 8), (17, 4)], [False, True, False, True], 88, False, [False, False, False, False], 1154, 'North', (10, 8))
Element 7: (2, (10, 8), ['', '', '%', '%'], [(15, 8), (9, 7), (16, 4)], [False, False, True, True], 86, False, [False, False, False, False], 1163, 'West', (9, 8))
Element 8: (2, (9, 8), ['', '', '%', ''], [(15, 7), (9, 6), (16, 5)], [False, False, True, False], 84, False, [False, False, False, False], 1172, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '%', '', ''], [(15, 6), (8, 6), (16, 6)], [False, True, False, False], 82, False, [True, False, False, False], 1201, 'West', (7, 8))
Element 10: (2, (7, 8), ['.', '%', '.', ''], [(15, 5), (8, 5), (17, 6)], [False, True, False, False], 80, False, [True, False, True, False], 1240, 'North', (7, 9))
Element 11: (2, (7, 9), ['.', '', '%', ''], [(15, 4), (8, 4), (17, 7)], [False, False, True, False], 78, False, [True, False, False, False], 1279, 'West', (6, 9))
Element 12: (2, (6, 9), ['%', '.', '%', ''], [(14, 4), (9, 4), (18, 7)], [True, False, True, False], 76, False, [False, True, False, False], 1318, 'South', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '', ''], [(14, 5), (9, 3), (17, 7)], [False, True, False, False], 74, False, [True, False, False, False], 1347, 'West', (5, 8))
Element 14: (2, (5, 8), ['.', '%', '%', ''], [(13, 5), (9, 2), (17, 6)], [False, True, True, False], 72, False, [True, False, False, False], 2366, 'West', (4, 8))
Element 15: (2, (4, 8), ['%', '%', '%', ''], [(13, 6), (10, 2), (16, 6)], [True, True, True, False], 70, False, [False, False, False, False], 2395, 'East', (5, 8))
Element 16: (2, (5, 8), ['', '%', '%', ''], [(12, 6), (11, 2), (16, 5)], [False, True, True, False], 68, False, [False, False, False, False], 2414, 'East', (6, 8))
Element 17: (2, (6, 8), ['', '%', '', ''], [(12, 5), (12, 2), (15, 5)], [False, True, False, False], 66, False, [False, False, False, False], 2433, 'North', (6, 9))
Element 18: (2, (6, 9), ['%', '', '%', ''], [(12, 4), (13, 2), (15, 6)], [True, False, True, False], 64, False, [False, False, False, False], 2452, 'East', (7, 9))
Element 19: (2, (7, 9), ['', '', '%', ''], [(13, 4), (14, 2), (15, 7)], [False, False, True, False], 62, False, [False, False, False, False], 2471, 'East', (8, 9))
Element 20: (2, (8, 9), ['', '', '%', '%'], [(13, 3), (14, 3), (15, 8)], [False, False, True, True], 60, False, [False, False, False, False], 2490, 'West', (7, 9))
Element 21: (2, (7, 9), ['', '', '%', ''], [(13, 2), (14, 4), (14, 8)], [False, False, True, False], 58, False, [False, False, False, False], 2489, 'South', (7, 8))
Element 22: (2, (7, 8), ['', '%', '', ''], [(13, 1), (15, 4), (14, 7)], [False, True, False, False], 56, False, [False, False, False, False], 2498, 'West', (6, 8))
Element 23: (2, (6, 8), ['', '%', '', ''], [(14, 1), (16, 4), (14, 8)], [False, True, False, False], 54, False, [False, False, False, False], 2507, 'East', (7, 8))
Element 24: (2, (7, 8), ['', '%', '', ''], [(15, 1), (16, 3), (13, 8)], [False, True, False, False], 52, False, [False, False, False, False], 2526, 'East', (8, 8))
Element 25: (2, (8, 8), ['', '%', '', ''], [(14, 1), (17, 3), (14, 8)], [False, True, False, False], 50, False, [False, False, False, False], 2525, 'North', (8, 9))
Element 26: (2, (8, 9), ['', '', '%', '%'], [(14, 2), (18, 3), (15, 8)], [False, False, True, True], 48, False, [False, False, False, False], 2524, 'South', (8, 8))
Element 27: (2, (8, 8), ['', '%', '', ''], [(14, 3), (18, 4), (15, 7)], [False, True, False, False], 46, False, [False, False, False, False], 2523, 'East', (9, 8))
Element 28: (2, (9, 8), ['', '', '%', ''], [(14, 2), (18, 5), (14, 7)], [False, False, True, False], 44, False, [False, False, False, False], 2522, 'East', (10, 8))
Element 29: (2, (10, 8), ['', '', '%', '%'], [(14, 1), (17, 5), (15, 7)], [False, False, True, True], 42, False, [False, False, False, False], 2521, 'South', (10, 7))
Element 30: (2, (10, 7), ['', '%', '', '%'], [(13, 1), (17, 6), (15, 6)], [False, True, False, True], 40, False, [False, False, False, False], 2520, 'West', (9, 7))
Element 31: (2, (9, 7), ['%', '', '', ''], [(12, 1), (17, 7), (15, 5)], [True, False, False, False], 38, False, [False, False, False, False], 2529, 'North', (9, 8))
Element 32: (2, (9, 8), ['', '', '%', ''], [(11, 1), (18, 7), (15, 4)], [False, False, True, False], 36, False, [False, False, False, False], 2538, 'South', (9, 7))
Element 33: (2, (9, 7), ['%', '', '', ''], [(11, 2), (17, 7), (14, 4)], [True, False, False, False], 34, False, [False, False, False, False], 2537, 'South', (9, 6))
Element 34: (2, (9, 6), ['', '', '', '%'], [(11, 3), (17, 6), (14, 5)], [False, False, False, True], 32, False, [False, False, False, False], 2546, 'West', (8, 6))
Element 35: (2, (8, 6), ['%', '', '%', ''], [(11, 4), (16, 6), (13, 5)], [True, False, True, False], 30, False, [False, False, False, False], 2555, 'South', (8, 5))
Element 36: (2, (8, 5), ['%', '', '', ''], [(10, 4), (16, 5), (13, 6)], [True, False, False, False], 28, False, [False, False, False, False], 2554, 'South', (8, 4))
Element 37: (2, (8, 4), ['%', '.', '', ''], [(10, 3), (15, 5), (12, 6)], [True, False, False, False], 26, False, [False, True, False, False], 2563, 'South', (8, 3))
Element 38: (2, (8, 3), ['.', '.', '', ''], [(10, 2), (15, 6), (11, 6)], [False, False, False, False], 24, False, [True, True, False, False], 2582, 'South', (8, 2))
Element 39: (2, (8, 2), ['.', '.', '', 'G'], [(9, 2), (15, 7), (12, 6)], [False, False, False, False], 22, False, [True, True, False, False], 2591, 'South', (8, 1))
Element 40: (2, (8, 1), ['.', '%', '', 'G'], [(9, 1), (15, 8), (12, 5)], [False, True, False, False], 20, False, [True, False, False, False], 2610, 'West', (7, 1))
Element 41: (2, (7, 1), ['.', '%', '.', 'G'], [(8, 1), (14, 8), (12, 4)], [False, True, False, False], 18, False, [True, False, True, False], 2619, 'North', (7, 2))
Element 42: (2, (7, 2), ['.', '', '.', 'G'], [(8, 2), (14, 7), (13, 4)], [False, False, False, False], 16, False, [True, False, True, False], 2628, 'North', (7, 3))
Element 43: (2, (7, 3), ['.', '', '%', 'G'], [(8, 3), (14, 8), (13, 3)], [False, False, True, False], 14, False, [True, False, False, False], 2637, 'West', (6, 3))
Element 44: (2, (6, 3), ['.', '.', '.', ''], [(9, 3), (13, 8), (14, 3)], [False, False, False, False], 12, False, [True, True, True, False], 2646, 'North', (6, 4))
