Element 1: (1, (9, 10), ['%', '%', '%', '.'], [(5, 6), (9, 12), (10, 8)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (10, 10))
Element 2: (1, (10, 10), ['', '%', '%', '%'], [(6, 6), (10, 12), (10, 7)], [False, True, True, True], 96, False, [False, False, False, False], 48, 'West', (9, 10))
Element 3: (1, (9, 10), ['%', '%', '%', ''], [(6, 5), (11, 12), (9, 7)], [True, True, True, False], 94, False, [False, False, False, False], 77, 'Stop', (9, 10))
Element 4: (1, (9, 10), ['%', '%', '%', ''], [(6, 4), (12, 12), (9, 8)], [True, True, True, False], 92, False, [False, False, False, False], 106, 'East', (10, 10))
Element 5: (1, (10, 10), ['', '%', '%', '%'], [(6, 3), (13, 12), (8, 8)], [False, True, True, True], 90, False, [False, False, False, False], 135, 'West', (9, 10))
Element 6: (1, (9, 10), ['%', '%', '%', ''], [(7, 3), (13, 13), (8, 9)], [True, True, True, False], 88, False, [False, False, False, False], 164, 'Stop', (9, 10))
Element 7: (1, (9, 10), ['%', '%', '%', ''], [(8, 3), (14, 13), (7, 9)], [True, True, True, False], 86, False, [False, False, False, False], 193, 'East', (10, 10))
Element 8: (1, (10, 10), ['', '%', '%', '%'], [(9, 3), (15, 13), (7, 8)], [False, True, True, True], 84, False, [False, False, False, False], 222, 'West', (9, 10))
Element 9: (1, (9, 10), ['%', '%', '%', ''], [(9, 2), (16, 13), (6, 8)], [True, True, True, False], 82, False, [False, False, False, False], 1241, 'Stop', (9, 10))
Element 10: (1, (9, 10), ['%', '%', '%', ''], [(10, 2), (17, 13), (6, 9)], [True, True, True, False], 80, False, [False, False, False, False], 1270, 'East', (10, 10))
Element 11: (1, (10, 10), ['', '%', '%', '%'], [(11, 2), (18, 13), (6, 8)], [False, True, True, True], 78, False, [False, False, False, False], 1289, 'West', (9, 10))
Element 12: (1, (9, 10), ['%', '%', '%', ''], [(12, 2), (18, 12), (5, 8)], [True, True, True, False], 76, False, [False, False, False, False], 1318, 'Stop', (9, 10))
Element 13: (1, (9, 10), ['%', '%', '%', ''], [(13, 2), (18, 11), (4, 8)], [True, True, True, False], 74, False, [False, False, False, False], 1347, 'East', (10, 10))
Element 14: (1, (10, 10), ['', '%', '%', '%'], [(14, 2), (18, 10), (5, 8)], [False, True, True, True], 72, False, [False, False, False, False], 1366, 'West', (9, 10))
Element 15: (1, (9, 10), ['%', '%', '%', ''], [(14, 3), (17, 10), (6, 8)], [True, True, True, False], 70, False, [False, False, False, False], 1385, 'Stop', (9, 10))
Element 16: (1, (9, 10), ['%', '%', '%', ''], [(14, 4), (17, 11), (7, 8)], [True, True, True, False], 68, False, [False, False, False, False], 1404, 'East', (10, 10))
Element 17: (1, (10, 10), ['', '%', '%', '%'], [(15, 4), (17, 12), (7, 9)], [False, True, True, True], 66, False, [False, False, False, False], 1423, 'West', (9, 10))
Element 18: (1, (9, 10), ['%', '%', '%', ''], [(16, 4), (16, 12), (6, 9)], [True, True, True, False], 64, False, [False, False, False, False], 1442, 'Stop', (9, 10))
Element 19: (1, (9, 10), ['%', '%', '%', ''], [(17, 4), (16, 11), (7, 9)], [True, True, True, False], 62, False, [False, False, False, False], 1461, 'East', (10, 10))
Element 20: (1, (10, 10), ['', '%', '%', '%'], [(18, 4), (16, 10), (8, 9)], [False, True, True, True], 60, False, [False, False, False, False], 1480, 'West', (9, 10))
Element 21: (1, (9, 10), ['%', '%', '%', ''], [(18, 5), (16, 9), (8, 8)], [True, True, True, False], 58, False, [False, False, False, False], 1499, 'Stop', (9, 10))
Element 22: (1, (9, 10), ['%', '%', '%', ''], [(17, 5), (17, 9), (7, 8)], [True, True, True, False], 56, False, [False, False, False, False], 1518, 'East', (10, 10))
Element 23: (1, (10, 10), ['', '%', '%', '%'], [(17, 6), (16, 9), (8, 8)], [False, True, True, True], 54, False, [False, False, False, False], 1527, 'West', (9, 10))
Element 24: (1, (9, 10), ['%', '%', '%', ''], [(17, 7), (16, 10), (9, 8)], [True, True, True, False], 52, False, [False, False, False, False], 1536, 'Stop', (9, 10))
Element 25: (1, (9, 10), ['%', '%', '%', ''], [(18, 7), (16, 11), (9, 7)], [True, True, True, False], 50, False, [False, False, False, False], 1545, 'East', (10, 10))
Element 26: (1, (10, 10), ['', '%', '%', '%'], [(17, 7), (16, 12), (9, 6)], [False, True, True, True], 48, False, [False, False, False, False], 1554, 'West', (9, 10))
Element 27: (1, (9, 10), ['%', '%', '%', ''], [(17, 6), (15, 12), (9, 5)], [True, True, True, False], 46, False, [False, False, False, False], 1573, 'Stop', (9, 10))
Element 28: (1, (9, 10), ['%', '%', '%', ''], [(16, 6), (16, 12), (10, 5)], [True, True, True, False], 44, False, [False, False, False, False], 2582, 'East', (10, 10))
Element 29: (1, (10, 10), ['', '%', '%', '%'], [(16, 5), (17, 12), (10, 4)], [False, True, True, True], 42, False, [False, False, False, False], 2601, 'West', (9, 10))
Element 30: (1, (9, 10), ['%', '%', '%', ''], [(15, 5), (17, 11), (11, 4)], [True, True, True, False], 40, False, [False, False, False, False], 2620, 'Stop', (9, 10))
