Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(1, 6), (4, 2), (7, 3)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 2: (0, (10, 5), ['.', '', '%', '%'], [(2, 6), (5, 2), (8, 3)], [False, False, True, True], 96, False, [True, False, False, False], 1029, 'West', (9, 5))
Element 3: (0, (9, 5), ['.', '.', '.', ''], [(3, 6), (6, 2), (9, 3)], [False, False, False, False], 94, False, [True, True, True, False], 1068, 'North', (9, 6))
Element 4: (0, (9, 6), ['.', '', '.', '%'], [(4, 6), (7, 2), (9, 2)], [False, False, False, True], 92, False, [True, False, True, False], 2097, 'North', (9, 7))
Element 5: (0, (9, 7), ['%', '', '.', '.'], [(5, 6), (8, 2), (10, 2)], [True, False, False, False], 90, False, [False, False, True, True], 2136, 'East', (10, 7))
Element 6: (0, (10, 7), ['', '%', '.', '%'], [(6, 6), (8, 1), (11, 2)], [False, True, False, True], 88, False, [False, False, True, False], 2175, 'North', (10, 8))
Element 7: (0, (10, 8), ['.', '', '%', '%'], [(6, 5), (9, 1), (12, 2)], [False, False, True, True], 86, False, [True, False, False, False], 2214, 'West', (9, 8))
Element 8: (0, (9, 8), ['.', '', '%', ''], [(6, 4), (9, 2), (13, 2)], [False, False, True, False], 84, False, [True, False, False, False], 2243, 'West', (8, 8))
Element 9: (0, (8, 8), ['.', '%', '.', ''], [(6, 3), (10, 2), (14, 2)], [False, True, False, False], 82, False, [True, False, True, False], 2272, 'North', (8, 9))
Element 10: (0, (8, 9), ['.', '', '%', '%'], [(5, 3), (10, 3), (14, 3)], [False, False, True, True], 80, False, [True, False, False, False], 2311, 'West', (7, 9))
Element 11: (0, (7, 9), ['.', '.', '%', ''], [(4, 3), (11, 3), (14, 4)], [False, False, True, False], 78, False, [True, True, False, False], 2350, 'South', (7, 8))
Element 12: (0, (7, 8), ['.', '%', '', ''], [(4, 4), (11, 4), (15, 4)], [False, True, False, False], 76, False, [True, False, False, False], 2389, 'West', (6, 8))
