Element 1: (1, (9, 5), ['.', '.', '.', 'F'], [(7, 13), (11, 2), (12, 11)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 5))
Element 41: (1, (15, 1), ['', '%', '%', '%'], [(17, 11), (11, 4), (18, 13)], [False, True, True, True], 18, False, [False, False, False, False], 1619, 'West', (14, 1))
Element 42: (1, (14, 1), ['.', '%', '', ''], [(18, 11), (11, 3), (17, 13)], [False, True, False, False], 16, False, [True, False, False, False], 1628, 'West', (13, 1))
Element 43: (1, (13, 1), ['.', '%', '', ''], [(18, 12), (10, 3), (17, 12)], [False, True, False, False], 14, False, [True, False, False, False], 1647, 'West', (12, 1))
Element 44: (1, (12, 1), ['.', '%', '', ''], [(17, 12), (10, 2), (17, 13)], [False, True, False, False], 12, False, [True, False, False, False], 1666, 'West', (11, 1))
Element 45: (1, (11, 1), ['%', '%', '', ''], [(17, 13), (9, 2), (16, 13)], [True, True, False, False], 10, False, [False, False, False, False], 2675, 'North', (11, 2))
Element 46: (1, (11, 2), ['', '', '', ''], [(17, 12), (9, 3), (16, 12)], [False, False, False, False], 8, False, [False, False, False, False], 2684, 'East', (12, 2))
Element 47: (1, (12, 2), ['', '', '%', ''], [(17, 11), (9, 4), (16, 13)], [False, False, True, False], 6, False, [False, False, False, False], 2693, 'East', (13, 2))
Element 48: (1, (13, 2), ['', '', '', ''], [(17, 12), (8, 4), (15, 13)], [False, False, False, False], 4, False, [False, False, False, False], 2702, 'North', (13, 3))
Element 49: (1, (13, 3), ['%', '', '', ''], [(16, 12), (8, 5), (15, 12)], [True, False, False, False], 2, False, [False, False, False, False], 2711, 'South', (13, 2))
Element 50: (1, (13, 2), ['', '', '', ''], [(16, 12), (8, 6), (15, 13)], [False, False, False, False], 0, False, [False, False, False, False], 2720, 'Stop', (13, 2))
Element 51: #0#
