Element 1: (2, (8, 2), ['.', '.', '.', 'F'], [(4, 13), (6, 8), (17, 7)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (9, 2))
Element 2: (2, (9, 2), ['', '.', '.', '.'], [(5, 13), (7, 8), (18, 7)], [False, False, False, False], 96, False, [False, True, True, True], 1048, 'East', (10, 2))
Element 3: (2, (10, 2), ['', '%', '.', '.'], [(6, 13), (8, 8), (17, 7)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (11, 2))
Element 4: (2, (11, 2), ['', '.', '.', '.'], [(7, 13), (9, 8), (17, 6)], [False, False, False, False], 92, False, [False, True, True, True], 1116, 'East', (12, 2))
Element 5: (2, (12, 2), ['', '.', '%', '.'], [(7, 12), (10, 8), (17, 5)], [False, False, True, False], 90, False, [False, True, False, True], 1155, 'East', (13, 2))
Element 6: (2, (13, 2), ['', '.', '.', '.'], [(8, 12), (10, 7), (18, 5)], [False, False, False, False], 88, False, [False, True, True, True], 1194, 'East', (14, 2))
Element 7: (2, (14, 2), ['', '.', '.', '%'], [(9, 12), (9, 7), (18, 4)], [False, False, False, True], 86, False, [False, True, True, False], 1233, 'North', (14, 3))
Element 8: (2, (14, 3), ['.', '', '.', '%'], [(10, 12), (9, 6), (18, 3)], [False, False, False, True], 84, False, [True, False, True, False], 1272, 'North', (14, 4))
Element 9: (2, (14, 4), ['.', '', '.', '.'], [(11, 12), (9, 5), (17, 3)], [False, False, False, False], 82, False, [True, False, True, True], 1311, 'East', (15, 4))
Element 10: (2, (15, 4), ['', '%', '.', '.'], [(12, 12), (10, 5), (17, 4)], [False, True, False, False], 80, False, [False, False, True, True], 2340, 'East', (16, 4))
Element 11: (2, (16, 4), ['', '.', '.', ''], [(13, 12), (10, 4), (17, 3)], [False, False, False, False], 78, False, [False, True, True, False], 2369, 'North', (16, 5))
Element 12: (2, (16, 5), ['.', '', '.', ''], [(13, 13), (11, 4), (16, 3)], [False, False, False, False], 76, False, [True, False, True, False], 2408, 'North', (16, 6))
Element 13: (2, (16, 6), ['.', '', '%', ''], [(14, 13), (12, 4), (16, 4)], [False, False, True, False], 74, False, [True, False, False, False], 2437, 'West', (15, 6))
Element 14: (2, (15, 6), ['%', '.', '.', ''], [(15, 13), (13, 4), (16, 5)], [True, False, False, False], 72, False, [False, True, True, False], 2466, 'North', (15, 7))
Element 15: (2, (15, 7), ['.', '', '.', '%'], [(16, 13), (13, 5), (15, 5)], [False, False, False, True], 70, False, [True, False, True, False], 2505, 'North', (15, 8))
Element 16: (2, (15, 8), ['.', '', '%', '%'], [(17, 13), (13, 6), (14, 5)], [False, False, True, True], 68, False, [True, False, False, False], 2544, 'West', (14, 8))
Element 17: (2, (14, 8), ['.', '.', '%', ''], [(18, 13), (12, 6), (14, 4)], [False, False, True, False], 66, False, [True, True, False, False], 2573, 'South', (14, 7))
Element 18: (2, (14, 7), ['%', '%', '', ''], [(18, 12), (12, 5), (15, 4)], [True, True, False, False], 64, False, [False, False, False, False], 2602, 'North', (14, 8))
Element 19: (2, (14, 8), ['.', '', '%', ''], [(18, 11), (12, 6), (14, 4)], [False, False, True, False], 62, False, [True, False, False, False], 2611, 'West', (13, 8))
Element 20: (2, (13, 8), ['%', '%', '%', ''], [(18, 10), (11, 6), (14, 3)], [True, True, True, False], 60, False, [False, False, False, False], 2640, 'East', (14, 8))
Element 21: (2, (14, 8), ['', '', '%', ''], [(17, 10), (12, 6), (13, 3)], [False, False, True, False], 58, False, [False, False, False, False], 2659, 'East', (15, 8))
Element 22: (2, (15, 8), ['', '', '%', '%'], [(17, 11), (13, 6), (13, 4)], [False, False, True, True], 56, False, [False, False, False, False], 2668, 'South', (15, 7))
