Element 1: (2, (6, 4), ['%', '.', '.', '%'], [(17, 10), (2, 3), (14, 5)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (6, 5))
Element 2: (2, (6, 5), ['.', '', '.', '%'], [(18, 10), (3, 3), (15, 5)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (6, 6))
Element 3: (2, (6, 6), ['.', '', '%', '%'], [(18, 11), (4, 3), (16, 5)], [False, False, True, True], 94, False, [True, False, False, False], 97, 'West', (5, 6))
Element 4: (2, (5, 6), ['.', '.', '%', ''], [(18, 12), (5, 3), (17, 5)], [False, False, True, False], 92, False, [True, True, False, False], 136, 'South', (5, 5))
Element 5: (2, (5, 5), ['.', '%', '', ''], [(18, 13), (6, 3), (18, 5)], [False, True, False, False], 90, False, [True, False, False, False], 175, 'West', (4, 5))
Element 6: (2, (4, 5), ['.', '.', '.', ''], [(17, 13), (7, 3), (18, 4)], [False, False, False, False], 88, False, [True, True, True, False], 214, 'North', (4, 6))
Element 7: (2, (4, 6), ['.', '', '%', ''], [(17, 12), (8, 3), (18, 3)], [False, False, True, False], 86, False, [True, False, False, False], 253, 'West', (3, 6))
Element 8: (2, (3, 6), ['.', '.', '.', ''], [(17, 11), (9, 3), (17, 3)], [False, False, False, False], 84, False, [True, True, True, False], 292, 'North', (3, 7))
Element 9: (2, (3, 7), ['.', '', '%', '%'], [(16, 11), (9, 2), (17, 4)], [False, False, True, True], 82, False, [True, False, False, False], 1321, 'West', (2, 7))
Element 10: (2, (2, 7), ['.', '.', 'F', ''], [(16, 12), (10, 2), (16, 4)], [False, False, False, False], 80, False, [True, True, False, False], 1360, 'North', (2, 8))
Element 11: (2, (2, 8), ['F', '', '%', '%'], [(16, 13), (11, 2), (16, 3)], [False, False, True, True], 78, False, [False, False, False, False], 2389, 'West', (1, 8))
Element 12: (2, (1, 8), ['%', '.', '%', ''], [(15, 13), (12, 2), (16, 4)], [True, False, True, False], 76, False, [False, True, False, False], 3408, 'South', (1, 7))
Element 13: (2, (1, 7), ['%', '.', '', ''], [(15, 12), (13, 2), (15, 4)], [True, False, False, False], 74, False, [False, True, False, False], 3447, 'South', (1, 6))
Element 14: (2, (1, 6), ['%', '.', '', '.'], [(15, 13), (14, 2), (14, 4)], [True, False, False, False], 72, False, [False, True, False, True], 3476, 'East', (2, 6))
Element 15: (2, (2, 6), ['', '.', '', ''], [(14, 13), (14, 1), (14, 3)], [False, False, False, False], 70, False, [False, True, False, False], 3515, 'South', (2, 5))
Element 16: (2, (2, 5), ['.', '.', '', '.'], [(13, 13), (15, 1), (13, 3)], [False, False, False, False], 68, False, [True, True, False, True], 3554, 'East', (3, 5))
Element 17: (2, (3, 5), ['', '.', '', ''], [(13, 12), (14, 1), (13, 4)], [False, False, False, False], 66, False, [False, True, False, False], 3583, 'South', (3, 4))
Element 18: (2, (3, 4), ['.', '', '', '.'], [(13, 11), (13, 1), (13, 5)], [False, False, False, False], 64, False, [True, False, False, True], 3622, 'East', (4, 4))
Element 19: (2, (4, 4), ['', '', '', '%'], [(12, 11), (12, 1), (13, 6)], [False, False, False, True], 62, False, [False, False, False, False], 3661, 'South', (4, 3))
Element 20: (2, (4, 3), ['', '.', '', ''], [(12, 12), (11, 1), (12, 6)], [False, False, False, False], 60, False, [False, True, False, False], 3690, 'South', (4, 2))
Element 21: (2, (4, 2), ['%', '.', '', '.'], [(12, 13), (12, 1), (12, 5)], [True, False, False, False], 58, False, [False, True, False, True], 3719, 'East', (5, 2))
Element 22: (2, (5, 2), ['', '.', '', '.'], [(12, 12), (13, 1), (12, 4)], [False, False, False, False], 56, False, [False, True, False, True], 3738, 'East', (6, 2))
Element 23: (2, (6, 2), ['', '.', '', '.'], [(11, 12), (14, 1), (11, 4)], [False, False, False, False], 54, False, [False, True, False, True], 3767, 'East', (7, 2))
Element 24: (2, (7, 2), ['', '.', '', '.'], [(10, 12), (14, 2), (11, 3)], [False, False, False, False], 52, False, [False, True, False, True], 3796, 'East', (8, 2))
Element 25: (2, (8, 2), ['', '.', '', ''], [(10, 13), (13, 2), (10, 3)], [False, False, False, False], 50, False, [False, True, False, False], 3825, 'South', (8, 1))
Element 26: (2, (8, 1), ['.', '%', '', '.'], [(9, 13), (13, 3), (10, 4)], [False, True, False, False], 48, False, [True, False, False, True], 3854, 'East', (9, 1))
Element 27: (2, (9, 1), ['', '%', '', '%'], [(9, 12), (14, 3), (10, 5)], [False, True, False, True], 46, False, [False, False, False, False], 4873, 'North', (9, 2))
Element 28: (2, (9, 2), ['', '', '', ''], [(8, 12), (14, 4), (9, 5)], [False, False, False, False], 44, False, [False, False, False, False], 4892, 'East', (10, 2))
Element 29: (2, (10, 2), ['', '%', '', ''], [(7, 12), (15, 4), (9, 6)], [False, True, False, False], 42, False, [False, False, False, False], 4911, 'East', (11, 2))
Element 30: (2, (11, 2), ['', '', '', ''], [(7, 13), (16, 4), (9, 7)], [False, False, False, False], 40, False, [False, False, False, False], 4930, 'East', (12, 2))
Element 31: (2, (12, 2), ['', '', '%', ''], [(6, 13), (17, 4), (10, 7)], [False, False, True, False], 38, False, [False, False, False, False], 4949, 'East', (13, 2))
Element 32: (2, (13, 2), ['', '', '', ''], [(6, 12), (18, 4), (10, 8)], [False, False, False, False], 36, False, [False, False, False, False], 4968, 'East', (14, 2))
Element 33: (2, (14, 2), ['', '', '', '%'], [(6, 11), (18, 5), (9, 8)], [False, False, False, True], 34, False, [False, False, False, False], 4987, 'North', (14, 3))
Element 34: (2, (14, 3), ['', '', '', '%'], [(5, 11), (17, 5), (8, 8)], [False, False, False, True], 32, False, [False, False, False, False], 5006, 'North', (14, 4))
Element 35: (2, (14, 4), ['', '', '', ''], [(5, 12), (17, 6), (8, 9)], [False, False, False, False], 30, False, [False, False, False, False], 5035, 'East', (15, 4))
Element 36: (2, (15, 4), ['', '%', '', ''], [(5, 13), (17, 7), (7, 9)], [False, True, False, False], 28, False, [False, False, False, False], 5064, 'East', (16, 4))
Element 37: (2, (16, 4), ['', '', '', ''], [(4, 13), (18, 7), (7, 8)], [False, False, False, False], 26, False, [False, False, False, False], 5093, 'East', (17, 4))
Element 38: (2, (17, 4), ['', '', '', ''], [(4, 12), (17, 7), (6, 8)], [False, False, False, False], 24, False, [False, False, False, False], 5112, 'East', (18, 4))
Element 39: (2, (18, 4), ['', '', '', '%'], [(4, 11), (17, 6), (6, 9)], [False, False, False, True], 22, False, [False, False, False, False], 5131, 'North', (18, 5))
Element 40: (2, (18, 5), ['', '', '%', '%'], [(4, 10), (16, 6), (6, 8)], [False, False, True, True], 20, False, [False, False, False, False], 5150, 'West', (17, 5))
Element 41: (2, (17, 5), ['', '', '', ''], [(3, 10), (15, 6), (5, 8)], [False, False, False, False], 18, False, [False, False, False, False], 5179, 'North', (17, 6))
Element 42: (2, (17, 6), ['', '', '', '%'], [(2, 10), (15, 7), (4, 8)], [False, False, False, True], 16, False, [False, False, False, False], 5208, 'North', (17, 7))
Element 43: (2, (17, 7), ['%', '', '%', ''], [(2, 11), (15, 8), (5, 8)], [True, False, True, False], 14, False, [False, False, False, False], 6217, 'East', (18, 7))
Element 44: #1#
