Element 1: (3, (18, 5), ['.', '.', '%', '%'], [(15, 1), (8, 2), (13, 5)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 4))
Element 2: (3, (18, 4), ['.', '.', '', '%'], [(14, 1), (9, 2), (14, 5)], [False, False, False, True], 96, False, [True, True, False, False], 1048, 'South', (18, 3))
Element 3: (3, (18, 3), ['.', '%', '', '%'], [(14, 2), (10, 2), (15, 5)], [False, True, False, True], 94, False, [True, False, False, False], 1087, 'West', (17, 3))
Element 4: (3, (17, 3), ['.', '%', '.', ''], [(14, 3), (11, 2), (16, 5)], [False, True, False, False], 92, False, [True, False, True, False], 1126, 'North', (17, 4))
Element 5: (3, (17, 4), ['.', '', 'G', ''], [(14, 4), (12, 2), (17, 5)], [False, False, False, False], 90, False, [True, False, False, False], 1165, 'West', (16, 4))
Element 6: (3, (16, 4), ['G', '.', '', ''], [(15, 4), (13, 2), (17, 6)], [False, False, False, False], 88, False, [False, True, False, False], 1204, 'South', (16, 3))
Element 7: (3, (16, 3), ['%', '%', 'G', ''], [(16, 4), (13, 3), (17, 7)], [True, True, False, False], 86, False, [False, False, False, False], 1233, 'East', (17, 3))
Element 8: (3, (17, 3), ['', '%', 'G', ''], [(17, 4), (13, 4), (18, 7)], [False, True, False, False], 84, False, [False, False, False, False], 1252, 'North', (17, 4))
Element 9: (3, (17, 4), ['', '', '', 'G'], [(18, 4), (12, 4), (17, 7)], [False, False, False, False], 82, False, [False, False, False, False], 1261, 'West', (16, 4))
Element 10: (3, (16, 4), ['', '', '', ''], [(18, 5), (11, 4), (17, 6)], [False, False, False, False], 80, False, [False, False, False, False], 1270, 'East', (17, 4))
Element 11: (3, (17, 4), ['', '', 'G', ''], [(17, 5), (11, 3), (16, 6)], [False, False, False, False], 78, False, [False, False, False, False], 1289, 'South', (17, 3))
Element 12: (3, (17, 3), ['', '%', '', ''], [(17, 6), (10, 3), (15, 6)], [False, True, False, False], 76, False, [False, False, False, False], 1308, 'West', (16, 3))
Element 13: (3, (16, 3), ['%', '%', '', ''], [(17, 7), (10, 4), (15, 7)], [True, True, False, False], 74, False, [False, False, False, False], 1327, 'East', (17, 3))
Element 14: (3, (17, 3), ['', '%', '', ''], [(18, 7), (10, 5), (15, 8)], [False, True, False, False], 72, False, [False, False, False, False], 2336, 'East', (18, 3))
Element 15: (3, (18, 3), ['', '%', '', '%'], [(17, 7), (9, 5), (14, 8)], [False, True, False, True], 70, False, [False, False, False, False], 2355, 'North', (18, 4))
Element 16: (3, (18, 4), ['', '', '', '%'], [(17, 6), (9, 6), (14, 7)], [False, False, False, True], 68, False, [False, False, False, False], 2374, 'West', (17, 4))
Element 17: (3, (17, 4), ['', '', '', ''], [(16, 6), (9, 7), (14, 8)], [False, False, False, False], 66, False, [False, False, False, False], 2383, 'East', (18, 4))
Element 18: (3, (18, 4), ['', '', '', '%'], [(16, 5), (10, 7), (13, 8)], [False, False, False, True], 64, False, [False, False, False, False], 2402, 'North', (18, 5))
