Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(18, 13), (9, 2), (17, 9)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 1))
Element 2: (3, (17, 1), ['%', '%', '%', ''], [(17, 13), (10, 2), (17, 10)], [True, True, True, False], 96, False, [False, False, False, False], 1058, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '%', '%'], [(17, 12), (11, 2), (18, 10)], [False, True, True, True], 94, False, [False, False, False, False], 1087, 'Stop', (18, 1))
Element 4: (3, (18, 1), ['', '%', '%', '%'], [(17, 11), (12, 2), (18, 11)], [False, True, True, True], 92, False, [False, False, False, False], 1116, 'West', (17, 1))
Element 5: (3, (17, 1), ['%', '%', '%', ''], [(16, 11), (13, 2), (18, 12)], [True, True, True, False], 90, False, [False, False, False, False], 1135, 'East', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(16, 12), (14, 2), (18, 13)], [False, True, True, True], 88, False, [False, False, False, False], 1154, 'Stop', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(16, 13), (14, 3), (17, 13)], [False, True, True, True], 86, False, [False, False, False, False], 1173, 'West', (17, 1))
Element 8: (3, (17, 1), ['%', '%', '%', ''], [(15, 13), (14, 4), (17, 12)], [True, True, True, False], 84, False, [False, False, False, False], 1192, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(15, 12), (15, 4), (17, 11)], [False, True, True, True], 82, False, [False, False, False, False], 1211, 'Stop', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(15, 13), (16, 4), (16, 11)], [False, True, True, True], 80, False, [False, False, False, False], 1220, 'West', (17, 1))
Element 11: (3, (17, 1), ['%', '%', '%', ''], [(14, 13), (17, 4), (16, 10)], [True, True, True, False], 78, False, [False, False, False, False], 1249, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(13, 13), (18, 4), (16, 11)], [False, True, True, True], 76, False, [False, False, False, False], 1268, 'Stop', (18, 1))
Element 13: (3, (18, 1), ['', '%', '%', '%'], [(13, 12), (18, 5), (16, 12)], [False, True, True, True], 74, False, [False, False, False, False], 1287, 'West', (17, 1))
Element 14: (3, (17, 1), ['%', '%', '%', ''], [(13, 11), (17, 5), (16, 13)], [True, True, True, False], 72, False, [False, False, False, False], 1306, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(12, 11), (17, 6), (15, 13)], [False, True, True, True], 70, False, [False, False, False, False], 1325, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(12, 12), (17, 7), (15, 12)], [False, True, True, True], 68, False, [False, False, False, False], 1344, 'West', (17, 1))
Element 17: (3, (17, 1), ['%', '%', '%', ''], [(12, 13), (18, 7), (15, 13)], [True, True, True, False], 66, False, [False, False, False, False], 1363, 'East', (18, 1))
Element 18: (3, (18, 1), ['', '%', '%', '%'], [(12, 12), (17, 7), (14, 13)], [False, True, True, True], 64, False, [False, False, False, False], 1362, 'Stop', (18, 1))
Element 19: (3, (18, 1), ['', '%', '%', '%'], [(11, 12), (17, 6), (13, 13)], [False, True, True, True], 62, False, [False, False, False, False], 1371, 'West', (17, 1))
Element 20: (3, (17, 1), ['%', '%', '%', ''], [(10, 12), (16, 6), (13, 12)], [True, True, True, False], 60, False, [False, False, False, False], 1390, 'East', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(10, 13), (16, 5), (13, 11)], [False, True, True, True], 58, False, [False, False, False, False], 1409, 'Stop', (18, 1))
Element 22: (3, (18, 1), ['', '%', '%', '%'], [(9, 13), (15, 5), (12, 11)], [False, True, True, True], 56, False, [False, False, False, False], 1428, 'West', (17, 1))
Element 23: (3, (17, 1), ['%', '%', '%', ''], [(9, 12), (15, 6), (12, 12)], [True, True, True, False], 54, False, [False, False, False, False], 1447, 'East', (18, 1))
Element 24: (3, (18, 1), ['', '%', '%', '%'], [(8, 12), (15, 7), (12, 13)], [False, True, True, True], 52, False, [False, False, False, False], 1466, 'Stop', (18, 1))
Element 25: (3, (18, 1), ['', '%', '%', '%'], [(7, 12), (15, 8), (12, 12)], [False, True, True, True], 50, False, [False, False, False, False], 1485, 'West', (17, 1))
Element 26: (3, (17, 1), ['%', '%', '%', ''], [(7, 13), (14, 8), (11, 12)], [True, True, True, False], 48, False, [False, False, False, False], 1504, 'East', (18, 1))
Element 27: (3, (18, 1), ['', '%', '%', '%'], [(6, 13), (14, 7), (10, 12)], [False, True, True, True], 46, False, [False, False, False, False], 1523, 'Stop', (18, 1))
Element 28: (3, (18, 1), ['', '%', '%', '%'], [(6, 12), (14, 8), (10, 13)], [False, True, True, True], 44, False, [False, False, False, False], 1532, 'West', (17, 1))
Element 29: (3, (17, 1), ['%', '%', '%', ''], [(6, 11), (13, 8), (9, 13)], [True, True, True, False], 42, False, [False, False, False, False], 1551, 'East', (18, 1))
Element 30: (3, (18, 1), ['', '%', '%', '%'], [(5, 11), (14, 8), (9, 12)], [False, True, True, True], 40, False, [False, False, False, False], 1560, 'Stop', (18, 1))
Element 31: (3, (18, 1), ['', '%', '%', '%'], [(5, 12), (15, 8), (8, 12)], [False, True, True, True], 38, False, [False, False, False, False], 1569, 'West', (17, 1))
Element 32: (3, (17, 1), ['%', '%', '%', ''], [(5, 13), (15, 7), (7, 12)], [True, True, True, False], 36, False, [False, False, False, False], 1578, 'East', (18, 1))
Element 33: (3, (18, 1), ['', '%', '%', '%'], [(4, 13), (14, 7), (7, 13)], [False, True, True, True], 34, False, [False, False, False, False], 1587, 'Stop', (18, 1))
Element 34: (3, (18, 1), ['', '%', '%', '%'], [(4, 12), (15, 7), (6, 13)], [False, True, True, True], 32, False, [False, False, False, False], 1596, 'West', (17, 1))
Element 35: (3, (17, 1), ['%', '%', '%', ''], [(4, 11), (15, 6), (6, 12)], [True, True, True, False], 30, False, [False, False, False, False], 1605, 'East', (18, 1))
Element 36: (3, (18, 1), ['', '%', '%', '%'], [(4, 10), (15, 5), (6, 11)], [False, True, True, True], 28, False, [False, False, False, False], 1614, 'Stop', (18, 1))
Element 37: (3, (18, 1), ['', '%', '%', '%'], [(3, 10), (14, 5), (5, 11)], [False, True, True, True], 26, False, [False, False, False, False], 1633, 'West', (17, 1))
Element 38: (3, (17, 1), ['%', '%', '%', ''], [(2, 10), (13, 5), (5, 12)], [True, True, True, False], 24, False, [False, False, False, False], 1652, 'East', (18, 1))
Element 39: (3, (18, 1), ['', '%', '%', '%'], [(2, 11), (13, 6), (5, 13)], [False, True, True, True], 22, False, [False, False, False, False], 2661, 'Stop', (18, 1))
Element 40: (3, (18, 1), ['', '%', '%', '%'], [(1, 11), (12, 6), (4, 13)], [False, True, True, True], 20, False, [False, False, False, False], 3670, 'West', (17, 1))
Element 41: (3, (17, 1), ['%', '%', '%', ''], [(1, 12), (12, 5), (3, 13)], [True, True, True, False], 18, False, [False, False, False, False], 3699, 'East', (18, 1))
