Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(18, 4), (6, 12), (13, 8)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 2: (2, (10, 5), ['', '.', '%', '%'], [(18, 3), (7, 12), (14, 8)], [False, False, True, True], 96, False, [False, True, False, False], 1048, 'South', (10, 4))
Element 3: (2, (10, 4), ['.', '.', '', '.'], [(17, 3), (8, 12), (15, 8)], [False, False, False, False], 94, False, [True, True, False, True], 1087, 'East', (11, 4))
Element 4: (2, (11, 4), ['', '.', '%', '.'], [(17, 4), (9, 12), (15, 7)], [False, False, True, False], 92, False, [False, True, False, True], 1126, 'East', (12, 4))
Element 5: (2, (12, 4), ['', '%', '.', '.'], [(17, 5), (10, 12), (15, 6)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (13, 4))
Element 6: (2, (13, 4), ['', '.', '.', '.'], [(17, 6), (11, 12), (16, 6)], [False, False, False, False], 88, False, [False, True, True, True], 1204, 'East', (14, 4))
Element 7: (2, (14, 4), ['', '.', '.', '.'], [(17, 7), (12, 12), (16, 5)], [False, False, False, False], 86, False, [False, True, True, True], 1243, 'East', (15, 4))
Element 8: (2, (15, 4), ['', '%', '.', 'G'], [(18, 7), (13, 12), (16, 4)], [False, True, False, False], 84, False, [False, False, True, False], 1282, 'North', (15, 5))
Element 9: (2, (15, 5), ['.', '', '', ''], [(17, 7), (13, 13), (16, 3)], [False, False, False, False], 82, False, [True, False, False, False], 1311, 'West', (14, 5))
Element 10: (2, (14, 5), ['.', '', '%', ''], [(17, 6), (14, 13), (17, 3)], [False, False, True, False], 80, False, [True, False, False, False], 1330, 'West', (13, 5))
Element 11: (2, (13, 5), ['.', '', '.', ''], [(16, 6), (15, 13), (18, 3)], [False, False, False, False], 78, False, [True, False, True, False], 1349, 'North', (13, 6))
Element 12: (2, (13, 6), ['.', '', '%', '%'], [(16, 5), (16, 13), (18, 4)], [False, False, True, True], 76, False, [True, False, False, False], 1368, 'West', (12, 6))
Element 13: (2, (12, 6), ['.', '.', '%', ''], [(16, 4), (17, 13), (18, 5)], [False, False, True, False], 74, False, [True, True, False, False], 1387, 'South', (12, 5))
Element 14: (2, (12, 5), ['%', '', '', ''], [(16, 3), (18, 13), (17, 5)], [True, False, False, False], 72, False, [False, False, False, False], 1406, 'North', (12, 6))
Element 15: (2, (12, 6), ['.', '', '%', ''], [(16, 4), (18, 12), (17, 6)], [False, False, True, False], 70, False, [True, False, False, False], 1415, 'West', (11, 6))
Element 16: (2, (11, 6), ['%', '%', '%', ''], [(15, 4), (18, 11), (17, 7)], [True, True, True, False], 68, False, [False, False, False, False], 1434, 'East', (12, 6))
Element 17: (2, (12, 6), ['', '', '%', ''], [(15, 5), (18, 10), (18, 7)], [False, False, True, False], 66, False, [False, False, False, False], 1443, 'East', (13, 6))
Element 18: (2, (13, 6), ['', '', '%', '%'], [(15, 6), (17, 10), (17, 7)], [False, False, True, True], 64, False, [False, False, False, False], 1452, 'South', (13, 5))
Element 19: (2, (13, 5), ['', '', '', ''], [(15, 7), (17, 11), (17, 6)], [False, False, False, False], 62, False, [False, False, False, False], 1461, 'West', (12, 5))
Element 20: (2, (12, 5), ['%', '', '', ''], [(14, 7), (17, 12), (17, 5)], [True, False, False, False], 60, False, [False, False, False, False], 1480, 'East', (13, 5))
Element 21: (2, (13, 5), ['', '', '', ''], [(14, 8), (16, 12), (17, 4)], [False, False, False, False], 58, False, [False, False, False, False], 1489, 'East', (14, 5))
Element 22: (2, (14, 5), ['', '', '%', ''], [(15, 8), (16, 11), (17, 5)], [False, False, True, False], 56, False, [False, False, False, False], 1498, 'East', (15, 5))
Element 23: (2, (15, 5), ['', '', '', ''], [(14, 8), (16, 10), (18, 5)], [False, False, False, False], 54, False, [False, False, False, False], 1507, 'East', (16, 5))
Element 24: (2, (16, 5), ['', '', '', ''], [(13, 8), (16, 9), (18, 4)], [False, False, False, False], 52, False, [False, False, False, False], 1516, 'East', (17, 5))
Element 25: (2, (17, 5), ['', 'G', '', ''], [(14, 8), (17, 9), (17, 4)], [False, False, False, False], 50, False, [False, False, False, False], 1525, 'East', (18, 5))
Element 26: (2, (18, 5), ['', 'G', '%', '%'], [(14, 7), (16, 9), (18, 4)], [False, False, True, True], 48, False, [False, False, False, False], 1524, 'West', (17, 5))
Element 27: (2, (17, 5), ['', '', '', ''], [(15, 7), (16, 10), (18, 3)], [False, False, False, False], 46, False, [False, False, False, False], 1523, 'North', (17, 6))
Element 28: (2, (17, 6), ['', '', '', '%'], [(15, 8), (16, 11), (17, 3)], [False, False, False, True], 44, False, [False, False, False, False], 1522, 'North', (17, 7))
Element 29: (2, (17, 7), ['%', '', '%', ''], [(15, 7), (16, 12), (17, 4)], [True, False, True, False], 42, False, [False, False, False, False], 1521, 'East', (18, 7))
Element 30: (2, (18, 7), ['', '%', '%', '%'], [(15, 6), (15, 12), (17, 3)], [False, True, True, True], 40, False, [False, False, False, False], 1530, 'West', (17, 7))
Element 31: (2, (17, 7), ['%', '', '%', ''], [(15, 5), (16, 12), (16, 3)], [True, False, True, False], 38, False, [False, False, False, False], 1529, 'South', (17, 6))
Element 32: (2, (17, 6), ['', '', '', '%'], [(14, 5), (17, 12), (16, 4)], [False, False, False, True], 36, False, [False, False, False, False], 1528, 'West', (16, 6))
Element 33: (2, (16, 6), ['', '', '%', ''], [(14, 4), (17, 11), (17, 4)], [False, False, True, False], 34, False, [False, False, False, False], 1527, 'West', (15, 6))
Element 34: (2, (15, 6), ['%', '', '', ''], [(14, 3), (16, 11), (16, 4)], [True, False, False, False], 32, False, [False, False, False, False], 1536, 'North', (15, 7))
