Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(18, 13), (2, 11), (18, 4)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'East', (10, 5))
Element 30: (2, (11, 6), ['%', '%', '%', ''], [(8, 12), (9, 13), (14, 1)], [True, True, True, False], 40, False, [False, False, False, False], 3650, 'East', (12, 6))
Element 31: (2, (12, 6), ['', '', '%', ''], [(7, 12), (10, 13), (15, 1)], [False, False, True, False], 38, False, [False, False, False, False], 3659, 'East', (13, 6))
Element 32: (2, (13, 6), ['', '', '%', '%'], [(7, 13), (10, 12), (14, 1)], [False, False, True, True], 36, False, [False, False, False, False], 3668, 'South', (13, 5))
Element 33: (2, (13, 5), ['', '', '', ''], [(6, 13), (9, 12), (13, 1)], [False, False, False, False], 34, False, [False, False, False, False], 3687, 'West', (12, 5))
Element 34: (2, (12, 5), ['%', '', '', ''], [(5, 13), (9, 13), (13, 2)], [True, False, False, False], 32, False, [False, False, False, False], 3706, 'East', (13, 5))
Element 35: (2, (13, 5), ['', '', '', ''], [(4, 13), (9, 12), (13, 3)], [False, False, False, False], 30, False, [False, False, False, False], 3725, 'East', (14, 5))
Element 36: (2, (14, 5), ['', '', '%', ''], [(3, 13), (8, 12), (13, 4)], [False, False, True, False], 28, False, [False, False, False, False], 3734, 'East', (15, 5))
Element 37: (2, (15, 5), ['', '', '', ''], [(3, 12), (7, 12), (13, 5)], [False, False, False, False], 26, False, [False, False, False, False], 3733, 'North', (15, 6))
Element 38: (2, (15, 6), ['%', '', '', ''], [(4, 12), (7, 13), (13, 6)], [True, False, False, False], 24, False, [False, False, False, False], 3732, 'North', (15, 7))
Element 39: (2, (15, 7), ['', '', '', '%'], [(4, 11), (6, 13), (12, 6)], [False, False, False, True], 22, False, [False, False, False, False], 3741, 'North', (15, 8))
Element 40: (2, (15, 8), ['', '', '%', '%'], [(5, 11), (5, 13), (12, 5)], [False, False, True, True], 20, False, [False, False, False, False], 3750, 'West', (14, 8))
Element 41: (2, (14, 8), ['', '', '%', ''], [(6, 11), (4, 13), (12, 4)], [False, False, True, False], 18, False, [False, False, False, False], 3759, 'South', (14, 7))
Element 42: (2, (14, 7), ['%', '%', '', ''], [(6, 12), (3, 13), (11, 4)], [True, True, False, False], 16, False, [False, False, False, False], 3758, 'North', (14, 8))
Element 43: (2, (14, 8), ['', '', '%', ''], [(5, 12), (4, 13), (11, 3)], [False, False, True, False], 14, False, [False, False, False, False], 3767, 'West', (13, 8))
Element 44: (2, (13, 8), ['%', '%', '%', ''], [(6, 12), (5, 13), (11, 2)], [True, True, True, False], 12, False, [False, False, False, False], 3776, 'East', (14, 8))
Element 45: (2, (14, 8), ['', '', '%', ''], [(6, 11), (6, 13), (12, 2)], [False, False, True, False], 10, False, [False, False, False, False], 3785, 'East', (15, 8))
Element 46: (2, (15, 8), ['', '', '%', '%'], [(5, 11), (7, 13), (12, 1)], [False, False, True, True], 8, False, [False, False, False, False], 3794, 'South', (15, 7))
Element 47: (2, (15, 7), ['', '', '', '%'], [(5, 12), (7, 12), (11, 1)], [False, False, False, True], 6, False, [False, False, False, False], 3803, 'West', (14, 7))
Element 48: (2, (14, 7), ['%', '%', '', ''], [(5, 11), (6, 12), (12, 1)], [True, True, False, False], 4, False, [False, False, False, False], 3802, 'East', (15, 7))
Element 49: (2, (15, 7), ['', '', '', '%'], [(4, 11), (6, 13), (12, 2)], [False, False, False, True], 2, False, [False, False, False, False], 3801, 'South', (15, 6))
Element 50: (2, (15, 6), ['%', '', '', ''], [(4, 11), (6, 13), (11, 2)], [True, False, False, False], 0, False, [False, False, False, False], 3800, 'Stop', (15, 6))
Element 51: #0#
