Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(17, 12), (15, 7), (16, 13)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['%', '%', '%', ''], [(18, 12), (15, 6), (17, 13)], [True, True, True, False], 96, False, [False, False, False, False], 68, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '%', '%'], [(18, 13), (16, 6), (17, 12)], [False, True, True, True], 94, False, [False, False, False, False], 87, 'Stop', (18, 1))
Element 4: (3, (18, 1), ['', '%', '%', '%'], [(17, 13), (17, 6), (17, 11)], [False, True, True, True], 92, False, [False, False, False, False], 106, 'West', (17, 1))
Element 5: (3, (17, 1), ['%', '%', '%', ''], [(16, 13), (17, 7), (18, 11)], [True, True, True, False], 90, False, [False, False, False, False], 125, 'East', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(15, 13), (18, 7), (18, 10)], [False, True, True, True], 88, False, [False, False, False, False], 144, 'Stop', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(15, 12), (17, 7), (17, 10)], [False, True, True, True], 86, False, [False, False, False, False], 163, 'West', (17, 1))
Element 8: (3, (17, 1), ['%', '%', '%', ''], [(15, 13), (17, 6), (17, 9)], [True, True, True, False], 84, False, [False, False, False, False], 172, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(14, 13), (17, 5), (16, 9)], [False, True, True, True], 82, False, [False, False, False, False], 201, 'Stop', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(13, 13), (18, 5), (16, 10)], [False, True, True, True], 80, False, [False, False, False, False], 230, 'West', (17, 1))
Element 11: (3, (17, 1), ['%', '%', '%', ''], [(13, 12), (18, 4), (16, 11)], [True, True, True, False], 78, False, [False, False, False, False], 259, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(13, 11), (18, 3), (16, 12)], [False, True, True, True], 76, False, [False, False, False, False], 278, 'Stop', (18, 1))
Element 13: (3, (18, 1), ['', '%', '%', '%'], [(12, 11), (17, 3), (15, 12)], [False, True, True, True], 74, False, [False, False, False, False], 297, 'West', (17, 1))
Element 14: (3, (17, 1), ['%', '%', '%', ''], [(12, 12), (17, 4), (16, 12)], [True, True, True, False], 72, False, [False, False, False, False], 316, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(12, 13), (16, 4), (16, 11)], [False, True, True, True], 70, False, [False, False, False, False], 335, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(12, 12), (16, 5), (16, 10)], [False, True, True, True], 68, False, [False, False, False, False], 344, 'West', (17, 1))
Element 17: (3, (17, 1), ['%', '%', '%', ''], [(11, 12), (15, 5), (16, 9)], [True, True, True, False], 66, False, [False, False, False, False], 363, 'East', (18, 1))
Element 18: (3, (18, 1), ['', '%', '%', '%'], [(10, 12), (15, 4), (17, 9)], [False, True, True, True], 64, False, [False, False, False, False], 382, 'Stop', (18, 1))
Element 19: (3, (18, 1), ['', '%', '%', '%'], [(10, 13), (14, 4), (17, 10)], [False, True, True, True], 62, False, [False, False, False, False], 401, 'West', (17, 1))
Element 20: (3, (17, 1), ['%', '%', '%', ''], [(9, 13), (14, 5), (16, 10)], [True, True, True, False], 60, False, [False, False, False, False], 420, 'East', (18, 1))
