Element 1: (2, (5, 12), ['.', '.', '.', 'G'], [(6, 5), (5, 3), (6, 12)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (5, 13))
Element 34: (2, (17, 9), ['', '%', '', '%'], [(12, 4), (13, 8), (17, 12)], [False, True, False, True], 32, False, [False, False, False, False], 3866, 'West', (16, 9))
Element 35: (2, (16, 9), ['%', '%', '', ''], [(13, 4), (14, 8), (17, 11)], [True, True, False, False], 30, False, [False, False, False, False], 3875, 'North', (16, 10))
Element 36: (2, (16, 10), ['%', '', '', 'G'], [(13, 5), (15, 8), (17, 10)], [True, False, False, False], 28, False, [False, False, False, False], 3884, 'North', (16, 11))
Element 37: (2, (16, 11), ['%', '', '', ''], [(14, 5), (15, 7), (17, 9)], [True, False, False, False], 26, False, [False, False, False, False], 3893, 'East', (17, 11))
Element 38: (2, (17, 11), ['', 'G', '', ''], [(15, 5), (14, 7), (17, 10)], [False, False, False, False], 24, False, [False, False, False, False], 3892, 'West', (16, 11))
Element 39: (2, (16, 11), ['%', 'G', '', ''], [(16, 5), (15, 7), (16, 10)], [True, False, False, False], 22, False, [False, False, False, False], 3891, 'South', (16, 10))
Element 40: (2, (16, 10), ['%', '', '', 'G'], [(17, 5), (15, 6), (17, 10)], [True, False, False, False], 20, False, [False, False, False, False], 3890, 'South', (16, 9))
Element 41: (2, (16, 9), ['%', '%', '', ''], [(18, 5), (15, 5), (18, 10)], [True, True, False, False], 18, False, [False, False, False, False], 3889, 'North', (16, 10))
Element 42: (2, (16, 10), ['%', '', '', ''], [(18, 4), (14, 5), (18, 11)], [True, False, False, False], 16, False, [False, False, False, False], 3888, 'East', (17, 10))
Element 43: (2, (17, 10), ['', '', 'G', ''], [(18, 3), (13, 5), (17, 11)], [False, False, False, False], 14, False, [False, False, False, False], 3897, 'East', (18, 10))
Element 44: (2, (18, 10), ['', '%', 'G', '%'], [(17, 3), (13, 6), (18, 11)], [False, True, False, True], 12, False, [False, False, False, False], 3916, 'West', (17, 10))
Element 45: (2, (17, 10), ['', '', '', ''], [(16, 3), (12, 6), (18, 12)], [False, False, False, False], 10, False, [False, False, False, False], 3935, 'North', (17, 11))
Element 46: (2, (17, 11), ['', '', 'G', ''], [(16, 4), (12, 5), (17, 12)], [False, False, False, False], 8, False, [False, False, False, False], 3944, 'East', (18, 11))
Element 47: (2, (18, 11), ['', '', 'G', '%'], [(17, 4), (12, 4), (18, 12)], [False, False, False, True], 6, False, [False, False, False, False], 3943, 'West', (17, 11))
Element 48: (2, (17, 11), ['', '', '', ''], [(16, 4), (13, 4), (18, 13)], [False, False, False, False], 4, False, [False, False, False, False], 3942, 'North', (17, 12))
Element 49: (2, (17, 12), ['', '', 'G', ''], [(15, 4), (13, 3), (17, 13)], [False, False, False, False], 2, False, [False, False, False, False], 3951, 'West', (16, 12))
Element 50: (2, (16, 12), ['', '', '', 'G'], [(15, 4), (13, 3), (17, 12)], [False, False, False, False], 0, False, [False, False, False, False], 3950, 'Stop', (16, 12))
Element 51: #0#
