Element 1: (0, (10, 2), ['F', '%', '.', '.'], [(4, 3), (6, 9), (12, 4)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (9, 2))
Element 2: (0, (9, 2), ['.', '.', '.', ''], [(5, 3), (7, 9), (13, 4)], [False, False, False, False], 96, False, [True, True, True, False], 1029, 'North', (9, 3))
Element 3: (0, (9, 3), ['.', '', '.', '.'], [(6, 3), (8, 9), (14, 4)], [False, False, False, False], 94, False, [True, False, True, True], 1068, 'East', (10, 3))
Element 4: (0, (10, 3), ['', '', '.', '.'], [(7, 3), (8, 8), (15, 4)], [False, False, False, False], 92, False, [False, False, True, True], 1107, 'East', (11, 3))
Element 5: (0, (11, 3), ['', '.', '.', '%'], [(8, 3), (9, 8), (16, 4)], [False, False, False, True], 90, False, [False, True, True, False], 1146, 'North', (11, 4))
Element 6: (0, (11, 4), ['.', '', '%', ''], [(8, 4), (10, 8), (17, 4)], [False, False, True, False], 88, False, [True, False, False, False], 1185, 'West', (10, 4))
Element 7: (0, (10, 4), ['G', '', 'F', ''], [(9, 4), (10, 7), (18, 4)], [False, False, False, False], 86, False, [False, False, False, False], 1224, 'North', (10, 5))
Element 8: (0, (10, 5), ['G', '', '%', '%'], [(9, 5), (9, 7), (18, 5)], [False, False, True, True], 84, False, [False, False, False, False], 2253, 'South', (10, 4))
Element 9: (0, (10, 4), ['', '', '', ''], [(9, 6), (10, 7), (17, 5)], [False, False, False, False], 82, False, [False, False, False, False], 2272, 'East', (11, 4))
Element 10: (0, (11, 4), ['', '', '%', ''], [(8, 6), (10, 8), (17, 6)], [False, False, True, False], 80, False, [False, False, False, False], 2291, 'East', (12, 4))
Element 11: (0, (12, 4), ['', '%', '.', ''], [(8, 5), (9, 8), (17, 7)], [False, True, False, False], 78, False, [False, False, True, False], 2310, 'North', (12, 5))
Element 12: (0, (12, 5), ['%', '', '.', '.'], [(8, 6), (9, 7), (18, 7)], [True, False, False, False], 76, False, [False, False, True, True], 2329, 'East', (13, 5))
Element 13: (0, (13, 5), ['', '', '.', '.'], [(9, 6), (9, 8), (17, 7)], [False, False, False, False], 74, False, [False, False, True, True], 2338, 'East', (14, 5))
Element 14: (0, (14, 5), ['', '', '%', '.'], [(9, 7), (8, 8), (17, 6)], [False, False, True, False], 72, False, [False, False, False, True], 2347, 'East', (15, 5))
Element 15: (0, (15, 5), ['', '', '.', '.'], [(10, 7), (7, 8), (16, 6)], [False, False, False, False], 70, False, [False, False, True, True], 2376, 'East', (16, 5))
Element 16: (0, (16, 5), ['', '', '', ''], [(10, 8), (6, 8), (15, 6)], [False, False, False, False], 68, False, [False, False, False, False], 2405, 'East', (17, 5))
Element 17: (0, (17, 5), ['', '', '', ''], [(9, 8), (5, 8), (15, 7)], [False, False, False, False], 66, False, [False, False, False, False], 2424, 'East', (18, 5))
Element 18: (0, (18, 5), ['', '', '%', '%'], [(8, 8), (4, 8), (15, 8)], [False, False, True, True], 64, False, [False, False, False, False], 2443, 'South', (18, 4))
Element 19: (0, (18, 4), ['', '.', '', '%'], [(8, 9), (5, 8), (14, 8)], [False, False, False, True], 62, False, [False, True, False, False], 2452, 'South', (18, 3))
Element 20: (0, (18, 3), ['.', '%', '', '%'], [(7, 9), (6, 8), (14, 7)], [False, True, False, True], 60, False, [True, False, False, False], 2471, 'West', (17, 3))
Element 21: (0, (17, 3), ['.', '%', '', ''], [(7, 8), (5, 8), (14, 8)], [False, True, False, False], 58, False, [True, False, False, False], 2480, 'West', (16, 3))
Element 22: (0, (16, 3), ['%', '%', '', ''], [(6, 8), (6, 8), (13, 8)], [True, True, False, False], 56, False, [False, False, False, False], 2499, 'North', (16, 4))
Element 23: (0, (16, 4), ['', '', '', ''], [(6, 9), (6, 9), (14, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2498, 'East', (17, 4))
Element 24: (0, (17, 4), ['', '', '', ''], [(6, 8), (7, 9), (15, 8)], [False, False, False, False], 52, False, [False, False, False, False], 2497, 'West', (16, 4))
Element 25: (0, (16, 4), ['', '', '', ''], [(5, 8), (7, 8), (15, 7)], [False, False, False, False], 50, False, [False, False, False, False], 2496, 'West', (15, 4))
Element 26: (0, (15, 4), ['', '%', '', ''], [(4, 8), (7, 9), (14, 7)], [False, True, False, False], 48, False, [False, False, False, False], 2495, 'West', (14, 4))
Element 27: (0, (14, 4), ['', '.', '', ''], [(5, 8), (6, 9), (15, 7)], [False, False, False, False], 46, False, [False, True, False, False], 2494, 'South', (14, 3))
Element 28: (0, (14, 3), ['.', '.', '', '%'], [(6, 8), (7, 9), (15, 6)], [False, False, False, True], 44, False, [True, True, False, False], 2503, 'South', (14, 2))
Element 29: (0, (14, 2), ['.', '.', '', '%'], [(7, 8), (6, 9), (15, 5)], [False, False, False, True], 42, False, [True, True, False, False], 2512, 'South', (14, 1))
Element 30: (0, (14, 1), ['.', '%', '', '.'], [(7, 9), (6, 9), (16, 5)], [False, True, False, False], 40, False, [True, False, False, True], 2521, 'East', (15, 1))
Element 31: (0, (15, 1), ['', '%', '%', '%'], [(7, 8), (7, 9), (15, 5)], [False, True, True, True], 38, False, [False, False, False, False], 2530, 'West', (14, 1))
Element 32: (0, (14, 1), ['.', '%', '', ''], [(6, 8), (8, 9), (14, 5)], [False, True, False, False], 36, False, [True, False, False, False], 2529, 'West', (13, 1))
Element 33: (0, (13, 1), ['.', '%', '.', ''], [(5, 8), (8, 8), (13, 5)], [False, True, False, False], 34, False, [True, False, True, False], 2538, 'North', (13, 2))
Element 34: (0, (13, 2), ['.', '', '.', ''], [(4, 8), (9, 8), (13, 6)], [False, False, False, False], 32, False, [True, False, True, False], 2557, 'North', (13, 3))
Element 35: (0, (13, 3), ['%', '', '', ''], [(5, 8), (10, 8), (12, 6)], [True, False, False, False], 30, False, [False, False, False, False], 2576, 'North', (13, 4))
Element 36: (0, (13, 4), ['', '', '', ''], [(6, 8), (10, 7), (11, 6)], [False, False, False, False], 28, False, [False, False, False, False], 2585, 'South', (13, 3))
Element 37: (0, (13, 3), ['%', '', '', ''], [(7, 8), (9, 7), (12, 6)], [True, False, False, False], 26, False, [False, False, False, False], 2584, 'South', (13, 2))
Element 38: (0, (13, 2), ['.', '', '', ''], [(8, 8), (9, 6), (12, 5)], [False, False, False, False], 24, False, [True, False, False, False], 2583, 'West', (12, 2))
Element 39: (0, (12, 2), ['.', '.', '%', ''], [(8, 8), (9, 5), (12, 6)], [False, False, True, False], 22, False, [True, True, False, False], 2592, 'South', (12, 1))
Element 40: (0, (12, 1), ['.', '%', '', ''], [(8, 8), (10, 5), (13, 6)], [False, True, False, False], 20, False, [True, False, False, False], 2601, 'West', (11, 1))
Element 41: (0, (11, 1), ['%', '%', '.', ''], [(9, 8), (10, 4), (13, 5)], [True, True, False, False], 18, False, [False, False, True, False], 2610, 'North', (11, 2))
Element 42: (0, (11, 2), ['', '', '', ''], [(9, 7), (11, 4), (12, 5)], [False, False, False, False], 16, False, [False, False, False, False], 2619, 'South', (11, 1))
Element 43: (0, (11, 1), ['%', '%', '', ''], [(9, 6), (12, 4), (13, 5)], [True, True, False, False], 14, False, [False, False, False, False], 2618, 'East', (12, 1))
Element 44: (0, (12, 1), ['', '%', '', ''], [(9, 5), (13, 4), (14, 5)], [False, True, False, False], 12, False, [False, False, False, False], 2617, 'North', (12, 2))
Element 45: (0, (12, 2), ['', '', '%', ''], [(8, 5), (14, 4), (15, 5)], [False, False, True, False], 10, False, [False, False, False, False], 2616, 'West', (11, 2))
Element 46: (0, (11, 2), ['', '', '', ''], [(9, 5), (15, 4), (15, 6)], [False, False, False, False], 8, False, [False, False, False, False], 2615, 'East', (12, 2))
Element 47: (0, (12, 2), ['', '', '%', ''], [(10, 5), (16, 4), (16, 6)], [False, False, True, False], 6, False, [False, False, False, False], 2614, 'East', (13, 2))
Element 48: (0, (13, 2), ['', '', '', ''], [(10, 4), (17, 4), (17, 6)], [False, False, False, False], 4, False, [False, False, False, False], 2613, 'South', (13, 1))
