Element 1: (2, (9, 3), ['.', 'F', '.', '.'], [(16, 12), (6, 6), (15, 13)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (9, 2))
Element 26: (2, (15, 8), ['.', '', '%', '%'], [(17, 10), (10, 5), (16, 11)], [False, False, True, True], 48, False, [True, False, False, False], 4564, 'West', (14, 8))
Element 27: (2, (14, 8), ['.', '.', '%', ''], [(17, 11), (9, 5), (17, 11)], [False, False, True, False], 46, False, [True, True, False, False], 4583, 'South', (14, 7))
Element 28: (2, (14, 7), ['%', '%', '', ''], [(17, 12), (9, 6), (17, 12)], [True, True, False, False], 44, False, [False, False, False, False], 4602, 'North', (14, 8))
Element 29: (2, (14, 8), ['.', '', '%', ''], [(17, 12), (9, 7), (17, 11)], [False, False, True, False], 42, False, [True, False, False, False], 4611, 'West', (13, 8))
Element 30: (2, (13, 8), ['%', '%', '%', ''], [(18, 12), (10, 7), (17, 10)], [True, True, True, False], 40, False, [False, False, False, False], 4630, 'East', (14, 8))
Element 31: (2, (14, 8), ['', '', '%', ''], [(18, 13), (10, 8), (17, 11)], [False, False, True, False], 38, False, [False, False, False, False], 4639, 'East', (15, 8))
Element 32: (2, (15, 8), ['', '', '%', '%'], [(17, 13), (9, 8), (18, 11)], [False, False, True, True], 36, False, [False, False, False, False], 4648, 'South', (15, 7))
Element 33: (2, (15, 7), ['', '', '', '%'], [(16, 13), (8, 8), (18, 10)], [False, False, False, True], 34, False, [False, False, False, False], 4657, 'West', (14, 7))
Element 34: (2, (14, 7), ['%', '%', '', ''], [(16, 12), (8, 9), (18, 11)], [True, True, False, False], 32, False, [False, False, False, False], 4666, 'East', (15, 7))
Element 35: (2, (15, 7), ['', '', '', '%'], [(16, 11), (7, 9), (18, 12)], [False, False, False, True], 30, False, [False, False, False, False], 4675, 'South', (15, 6))
Element 36: (2, (15, 6), ['%', '', '', ''], [(17, 11), (7, 8), (17, 12)], [True, False, False, False], 28, False, [False, False, False, False], 4684, 'South', (15, 5))
Element 37: (2, (15, 5), ['.', '', '', ''], [(18, 11), (6, 8), (18, 12)], [False, False, False, False], 26, False, [True, False, False, False], 4693, 'West', (14, 5))
Element 38: (2, (14, 5), ['.', '', '%', ''], [(18, 10), (6, 9), (18, 13)], [False, False, True, False], 24, False, [True, False, False, False], 4712, 'West', (13, 5))
Element 39: (2, (13, 5), ['.', '.', '.', ''], [(17, 10), (6, 8), (17, 13)], [False, False, False, False], 22, False, [True, True, True, False], 4721, 'North', (13, 6))
Element 40: (2, (13, 6), ['.', '', '%', '%'], [(17, 9), (5, 8), (17, 12)], [False, False, True, True], 20, False, [True, False, False, False], 4740, 'West', (12, 6))
Element 41: (2, (12, 6), ['.', '.', '%', ''], [(16, 9), (4, 8), (17, 13)], [False, False, True, False], 18, False, [True, True, False, False], 4759, 'South', (12, 5))
Element 42: (2, (12, 5), ['%', '.', '', ''], [(16, 10), (5, 8), (16, 13)], [True, False, False, False], 16, False, [False, True, False, False], 4768, 'South', (12, 4))
Element 43: (2, (12, 4), ['.', '%', '', '.'], [(16, 9), (6, 8), (16, 12)], [False, True, False, False], 14, False, [True, False, False, True], 4777, 'East', (13, 4))
Element 44: (2, (13, 4), ['', '.', '', ''], [(17, 9), (7, 8), (16, 13)], [False, False, False, False], 12, False, [False, True, False, False], 4786, 'South', (13, 3))
Element 45: (2, (13, 3), ['%', '', '', ''], [(17, 10), (7, 9), (15, 13)], [True, False, False, False], 10, False, [False, False, False, False], 4795, 'North', (13, 4))
Element 46: (2, (13, 4), ['', '', '', ''], [(16, 10), (6, 9), (14, 13)], [False, False, False, False], 8, False, [False, False, False, False], 4804, 'West', (12, 4))
Element 47: (2, (12, 4), ['.', '%', '', ''], [(17, 10), (7, 9), (13, 13)], [False, True, False, False], 6, False, [True, False, False, False], 4813, 'West', (11, 4))
Element 48: (2, (11, 4), ['', '.', '%', ''], [(18, 10), (8, 9), (13, 12)], [False, False, True, False], 4, False, [False, True, False, False], 4832, 'South', (11, 3))
Element 49: (2, (11, 3), ['.', '', '', '%'], [(18, 11), (8, 8), (13, 11)], [False, False, False, True], 2, False, [True, False, False, False], 4851, 'West', (10, 3))
Element 50: (2, (10, 3), ['', '', '', ''], [(18, 11), (8, 8), (12, 11)], [False, False, False, False], 0, False, [False, False, False, False], 4870, 'Stop', (10, 3))
Element 51: #0#
