Element 1: (3, (18, 7), ['.', '%', '%', '%'], [(18, 5), (7, 9), (11, 4)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 7))
Element 2: (3, (17, 7), ['%', '.', '%', ''], [(18, 4), (8, 9), (12, 4)], [True, False, True, False], 96, False, [False, True, False, False], 68, 'South', (17, 6))
Element 3: (3, (17, 6), ['.', '', '', '%'], [(18, 3), (8, 8), (13, 4)], [False, False, False, True], 94, False, [True, False, False, False], 107, 'West', (16, 6))
Element 4: (3, (16, 6), ['.', '.', '%', ''], [(17, 3), (9, 8), (14, 4)], [False, False, True, False], 92, False, [True, True, False, False], 146, 'South', (16, 5))
Element 5: (3, (16, 5), ['.', '.', '', ''], [(17, 4), (10, 8), (15, 4)], [False, False, False, False], 90, False, [True, True, False, False], 185, 'South', (16, 4))
Element 6: (3, (16, 4), ['', '.', '', ''], [(17, 3), (10, 7), (15, 5)], [False, False, False, False], 88, False, [False, True, False, False], 214, 'South', (16, 3))
Element 7: (3, (16, 3), ['%', '%', '', ''], [(17, 4), (9, 7), (15, 6)], [True, True, False, False], 86, False, [False, False, False, False], 243, 'East', (17, 3))
Element 8: (3, (17, 3), ['', '%', '', ''], [(16, 4), (9, 6), (15, 7)], [False, True, False, False], 84, False, [False, False, False, False], 262, 'East', (18, 3))
Element 9: (3, (18, 3), ['', '%', '', '%'], [(16, 5), (9, 5), (15, 8)], [False, True, False, True], 82, False, [False, False, False, False], 281, 'North', (18, 4))
Element 10: (3, (18, 4), ['', '', '', '%'], [(16, 6), (10, 5), (14, 8)], [False, False, False, True], 80, False, [False, False, False, False], 1290, 'North', (18, 5))
Element 11: (3, (18, 5), ['', '', '%', '%'], [(17, 6), (10, 4), (14, 7)], [False, False, True, True], 78, False, [False, False, False, False], 1309, 'West', (17, 5))
Element 12: (3, (17, 5), ['', '', '', ''], [(17, 7), (10, 3), (14, 8)], [False, False, False, False], 76, False, [False, False, False, False], 1318, 'South', (17, 4))
Element 13: (3, (17, 4), ['', '', '', ''], [(18, 7), (10, 2), (13, 8)], [False, False, False, False], 74, False, [False, False, False, False], 1337, 'North', (17, 5))
Element 14: (3, (17, 5), ['', '', '', ''], [(17, 7), (9, 2), (14, 8)], [False, False, False, False], 72, False, [False, False, False, False], 2336, 'East', (18, 5))
Element 15: (3, (18, 5), ['', '', '%', '%'], [(17, 6), (9, 3), (15, 8)], [False, False, True, True], 70, False, [False, False, False, False], 2345, 'South', (18, 4))
Element 16: (3, (18, 4), ['', '', '', '%'], [(16, 6), (9, 4), (15, 7)], [False, False, False, True], 68, False, [False, False, False, False], 2354, 'West', (17, 4))
Element 17: (3, (17, 4), ['', '', '', ''], [(15, 6), (8, 4), (14, 7)], [False, False, False, False], 66, False, [False, False, False, False], 2363, 'East', (18, 4))
