Element 1: (2, (12, 4), ['.', '%', '.', '.'], [(4, 5), (8, 1), (17, 9)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (13, 4))
Element 2: (2, (13, 4), ['', '.', '.', '.'], [(5, 5), (9, 1), (17, 10)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (14, 4))
Element 3: (2, (14, 4), ['', '.', '.', '.'], [(6, 5), (9, 2), (18, 10)], [False, False, False, False], 94, False, [False, True, True, True], 1087, 'East', (15, 4))
Element 4: (2, (15, 4), ['', '%', '.', '.'], [(6, 6), (10, 2), (18, 11)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (16, 4))
Element 5: (2, (16, 4), ['', '.', '.', '.'], [(5, 6), (11, 2), (18, 12)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (17, 4))
Element 6: (2, (17, 4), ['', '.', '.', '.'], [(4, 6), (12, 2), (18, 13)], [False, False, False, False], 88, False, [False, True, True, True], 1204, 'East', (18, 4))
Element 7: (2, (18, 4), ['', '.', '.', '%'], [(3, 6), (13, 2), (17, 13)], [False, False, False, True], 86, False, [False, True, True, False], 1243, 'North', (18, 5))
Element 8: (2, (18, 5), ['.', '', '%', '%'], [(3, 7), (14, 2), (17, 12)], [False, False, True, True], 84, False, [True, False, False, False], 1282, 'West', (17, 5))
Element 9: (2, (17, 5), ['.', '', '.', ''], [(2, 7), (14, 3), (17, 11)], [False, False, False, False], 82, False, [True, False, True, False], 1321, 'North', (17, 6))
Element 10: (2, (17, 6), ['.', '', '.', '%'], [(2, 8), (13, 3), (16, 11)], [False, False, False, True], 80, False, [True, False, True, False], 2350, 'North', (17, 7))
Element 11: (2, (17, 7), ['%', '', '%', '.'], [(1, 8), (13, 4), (16, 12)], [True, False, True, False], 78, False, [False, False, False, True], 3369, 'East', (18, 7))
Element 12: (2, (18, 7), ['', '%', '%', '%'], [(1, 7), (13, 5), (16, 13)], [False, True, True, True], 76, False, [False, False, False, False], 3408, 'West', (17, 7))
Element 13: (2, (17, 7), ['%', '', '%', ''], [(1, 6), (14, 5), (15, 13)], [True, False, True, False], 74, False, [False, False, False, False], 3437, 'South', (17, 6))
Element 14: (2, (17, 6), ['.', '', '', '%'], [(2, 6), (15, 5), (15, 12)], [False, False, False, True], 72, False, [True, False, False, False], 3466, 'West', (16, 6))
Element 15: (2, (16, 6), ['.', 'G', '%', ''], [(2, 5), (16, 5), (15, 13)], [False, False, True, False], 70, False, [True, False, False, False], 3495, 'West', (15, 6))
