Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(13, 11), (13, 8), (16, 10)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 24: (1, (13, 4), ['.', '', 'G', ''], [(17, 12), (13, 5), (9, 12)], [False, False, False, False], 52, False, [True, False, False, False], 3646, 'West', (12, 4))
Element 25: (1, (12, 4), ['.', '%', '.', ''], [(18, 12), (13, 6), (8, 12)], [False, True, False, False], 50, False, [True, False, True, False], 3675, 'North', (12, 5))
Element 26: (1, (12, 5), ['%', '', 'G', ''], [(18, 11), (12, 6), (7, 12)], [True, False, False, False], 48, False, [False, False, False, False], 3704, 'East', (13, 5))
Element 27: (1, (13, 5), ['', '', '', ''], [(17, 11), (11, 6), (7, 13)], [False, False, False, False], 46, False, [False, False, False, False], 3723, 'East', (14, 5))
Element 28: (1, (14, 5), ['', '', '%', ''], [(18, 11), (12, 6), (6, 13)], [False, False, True, False], 44, False, [False, False, False, False], 3732, 'East', (15, 5))
Element 29: (1, (15, 5), ['', '', '', ''], [(18, 10), (12, 5), (6, 12)], [False, False, False, False], 42, False, [False, False, False, False], 3741, 'East', (16, 5))
Element 30: (1, (16, 5), ['', '', '', ''], [(17, 10), (12, 4), (6, 11)], [False, False, False, False], 40, False, [False, False, False, False], 3750, 'East', (17, 5))
Element 31: (1, (17, 5), ['', '', '', ''], [(17, 11), (11, 4), (5, 11)], [False, False, False, False], 38, False, [False, False, False, False], 3769, 'East', (18, 5))
Element 32: (1, (18, 5), ['', '', '%', '%'], [(17, 10), (11, 3), (5, 12)], [False, False, True, True], 36, False, [False, False, False, False], 3788, 'South', (18, 4))
Element 33: (1, (18, 4), ['', '', '', '%'], [(17, 9), (10, 3), (5, 13)], [False, False, False, True], 34, False, [False, False, False, False], 3807, 'South', (18, 3))
Element 34: (1, (18, 3), ['', '%', '', '%'], [(16, 9), (10, 4), (4, 13)], [False, True, False, True], 32, False, [False, False, False, False], 3826, 'West', (17, 3))
Element 35: (1, (17, 3), ['.', '%', '', ''], [(16, 10), (10, 5), (4, 12)], [False, True, False, False], 30, False, [True, False, False, False], 4835, 'West', (16, 3))
Element 36: (1, (16, 3), ['%', '%', '', ''], [(17, 10), (9, 5), (4, 11)], [True, True, False, False], 28, False, [False, False, False, False], 4864, 'North', (16, 4))
Element 37: (1, (16, 4), ['', '', '', ''], [(16, 10), (9, 6), (4, 10)], [False, False, False, False], 26, False, [False, False, False, False], 4883, 'East', (17, 4))
Element 38: (1, (17, 4), ['', '', '', ''], [(16, 11), (9, 7), (3, 10)], [False, False, False, False], 24, False, [False, False, False, False], 4902, 'West', (16, 4))
Element 39: (1, (16, 4), ['', '', '', ''], [(16, 12), (10, 7), (2, 10)], [False, False, False, False], 22, False, [False, False, False, False], 4921, 'West', (15, 4))
Element 40: (1, (15, 4), ['', '%', '', ''], [(15, 12), (10, 8), (2, 11)], [False, True, False, False], 20, False, [False, False, False, False], 5930, 'West', (14, 4))
Element 41: #1#
