Element 1: (2, (4, 10), ['.', '%', '.', '%'], [(11, 4), (4, 5), (9, 5)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (4, 11))
Element 2: (2, (4, 11), ['%', '', '.', '.'], [(12, 4), (5, 5), (10, 5)], [True, False, False, False], 96, False, [False, False, True, True], 1048, 'East', (5, 11))
Element 3: (2, (5, 11), ['', '%', '.', '.'], [(13, 4), (6, 5), (10, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (6, 11))
Element 4: (2, (6, 11), ['', '%', '.', '%'], [(14, 4), (6, 6), (10, 3)], [False, True, False, True], 92, False, [False, False, True, False], 1126, 'North', (6, 12))
Element 5: (2, (6, 12), ['.', '', '.', '.'], [(15, 4), (5, 6), (10, 2)], [False, False, False, False], 90, False, [True, False, True, True], 1165, 'East', (7, 12))
Element 6: (2, (7, 12), ['', '%', '.', '.'], [(16, 4), (4, 6), (9, 2)], [False, True, False, False], 88, False, [False, False, True, True], 2194, 'East', (8, 12))
Element 7: (2, (8, 12), ['', '%', '%', '.'], [(17, 4), (3, 6), (9, 3)], [False, True, True, False], 86, False, [False, False, False, True], 2233, 'East', (9, 12))
Element 8: (2, (9, 12), ['', '%', '.', '.'], [(18, 4), (3, 7), (9, 4)], [False, True, False, False], 84, False, [False, False, True, True], 2272, 'East', (10, 12))
Element 9: (2, (10, 12), ['', '%', '.', '.'], [(18, 5), (2, 7), (8, 4)], [False, True, False, False], 82, False, [False, False, True, True], 2311, 'East', (11, 12))
Element 10: (2, (11, 12), ['', '%', '%', '.'], [(17, 5), (2, 8), (8, 5)], [False, True, True, False], 80, False, [False, False, False, True], 3340, 'East', (12, 12))
Element 11: (2, (12, 12), ['', '.', '.', '.'], [(17, 6), (1, 8), (8, 6)], [False, False, False, False], 78, False, [False, True, True, True], 4369, 'East', (13, 12))
Element 12: (2, (13, 12), ['', '.', '.', '%'], [(17, 7), (1, 7), (9, 6)], [False, False, False, True], 76, False, [False, True, True, False], 4408, 'North', (13, 13))
Element 13: (2, (13, 13), ['.', '', '%', '.'], [(18, 7), (1, 6), (9, 7)], [False, False, True, False], 74, False, [True, False, False, True], 4447, 'East', (14, 13))
Element 14: (2, (14, 13), ['', '%', '%', '.'], [(17, 7), (2, 6), (10, 7)], [False, True, True, False], 72, False, [False, False, False, True], 4476, 'East', (15, 13))
Element 15: (2, (15, 13), ['', '.', '%', '.'], [(17, 6), (2, 5), (10, 8)], [False, False, True, False], 70, False, [False, True, False, True], 4505, 'East', (16, 13))
Element 16: (2, (16, 13), ['', '.', '%', '.'], [(16, 6), (2, 4), (9, 8)], [False, False, True, False], 68, False, [False, True, False, True], 4544, 'East', (17, 13))
Element 17: (2, (17, 13), ['', '.', '%', '.'], [(16, 5), (3, 4), (8, 8)], [False, False, True, False], 66, False, [False, True, False, True], 4583, 'East', (18, 13))
Element 18: (2, (18, 13), ['', '.', '%', '%'], [(15, 5), (4, 4), (8, 9)], [False, False, True, True], 64, False, [False, True, False, False], 4622, 'South', (18, 12))
Element 19: (2, (18, 12), ['.', '.', '', '%'], [(15, 6), (4, 3), (7, 9)], [False, False, False, True], 62, False, [True, True, False, False], 4661, 'South', (18, 11))
Element 20: (2, (18, 11), ['.', '.', '', '%'], [(15, 7), (5, 3), (7, 8)], [False, False, False, True], 60, False, [True, True, False, False], 4700, 'South', (18, 10))
Element 21: (2, (18, 10), ['.', '%', '', '%'], [(15, 8), (6, 3), (6, 8)], [False, True, False, True], 58, False, [True, False, False, False], 4739, 'West', (17, 10))
Element 22: (2, (17, 10), ['.', '.', '.', ''], [(14, 8), (7, 3), (6, 9)], [False, False, False, False], 56, False, [True, True, True, False], 4778, 'North', (17, 11))
Element 23: (2, (17, 11), ['.', '', '.', ''], [(14, 7), (8, 3), (6, 8)], [False, False, False, False], 54, False, [True, False, True, False], 4807, 'North', (17, 12))
Element 24: (2, (17, 12), ['.', '', '', ''], [(14, 8), (8, 2), (5, 8)], [False, False, False, False], 52, False, [True, False, False, False], 4836, 'West', (16, 12))
Element 25: (2, (16, 12), ['.', '.', '', ''], [(13, 8), (8, 1), (4, 8)], [False, False, False, False], 50, False, [True, True, False, False], 4875, 'South', (16, 11))
Element 26: (2, (16, 11), ['%', '.', '', ''], [(14, 8), (9, 1), (5, 8)], [True, False, False, False], 48, False, [False, True, False, False], 4894, 'South', (16, 10))
Element 27: (2, (16, 10), ['%', '.', '', ''], [(15, 8), (9, 2), (6, 8)], [True, False, False, False], 46, False, [False, True, False, False], 4903, 'South', (16, 9))
Element 28: (2, (16, 9), ['%', '%', '', '.'], [(15, 7), (10, 2), (7, 8)], [True, True, False, False], 44, False, [False, False, False, True], 4912, 'East', (17, 9))
Element 29: (2, (17, 9), ['', '%', '', '%'], [(14, 7), (11, 2), (7, 9)], [False, True, False, True], 42, False, [False, False, False, False], 4931, 'West', (16, 9))
Element 30: (2, (16, 9), ['%', '%', '', ''], [(15, 7), (12, 2), (6, 9)], [True, True, False, False], 40, False, [False, False, False, False], 4940, 'North', (16, 10))
Element 31: (2, (16, 10), ['%', '', '', ''], [(15, 6), (13, 2), (7, 9)], [True, False, False, False], 38, False, [False, False, False, False], 4949, 'North', (16, 11))
Element 32: (2, (16, 11), ['%', '', '', ''], [(15, 5), (14, 2), (8, 9)], [True, False, False, False], 36, False, [False, False, False, False], 4958, 'North', (16, 12))
Element 33: (2, (16, 12), ['.', '', '', ''], [(14, 5), (14, 3), (8, 8)], [False, False, False, False], 34, False, [True, False, False, False], 4977, 'West', (15, 12))
Element 34: (2, (15, 12), ['%', '%', '', ''], [(13, 5), (13, 3), (7, 8)], [True, True, False, False], 32, False, [False, False, False, False], 5006, 'East', (16, 12))
Element 35: (2, (16, 12), ['', '', '', ''], [(13, 6), (13, 4), (8, 8)], [False, False, False, False], 30, False, [False, False, False, False], 5015, 'East', (17, 12))
Element 36: (2, (17, 12), ['', '', '', ''], [(12, 6), (14, 4), (9, 8)], [False, False, False, False], 28, False, [False, False, False, False], 5024, 'South', (17, 11))
Element 37: (2, (17, 11), ['', '', '', ''], [(12, 5), (15, 4), (10, 8)], [False, False, False, False], 26, False, [False, False, False, False], 5033, 'West', (16, 11))
Element 38: (2, (16, 11), ['%', '', '', ''], [(12, 6), (16, 4), (10, 7)], [True, False, False, False], 24, False, [False, False, False, False], 5032, 'East', (17, 11))
Element 39: (2, (17, 11), ['', '', '', ''], [(11, 6), (16, 3), (9, 7)], [False, False, False, False], 22, False, [False, False, False, False], 5051, 'South', (17, 10))
Element 40: (2, (17, 10), ['', '', '', ''], [(12, 6), (17, 3), (9, 8)], [False, False, False, False], 20, False, [False, False, False, False], 5060, 'South', (17, 9))
Element 41: (2, (17, 9), ['', '%', '', '%'], [(13, 6), (18, 3), (9, 7)], [False, True, False, True], 18, False, [False, False, False, False], 5069, 'North', (17, 10))
Element 42: (2, (17, 10), ['', '', '', ''], [(13, 5), (18, 4), (9, 6)], [False, False, False, False], 16, False, [False, False, False, False], 5068, 'West', (16, 10))
Element 43: (2, (16, 10), ['%', '', '', ''], [(12, 5), (18, 5), (8, 6)], [True, False, False, False], 14, False, [False, False, False, False], 5067, 'East', (17, 10))
Element 44: (2, (17, 10), ['', '', '', ''], [(13, 5), (17, 5), (8, 5)], [False, False, False, False], 12, False, [False, False, False, False], 5066, 'East', (18, 10))
Element 45: (2, (18, 10), ['', '%', '', '%'], [(14, 5), (17, 6), (8, 4)], [False, True, False, True], 10, False, [False, False, False, False], 5065, 'North', (18, 11))
Element 46: (2, (18, 11), ['', '', '', '%'], [(15, 5), (17, 7), (8, 3)], [False, False, False, True], 8, False, [False, False, False, False], 5064, 'West', (17, 11))
Element 47: (2, (17, 11), ['', '', '', ''], [(16, 5), (18, 7), (8, 2)], [False, False, False, False], 6, False, [False, False, False, False], 5063, 'East', (18, 11))
Element 48: (2, (18, 11), ['', '', '', '%'], [(16, 6), (17, 7), (7, 2)], [False, False, False, True], 4, False, [False, False, False, False], 5072, 'North', (18, 12))
Element 49: (2, (18, 12), ['', '', '', '%'], [(15, 6), (17, 6), (7, 1)], [False, False, False, True], 2, False, [False, False, False, False], 5081, 'West', (17, 12))
Element 50: (2, (17, 12), ['', '', '', ''], [(15, 6), (17, 6), (6, 1)], [False, False, False, False], 0, False, [False, False, False, False], 5090, 'Stop', (17, 12))
Element 51: #0#
