Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(13, 5), (11, 4), (16, 4)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 2: (1, (1, 8), ['%', '', '%', 'F'], [(14, 5), (12, 4), (17, 4)], [True, False, True, False], 96, False, [False, False, False, False], 1038, 'East', (2, 8))
Element 3: (1, (2, 8), ['', '.', '%', '%'], [(15, 5), (13, 4), (18, 4)], [False, False, True, True], 94, False, [False, True, False, False], 2067, 'South', (2, 7))
Element 4: (1, (2, 7), ['', '.', '', '.'], [(16, 5), (14, 4), (18, 5)], [False, False, False, False], 92, False, [False, True, False, True], 2106, 'East', (3, 7))
Element 5: (1, (3, 7), ['', '.', '%', '%'], [(16, 6), (15, 4), (17, 5)], [False, False, True, True], 90, False, [False, True, False, False], 2145, 'South', (3, 6))
Element 6: (1, (3, 6), ['.', '.', '', '.'], [(15, 6), (16, 4), (17, 6)], [False, False, False, False], 88, False, [True, True, False, True], 2174, 'East', (4, 6))
Element 7: (1, (4, 6), ['', '.', '%', '.'], [(15, 7), (16, 3), (17, 7)], [False, False, True, False], 86, False, [False, True, False, True], 2213, 'East', (5, 6))
Element 8: (1, (5, 6), ['', '.', '%', '.'], [(15, 8), (17, 3), (18, 7)], [False, False, True, False], 84, False, [False, True, False, True], 2252, 'East', (6, 6))
Element 9: (1, (6, 6), ['', '.', '%', '%'], [(14, 8), (18, 3), (17, 7)], [False, False, True, True], 82, False, [False, True, False, False], 2281, 'South', (6, 5))
Element 10: (1, (6, 5), ['.', '.', '', '%'], [(14, 7), (18, 4), (17, 6)], [False, False, False, True], 80, False, [True, True, False, False], 2300, 'South', (6, 4))
Element 11: (1, (6, 4), ['%', '.', '', '%'], [(14, 8), (18, 5), (16, 6)], [True, False, False, True], 78, False, [False, True, False, False], 2309, 'South', (6, 3))
Element 12: (1, (6, 3), ['.', '.', '', '.'], [(13, 8), (17, 5), (16, 5)], [False, False, False, False], 76, False, [True, True, False, True], 2328, 'East', (7, 3))
