Element 1: (2, (10, 7), ['.', '%', '.', '%'], [(9, 3), (5, 8), (13, 1)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (10, 8))
Element 2: (2, (10, 8), ['.', '', '%', '%'], [(9, 2), (6, 8), (14, 1)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 8))
Element 3: (2, (9, 8), ['.', '.', '%', ''], [(10, 2), (7, 8), (15, 1)], [False, False, True, False], 94, False, [True, True, False, False], 1087, 'South', (9, 7))
Element 4: (2, (9, 7), ['%', '.', '', ''], [(11, 2), (8, 8), (14, 1)], [True, False, False, False], 92, False, [False, True, False, False], 1116, 'South', (9, 6))
Element 5: (2, (9, 6), ['.', '.', '', '%'], [(12, 2), (8, 9), (14, 2)], [False, False, False, True], 90, False, [True, True, False, False], 1155, 'South', (9, 5))
Element 6: (2, (9, 5), ['.', '.', '', 'F'], [(13, 2), (7, 9), (14, 3)], [False, False, False, False], 88, False, [True, True, False, False], 1194, 'East', (10, 5))
Element 7: (2, (10, 5), ['', '.', '%', '%'], [(13, 3), (6, 9), (14, 4)], [False, False, True, True], 86, False, [False, True, False, False], 2223, 'South', (10, 4))
Element 8: (2, (10, 4), ['.', '.', '', '.'], [(13, 4), (7, 9), (15, 4)], [False, False, False, False], 84, False, [True, True, False, True], 2252, 'East', (11, 4))
Element 9: (2, (11, 4), ['', '.', '%', '.'], [(13, 5), (8, 9), (16, 4)], [False, False, True, False], 82, False, [False, True, False, True], 2281, 'East', (12, 4))
Element 10: (2, (12, 4), ['', '%', '.', ''], [(14, 5), (8, 8), (17, 4)], [False, True, False, False], 80, False, [False, False, True, False], 2310, 'North', (12, 5))
Element 11: (2, (12, 5), ['%', '', '.', ''], [(15, 5), (9, 8), (18, 4)], [True, False, False, False], 78, False, [False, False, True, False], 2339, 'North', (12, 6))
