Element 1: (1, (4, 11), ['%', '.', '.', '.'], [(2, 2), (9, 10), (18, 11)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (5, 11))
Element 2: (1, (5, 11), ['', '%', '.', '.'], [(2, 3), (10, 10), (18, 12)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (6, 11))
Element 3: (1, (6, 11), ['', '%', '.', '%'], [(3, 3), (9, 10), (18, 13)], [False, True, False, True], 94, False, [False, False, True, False], 77, 'North', (6, 12))
Element 4: (1, (6, 12), ['.', '', '.', '.'], [(4, 3), (9, 10), (17, 13)], [False, False, False, False], 92, False, [True, False, True, True], 106, 'East', (7, 12))
Element 5: (1, (7, 12), ['', '%', '.', '.'], [(5, 3), (10, 10), (17, 12)], [False, True, False, False], 90, False, [False, False, True, True], 135, 'East', (8, 12))
Element 6: (1, (8, 12), ['', '%', '%', '.'], [(6, 3), (9, 10), (17, 11)], [False, True, True, False], 88, False, [False, False, False, True], 164, 'East', (9, 12))
Element 7: (1, (9, 12), ['', '%', '.', '.'], [(7, 3), (9, 10), (17, 10)], [False, True, False, False], 86, False, [False, False, True, True], 193, 'East', (10, 12))
Element 8: (1, (10, 12), ['', '%', '.', '.'], [(8, 3), (10, 10), (18, 10)], [False, True, False, False], 84, False, [False, False, True, True], 222, 'East', (11, 12))
Element 9: (1, (11, 12), ['', '%', '%', '.'], [(9, 3), (9, 10), (17, 10)], [False, True, True, False], 82, False, [False, False, False, True], 241, 'East', (12, 12))
Element 10: (1, (12, 12), ['', '.', '.', '.'], [(9, 2), (9, 10), (17, 9)], [False, False, False, False], 80, False, [False, True, True, True], 1260, 'East', (13, 12))
Element 11: (1, (13, 12), ['', '.', '.', '%'], [(10, 2), (10, 10), (16, 9)], [False, False, False, True], 78, False, [False, True, True, False], 1289, 'North', (13, 13))
Element 12: (1, (13, 13), ['.', '', '%', '.'], [(11, 2), (9, 10), (16, 10)], [False, False, True, False], 76, False, [True, False, False, True], 1318, 'East', (14, 13))
Element 13: (1, (14, 13), ['', '%', '%', '.'], [(12, 2), (9, 10), (16, 11)], [False, True, True, False], 74, False, [False, False, False, True], 1347, 'East', (15, 13))
