Element 1: (3, (17, 11), ['.', 'G', '.', '.'], [(7, 13), (1, 11), (17, 10)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'East', (18, 11))
Element 38: (3, (3, 12), ['', '%', '', ''], [(17, 10), (4, 13), (7, 13)], [False, True, False, False], 24, False, [False, False, False, False], 2402, 'East', (4, 12))
Element 39: (3, (4, 12), ['', '', '', ''], [(16, 10), (3, 13), (6, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2401, 'East', (5, 12))
Element 40: (3, (5, 12), ['', '', '', 'G'], [(17, 10), (4, 13), (6, 12)], [False, False, False, False], 20, False, [False, False, False, False], 2400, 'South', (5, 11))
Element 41: (3, (5, 11), ['', '%', '', 'G'], [(18, 10), (5, 13), (6, 11)], [False, True, False, False], 18, False, [False, False, False, False], 2399, 'West', (4, 11))
Element 42: (3, (4, 11), ['%', '', '', 'G'], [(18, 11), (6, 13), (5, 11)], [True, False, False, False], 16, False, [False, False, False, False], 2398, 'South', (4, 10))
Element 43: (3, (4, 10), ['', '%', '', '%'], [(17, 11), (7, 13), (5, 12)], [False, True, False, True], 14, False, [False, False, False, False], 2397, 'West', (3, 10))
Element 44: (3, (3, 10), ['', '%', '%', ''], [(18, 11), (7, 12), (5, 13)], [False, True, True, False], 12, False, [False, False, False, False], 2396, 'West', (2, 10))
Element 45: (3, (2, 10), ['', '%', '', ''], [(18, 12), (6, 12), (4, 13)], [False, True, False, False], 10, False, [False, False, False, False], 2395, 'North', (2, 11))
Element 46: (3, (2, 11), ['', '', '', '%'], [(17, 12), (6, 13), (4, 12)], [False, False, False, True], 8, False, [False, False, False, False], 2394, 'North', (2, 12))
Element 47: (3, (2, 12), ['', '', '%', ''], [(18, 12), (6, 12), (4, 11)], [False, False, True, False], 6, False, [False, False, False, False], 2393, 'West', (1, 12))
Element 48: (3, (1, 12), ['%', '', '.', ''], [(18, 13), (5, 12), (4, 10)], [True, False, False, False], 4, False, [False, False, True, False], 2392, 'North', (1, 13))
Element 49: (3, (1, 13), ['%', '', '%', '%'], [(17, 13), (5, 13), (3, 10)], [True, False, True, True], 2, False, [False, False, False, False], 2401, 'South', (1, 12))
Element 50: (3, (1, 12), ['%', '', '', ''], [(17, 13), (5, 13), (3, 10)], [True, False, False, False], 0, False, [False, False, False, False], 2400, 'Stop', (1, 12))
Element 51: #0#
