Element 1: (1, (6, 11), ['.', '%', '.', '%'], [(18, 4), (9, 5), (13, 8)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (6, 12))
Element 2: (1, (6, 12), ['.', '', '.', '.'], [(18, 3), (10, 5), (14, 8)], [False, False, False, False], 96, False, [True, False, True, True], 1038, 'East', (7, 12))
Element 3: (1, (7, 12), ['', '%', '.', '.'], [(17, 3), (10, 4), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (8, 12))
Element 4: (1, (8, 12), ['', '%', '%', '.'], [(17, 4), (11, 4), (15, 7)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (9, 12))
Element 5: (1, (9, 12), ['', '%', '.', '.'], [(17, 5), (12, 4), (15, 6)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (10, 12))
Element 6: (1, (10, 12), ['', '%', '.', '.'], [(17, 6), (13, 4), (16, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (11, 12))
Element 7: (1, (11, 12), ['', '%', '%', '.'], [(17, 7), (14, 4), (16, 5)], [False, True, True, False], 86, False, [False, False, False, True], 1233, 'East', (12, 12))
Element 8: (1, (12, 12), ['', '.', '.', '.'], [(18, 7), (15, 4), (16, 4)], [False, False, False, False], 84, False, [False, True, True, True], 1272, 'East', (13, 12))
Element 9: (1, (13, 12), ['', '.', '.', '%'], [(17, 7), (15, 5), (16, 3)], [False, False, False, True], 82, False, [False, True, True, False], 1301, 'North', (13, 13))
Element 10: (1, (13, 13), ['.', '', '%', '.'], [(17, 6), (14, 5), (17, 3)], [False, False, True, False], 80, False, [True, False, False, True], 1320, 'East', (14, 13))
Element 11: (1, (14, 13), ['', '%', '%', '.'], [(16, 6), (13, 5), (18, 3)], [False, True, True, False], 78, False, [False, False, False, True], 1339, 'East', (15, 13))
Element 12: (1, (15, 13), ['', '.', '%', '.'], [(16, 5), (13, 6), (18, 4)], [False, False, True, False], 76, False, [False, True, False, True], 1358, 'East', (16, 13))
Element 13: (1, (16, 13), ['', '.', '%', '.'], [(16, 4), (12, 6), (18, 5)], [False, False, True, False], 74, False, [False, True, False, True], 1377, 'East', (17, 13))
Element 14: (1, (17, 13), ['', '.', '%', '.'], [(16, 3), (12, 5), (17, 5)], [False, False, True, False], 72, False, [False, True, False, True], 1396, 'East', (18, 13))
Element 15: (1, (18, 13), ['', '.', '%', '%'], [(16, 4), (12, 6), (17, 6)], [False, False, True, True], 70, False, [False, True, False, False], 1405, 'South', (18, 12))
Element 16: (1, (18, 12), ['.', '.', '', '%'], [(15, 4), (11, 6), (17, 7)], [False, False, False, True], 68, False, [True, True, False, False], 1424, 'South', (18, 11))
Element 17: (1, (18, 11), ['.', '.', '', '%'], [(15, 5), (12, 6), (18, 7)], [False, False, False, True], 66, False, [True, True, False, False], 1433, 'South', (18, 10))
Element 18: (1, (18, 10), ['.', '%', '', '%'], [(15, 6), (13, 6), (17, 7)], [False, True, False, True], 64, False, [True, False, False, False], 1442, 'West', (17, 10))
Element 19: (1, (17, 10), ['.', '.', '.', ''], [(15, 7), (13, 5), (17, 6)], [False, False, False, False], 62, False, [True, True, True, False], 1451, 'North', (17, 11))
Element 20: (1, (17, 11), ['.', '', '.', ''], [(14, 7), (12, 5), (17, 5)], [False, False, False, False], 60, False, [True, False, True, False], 1470, 'North', (17, 12))
Element 21: (1, (17, 12), ['.', '', '', ''], [(14, 8), (13, 5), (17, 4)], [False, False, False, False], 58, False, [True, False, False, False], 1479, 'West', (16, 12))
Element 22: (1, (16, 12), ['.', '.', '', ''], [(15, 8), (14, 5), (17, 5)], [False, False, False, False], 56, False, [True, True, False, False], 1488, 'South', (16, 11))
Element 23: (1, (16, 11), ['%', '.', '', ''], [(14, 8), (15, 5), (18, 5)], [True, False, False, False], 54, False, [False, True, False, False], 1497, 'South', (16, 10))
Element 24: (1, (16, 10), ['%', '.', '', ''], [(13, 8), (16, 5), (18, 4)], [True, False, False, False], 52, False, [False, True, False, False], 1506, 'South', (16, 9))
Element 25: (1, (16, 9), ['%', '%', '', '.'], [(14, 8), (17, 5), (17, 4)], [True, True, False, False], 50, False, [False, False, False, True], 1515, 'East', (17, 9))
Element 26: (1, (17, 9), ['', '%', '', '%'], [(14, 7), (18, 5), (18, 4)], [False, True, False, True], 48, False, [False, False, False, False], 1524, 'West', (16, 9))
Element 27: (1, (16, 9), ['%', '%', '', ''], [(15, 7), (17, 5), (18, 3)], [True, True, False, False], 46, False, [False, False, False, False], 1523, 'North', (16, 10))
Element 28: (1, (16, 10), ['%', '', '', ''], [(15, 8), (17, 6), (17, 3)], [True, False, False, False], 44, False, [False, False, False, False], 1522, 'North', (16, 11))
Element 29: (1, (16, 11), ['%', '', '', ''], [(15, 7), (17, 7), (17, 4)], [True, False, False, False], 42, False, [False, False, False, False], 1521, 'North', (16, 12))
Element 30: (1, (16, 12), ['.', '', '', ''], [(15, 6), (18, 7), (17, 3)], [False, False, False, False], 40, False, [True, False, False, False], 1520, 'West', (15, 12))
