Element 1: (3, (17, 7), ['%', '.', '%', '.'], [(4, 13), (6, 8), (9, 2)], [True, False, True, False], 98, False, [False, True, False, True], 1019, 'East', (18, 7))
Element 2: (3, (18, 7), ['', '%', '%', '%'], [(5, 13), (7, 8), (10, 2)], [False, True, True, True], 96, False, [False, False, False, False], 1058, 'West', (17, 7))
Element 3: (3, (17, 7), ['%', '.', '%', ''], [(6, 13), (8, 8), (11, 2)], [True, False, True, False], 94, False, [False, True, False, False], 1087, 'South', (17, 6))
Element 4: (3, (17, 6), ['.', '.', '', '%'], [(7, 13), (9, 8), (12, 2)], [False, False, False, True], 92, False, [True, True, False, False], 1126, 'South', (17, 5))
Element 5: (3, (17, 5), ['.', '.', '', '.'], [(7, 12), (10, 8), (13, 2)], [False, False, False, False], 90, False, [True, True, False, True], 1165, 'East', (18, 5))
Element 6: (3, (18, 5), ['', '.', '%', '%'], [(8, 12), (10, 7), (14, 2)], [False, False, True, True], 88, False, [False, True, False, False], 1204, 'South', (18, 4))
Element 7: (3, (18, 4), ['.', '.', '', '%'], [(9, 12), (9, 7), (14, 3)], [False, False, False, True], 86, False, [True, True, False, False], 1243, 'South', (18, 3))
Element 8: (3, (18, 3), ['.', '%', '', '%'], [(10, 12), (9, 6), (14, 4)], [False, True, False, True], 84, False, [True, False, False, False], 1282, 'West', (17, 3))
Element 9: (3, (17, 3), ['.', '%', '.', ''], [(11, 12), (9, 5), (15, 4)], [False, True, False, False], 82, False, [True, False, True, False], 1321, 'North', (17, 4))
Element 10: (3, (17, 4), ['G', '', '', ''], [(12, 12), (10, 5), (16, 4)], [False, False, False, False], 80, False, [False, False, False, False], 2350, 'South', (17, 3))
Element 11: (3, (17, 3), ['.', '%', '', ''], [(13, 12), (10, 4), (16, 5)], [False, True, False, False], 78, False, [True, False, False, False], 2379, 'West', (16, 3))
Element 12: (3, (16, 3), ['%', '%', '', ''], [(13, 13), (11, 4), (16, 6)], [True, True, False, False], 76, False, [False, False, False, False], 2418, 'North', (16, 4))
Element 13: (3, (16, 4), ['', '', '', ''], [(14, 13), (12, 4), (15, 6)], [False, False, False, False], 74, False, [False, False, False, False], 2447, 'North', (16, 5))
Element 14: (3, (16, 5), ['.', '', '', ''], [(15, 13), (13, 4), (15, 7)], [False, False, False, False], 72, False, [True, False, False, False], 2476, 'West', (15, 5))
Element 15: (3, (15, 5), ['.', '', '', ''], [(16, 13), (13, 5), (15, 8)], [False, False, False, False], 70, False, [True, False, False, False], 2515, 'West', (14, 5))
Element 16: (3, (14, 5), ['', '', '%', ''], [(17, 13), (13, 6), (14, 8)], [False, False, True, False], 68, False, [False, False, False, False], 2554, 'South', (14, 4))
Element 17: (3, (14, 4), ['', '', '', ''], [(18, 13), (12, 6), (14, 7)], [False, False, False, False], 66, False, [False, False, False, False], 2583, 'East', (15, 4))
Element 18: (3, (15, 4), ['', '%', '', ''], [(18, 12), (12, 5), (14, 8)], [False, True, False, False], 64, False, [False, False, False, False], 2602, 'West', (14, 4))
Element 19: (3, (14, 4), ['', '', '', ''], [(18, 11), (12, 6), (13, 8)], [False, False, False, False], 62, False, [False, False, False, False], 2621, 'South', (14, 3))
Element 20: (3, (14, 3), ['.', '', '', '%'], [(18, 10), (11, 6), (14, 8)], [False, False, False, True], 60, False, [True, False, False, False], 2640, 'West', (13, 3))
Element 21: (3, (13, 3), ['%', '', '', ''], [(17, 10), (12, 6), (15, 8)], [True, False, False, False], 58, False, [False, False, False, False], 2659, 'North', (13, 4))
Element 22: (3, (13, 4), ['', '', '', ''], [(17, 11), (13, 6), (15, 7)], [False, False, False, False], 56, False, [False, False, False, False], 2668, 'North', (13, 5))
Element 23: (3, (13, 5), ['', '', '', ''], [(17, 12), (12, 6), (14, 7)], [False, False, False, False], 54, False, [False, False, False, False], 2677, 'North', (13, 6))
Element 24: (3, (13, 6), ['', '', '%', '%'], [(16, 12), (12, 5), (15, 7)], [False, False, True, True], 52, False, [False, False, False, False], 2686, 'West', (12, 6))
Element 25: (3, (12, 6), ['', '', '%', ''], [(16, 11), (13, 5), (15, 6)], [False, False, True, False], 50, False, [False, False, False, False], 2695, 'South', (12, 5))
Element 26: (3, (12, 5), ['%', '', '', ''], [(16, 10), (13, 4), (15, 5)], [True, False, False, False], 48, False, [False, False, False, False], 2704, 'South', (12, 4))
Element 27: (3, (12, 4), ['', '%', '', ''], [(16, 9), (13, 3), (14, 5)], [False, True, False, False], 46, False, [False, False, False, False], 2713, 'West', (11, 4))
Element 28: (3, (11, 4), ['', '.', '%', ''], [(17, 9), (14, 3), (13, 5)], [False, False, True, False], 44, False, [False, True, False, False], 2722, 'South', (11, 3))
Element 29: (3, (11, 3), ['.', '', '', '%'], [(16, 9), (14, 4), (13, 6)], [False, False, False, True], 42, False, [True, False, False, False], 2731, 'West', (10, 3))
Element 30: (3, (10, 3), ['.', '', '', ''], [(16, 10), (15, 4), (12, 6)], [False, False, False, False], 40, False, [True, False, False, False], 2740, 'West', (9, 3))
Element 31: (3, (9, 3), ['.', '', '.', ''], [(16, 11), (16, 4), (12, 5)], [False, False, False, False], 38, False, [True, False, True, False], 2749, 'North', (9, 4))
Element 32: (3, (9, 4), ['.', '', '', ''], [(16, 12), (17, 4), (12, 4)], [False, False, False, False], 36, False, [True, False, False, False], 2758, 'West', (8, 4))
Element 33: (3, (8, 4), ['%', '.', '.', ''], [(15, 12), (18, 4), (13, 4)], [True, False, False, False], 34, False, [False, True, True, False], 2777, 'North', (8, 5))
Element 34: (3, (8, 5), ['%', '', '.', ''], [(16, 12), (18, 5), (13, 3)], [True, False, False, False], 32, False, [False, False, True, False], 2786, 'North', (8, 6))
