Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(14, 4), (1, 11), (14, 7)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(15, 4), (2, 11), (15, 7)], [False, False, True, True], 96, False, [True, False, False, False], 3028, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(16, 4), (2, 12), (15, 8)], [False, False, False, False], 94, False, [True, True, True, False], 3067, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(17, 4), (3, 12), (14, 8)], [False, False, False, True], 92, False, [True, False, True, False], 3106, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '.', '.'], [(18, 4), (4, 12), (13, 8)], [True, False, False, False], 90, False, [False, False, True, True], 3145, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '.', '%'], [(18, 5), (5, 12), (14, 8)], [False, True, False, True], 88, False, [False, False, True, False], 3174, 'North', (10, 8))
Element 7: (2, (10, 8), ['.', '', '%', '%'], [(17, 5), (6, 12), (15, 8)], [False, False, True, True], 86, False, [True, False, False, False], 3203, 'West', (9, 8))
Element 8: (2, (9, 8), ['.', '', '%', ''], [(17, 6), (7, 12), (15, 7)], [False, False, True, False], 84, False, [True, False, False, False], 3232, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '%', '.', ''], [(17, 7), (8, 12), (15, 6)], [False, True, False, False], 82, False, [True, False, True, False], 3271, 'North', (8, 9))
Element 10: (2, (8, 9), ['.', '', '%', '%'], [(18, 7), (9, 12), (16, 6)], [False, False, True, True], 80, False, [True, False, False, False], 3310, 'West', (7, 9))
Element 11: (2, (7, 9), ['.', '.', '%', ''], [(17, 7), (10, 12), (16, 5)], [False, False, True, False], 78, False, [True, True, False, False], 3339, 'South', (7, 8))
Element 12: (2, (7, 8), ['.', '%', '', ''], [(17, 6), (11, 12), (15, 5)], [False, True, False, False], 76, False, [True, False, False, False], 3368, 'West', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '.', ''], [(16, 6), (12, 12), (14, 5)], [False, True, False, False], 74, False, [True, False, True, False], 3397, 'North', (6, 9))
Element 14: (2, (6, 9), ['%', '', '%', ''], [(16, 5), (13, 12), (13, 5)], [True, False, True, False], 72, False, [False, False, False, False], 3426, 'South', (6, 8))
Element 15: (2, (6, 8), ['.', '%', '', ''], [(15, 5), (13, 13), (13, 6)], [False, True, False, False], 70, False, [True, False, False, False], 3445, 'West', (5, 8))
Element 16: (2, (5, 8), ['.', '%', '%', ''], [(15, 6), (14, 13), (12, 6)], [False, True, True, False], 68, False, [True, False, False, False], 3474, 'West', (4, 8))
Element 17: (2, (4, 8), ['%', '%', '%', ''], [(15, 7), (15, 13), (12, 5)], [True, True, True, False], 66, False, [False, False, False, False], 3503, 'East', (5, 8))
