Element 1: (3, (14, 4), ['.', 'G', '.', '.'], [(18, 12), (13, 13), (14, 3)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (15, 4))
Element 19: (3, (14, 8), ['.', '.', '%', ''], [(18, 10), (7, 13), (16, 5)], [False, False, True, False], 62, False, [True, True, False, False], 591, 'South', (14, 7))
Element 20: (3, (14, 7), ['%', '%', '', ''], [(18, 11), (6, 13), (17, 5)], [True, True, False, False], 60, False, [False, False, False, False], 610, 'North', (14, 8))
Element 21: (3, (14, 8), ['.', '', '%', ''], [(17, 11), (6, 12), (18, 5)], [False, False, True, False], 58, False, [True, False, False, False], 619, 'West', (13, 8))
Element 22: (3, (13, 8), ['%', '%', '%', ''], [(17, 10), (6, 11), (18, 4)], [True, True, True, False], 56, False, [False, False, False, False], 638, 'East', (14, 8))
Element 23: (3, (14, 8), ['', '', '%', ''], [(17, 11), (5, 11), (18, 3)], [False, False, True, False], 54, False, [False, False, False, False], 657, 'East', (15, 8))
Element 24: (3, (15, 8), ['', '', '%', '%'], [(16, 11), (5, 12), (17, 3)], [False, False, True, True], 52, False, [False, False, False, False], 676, 'South', (15, 7))
Element 25: (3, (15, 7), ['', '', '', '%'], [(16, 10), (5, 13), (16, 3)], [False, False, False, True], 50, False, [False, False, False, False], 695, 'West', (14, 7))
Element 26: (3, (14, 7), ['%', '%', '', ''], [(16, 11), (4, 13), (16, 4)], [True, True, False, False], 48, False, [False, False, False, False], 704, 'East', (15, 7))
Element 27: (3, (15, 7), ['', '', '', '%'], [(16, 12), (4, 12), (17, 4)], [False, False, False, True], 46, False, [False, False, False, False], 713, 'South', (15, 6))
Element 28: (3, (15, 6), ['%', '', '', ''], [(15, 12), (4, 11), (16, 4)], [True, False, False, False], 44, False, [False, False, False, False], 722, 'South', (15, 5))
Element 29: (3, (15, 5), ['', 'G', '', ''], [(15, 13), (4, 10), (15, 4)], [False, False, False, False], 42, False, [False, False, False, False], 731, 'West', (14, 5))
Element 30: (3, (14, 5), ['', 'G', '%', ''], [(14, 13), (3, 10), (14, 4)], [False, False, True, False], 40, False, [False, False, False, False], 740, 'West', (13, 5))
Element 31: (3, (13, 5), ['.', '', '.', ''], [(13, 13), (2, 10), (15, 4)], [False, False, False, False], 38, False, [True, False, True, False], 749, 'North', (13, 6))
Element 32: (3, (13, 6), ['.', '', '%', '%'], [(13, 12), (2, 11), (16, 4)], [False, False, True, True], 36, False, [True, False, False, False], 1758, 'West', (12, 6))
Element 33: (3, (12, 6), ['.', '.', '%', ''], [(13, 11), (1, 11), (16, 3)], [False, False, True, False], 34, False, [True, True, False, False], 2767, 'South', (12, 5))
Element 34: (3, (12, 5), ['%', '', '', ''], [(12, 11), (1, 12), (17, 3)], [True, False, False, False], 32, False, [False, False, False, False], 2786, 'South', (12, 4))
Element 35: (3, (12, 4), ['', '%', '', ''], [(12, 12), (2, 12), (17, 4)], [False, True, False, False], 30, False, [False, False, False, False], 2795, 'East', (13, 4))
Element 36: (3, (13, 4), ['', '', '', ''], [(12, 13), (3, 12), (17, 3)], [False, False, False, False], 28, False, [False, False, False, False], 2804, 'South', (13, 3))
Element 37: (3, (13, 3), ['%', '', '', ''], [(12, 12), (3, 13), (18, 3)], [True, False, False, False], 26, False, [False, False, False, False], 2813, 'East', (14, 3))
Element 38: (3, (14, 3), ['', '', '', '%'], [(11, 12), (3, 12), (18, 4)], [False, False, False, True], 24, False, [False, False, False, False], 2812, 'South', (14, 2))
Element 39: (3, (14, 2), ['', '', '', '%'], [(10, 12), (2, 12), (17, 4)], [False, False, False, True], 22, False, [False, False, False, False], 2811, 'South', (14, 1))
Element 40: (3, (14, 1), ['', '%', '', ''], [(10, 13), (1, 12), (18, 4)], [False, True, False, False], 20, False, [False, False, False, False], 2810, 'East', (15, 1))
Element 41: (3, (15, 1), ['', '%', '%', '%'], [(9, 13), (1, 13), (18, 5)], [False, True, True, True], 18, False, [False, False, False, False], 2819, 'West', (14, 1))
Element 42: (3, (14, 1), ['', '%', '', ''], [(9, 12), (1, 12), (17, 5)], [False, True, False, False], 16, False, [False, False, False, False], 2818, 'West', (13, 1))
Element 43: (3, (13, 1), ['', '%', '', ''], [(8, 12), (1, 11), (17, 6)], [False, True, False, False], 14, False, [False, False, False, False], 2817, 'North', (13, 2))
Element 44: (3, (13, 2), ['', '', '', ''], [(7, 12), (1, 10), (17, 7)], [False, False, False, False], 12, False, [False, False, False, False], 2826, 'West', (12, 2))
Element 45: (3, (12, 2), ['', '', '%', ''], [(7, 13), (1, 11), (18, 7)], [False, False, True, False], 10, False, [False, False, False, False], 2825, 'South', (12, 1))
Element 46: (3, (12, 1), ['', '%', '', ''], [(6, 13), (2, 11), (17, 7)], [False, True, False, False], 8, False, [False, False, False, False], 2824, 'West', (11, 1))
Element 47: (3, (11, 1), ['%', '%', '', ''], [(6, 12), (2, 12), (17, 6)], [True, True, False, False], 6, False, [False, False, False, False], 2823, 'North', (11, 2))
Element 48: (3, (11, 2), ['.', '', '', ''], [(6, 11), (2, 11), (16, 6)], [False, False, False, False], 4, False, [True, False, False, False], 2822, 'West', (10, 2))
Element 49: (3, (10, 2), ['F', '%', '.', ''], [(5, 11), (2, 10), (15, 6)], [False, True, False, False], 2, False, [False, False, True, False], 2831, 'West', (9, 2))
Element 50: (3, (9, 2), ['.', '.', '.', ''], [(5, 11), (2, 10), (15, 6)], [False, False, False, False], 0, False, [True, True, True, False], 3830, 'Stop', (9, 2))
Element 51: #0#
