Element 1: (3, (15, 8), ['.', '.', '%', '%'], [(14, 2), (3, 6), (6, 1)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (15, 7))
Element 2: (3, (15, 7), ['.', '.', '', '%'], [(14, 3), (4, 6), (7, 1)], [False, False, False, True], 96, False, [True, True, False, False], 68, 'South', (15, 6))
Element 3: (3, (15, 6), ['%', '.', '', '.'], [(14, 4), (5, 6), (8, 1)], [True, False, False, False], 94, False, [False, True, False, True], 107, 'East', (16, 6))
Element 4: (3, (16, 6), ['', '.', '%', '.'], [(15, 4), (6, 6), (9, 1)], [False, False, True, False], 92, False, [False, True, False, True], 146, 'East', (17, 6))
Element 5: (3, (17, 6), ['', '.', '.', '%'], [(16, 4), (6, 5), (9, 2)], [False, False, False, True], 90, False, [False, True, True, False], 1175, 'North', (17, 7))
Element 6: (3, (17, 7), ['%', '', '%', '.'], [(17, 4), (6, 4), (10, 2)], [True, False, True, False], 88, False, [False, False, False, True], 1214, 'East', (18, 7))
Element 7: (3, (18, 7), ['', '%', '%', '%'], [(18, 4), (6, 3), (11, 2)], [False, True, True, True], 86, False, [False, False, False, False], 1253, 'West', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', ''], [(18, 5), (7, 3), (12, 2)], [True, False, True, False], 84, False, [False, False, False, False], 1282, 'South', (17, 6))
Element 9: (3, (17, 6), ['', 'G', '', '%'], [(17, 5), (8, 3), (12, 1)], [False, False, False, True], 82, False, [False, False, False, False], 1311, 'West', (16, 6))
Element 10: (3, (16, 6), ['', 'G', '%', ''], [(16, 5), (9, 3), (13, 1)], [False, False, True, False], 80, False, [False, False, False, False], 1340, 'East', (17, 6))
Element 11: (3, (17, 6), ['', '', '', '%'], [(15, 5), (10, 3), (14, 1)], [False, False, False, True], 78, False, [False, False, False, False], 1369, 'West', (16, 6))
Element 12: (3, (16, 6), ['', '', '%', ''], [(14, 5), (11, 3), (15, 1)], [False, False, True, False], 76, False, [False, False, False, False], 1398, 'South', (16, 5))
Element 13: (3, (16, 5), ['', '', '', ''], [(13, 5), (11, 4), (14, 1)], [False, False, False, False], 74, False, [False, False, False, False], 1417, 'East', (17, 5))
Element 14: (3, (17, 5), ['', '', '', ''], [(13, 6), (12, 4), (14, 2)], [False, False, False, False], 72, False, [False, False, False, False], 1436, 'East', (18, 5))
Element 15: (3, (18, 5), ['', '', '%', '%'], [(12, 6), (13, 4), (14, 3)], [False, False, True, True], 70, False, [False, False, False, False], 1455, 'South', (18, 4))
Element 16: (3, (18, 4), ['', '.', '', '%'], [(12, 5), (13, 3), (14, 4)], [False, False, False, True], 68, False, [False, True, False, False], 1474, 'South', (18, 3))
Element 17: (3, (18, 3), ['.', '%', '', '%'], [(12, 4), (14, 3), (15, 4)], [False, True, False, True], 66, False, [True, False, False, False], 1483, 'West', (17, 3))
Element 18: (3, (17, 3), ['.', '%', '', ''], [(13, 4), (14, 4), (16, 4)], [False, True, False, False], 64, False, [True, False, False, False], 1492, 'West', (16, 3))
Element 19: (3, (16, 3), ['%', '%', '', ''], [(13, 3), (15, 4), (17, 4)], [True, True, False, False], 62, False, [False, False, False, False], 1501, 'North', (16, 4))
Element 20: (3, (16, 4), ['', '', '', ''], [(13, 4), (15, 5), (18, 4)], [False, False, False, False], 60, False, [False, False, False, False], 1500, 'East', (17, 4))
