Element 1: (2, (13, 3), ['%', '.', '.', '.'], [(18, 4), (12, 2), (17, 9)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 3))
Element 2: (2, (14, 3), ['', '.', '.', '%'], [(18, 3), (13, 2), (17, 10)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (14, 4))
Element 3: (2, (14, 4), ['.', '', '.', '.'], [(17, 3), (14, 2), (18, 10)], [False, False, False, False], 94, False, [True, False, True, True], 97, 'East', (15, 4))
Element 4: (2, (15, 4), ['', '%', '.', '.'], [(17, 4), (14, 1), (18, 11)], [False, True, False, False], 92, False, [False, False, True, True], 136, 'East', (16, 4))
Element 5: (2, (16, 4), ['', '.', '.', ''], [(17, 5), (15, 1), (18, 12)], [False, False, False, False], 90, False, [False, True, True, False], 175, 'North', (16, 5))
Element 6: (2, (16, 5), ['.', '', '.', ''], [(17, 6), (14, 1), (18, 13)], [False, False, False, False], 88, False, [True, False, True, False], 204, 'North', (16, 6))
Element 7: (2, (16, 6), ['.', '', '%', ''], [(17, 7), (13, 1), (17, 13)], [False, False, True, False], 86, False, [True, False, False, False], 243, 'West', (15, 6))
Element 8: (2, (15, 6), ['%', '.', '.', ''], [(18, 7), (12, 1), (17, 12)], [True, False, False, False], 84, False, [False, True, True, False], 282, 'North', (15, 7))
Element 9: (2, (15, 7), ['.', '', '.', '%'], [(17, 7), (11, 1), (17, 11)], [False, False, False, True], 82, False, [True, False, True, False], 311, 'North', (15, 8))
Element 10: (2, (15, 8), ['.', '', '%', '%'], [(17, 6), (12, 1), (16, 11)], [False, False, True, True], 80, False, [True, False, False, False], 330, 'West', (14, 8))
Element 11: (2, (14, 8), ['.', '.', '%', ''], [(17, 5), (13, 1), (16, 12)], [False, False, True, False], 78, False, [True, True, False, False], 349, 'South', (14, 7))
Element 12: (2, (14, 7), ['%', '%', '', ''], [(17, 4), (14, 1), (16, 13)], [True, True, False, False], 76, False, [False, False, False, False], 368, 'North', (14, 8))
Element 13: (2, (14, 8), ['.', '', '%', ''], [(17, 3), (14, 2), (15, 13)], [False, False, True, False], 74, False, [True, False, False, False], 377, 'West', (13, 8))
Element 14: (2, (13, 8), ['%', '%', '%', ''], [(16, 3), (14, 3), (15, 12)], [True, True, True, False], 72, False, [False, False, False, False], 406, 'East', (14, 8))
Element 15: (2, (14, 8), ['', '', '%', ''], [(16, 4), (14, 4), (15, 13)], [False, False, True, False], 70, False, [False, False, False, False], 405, 'East', (15, 8))
Element 16: (2, (15, 8), ['', '', '%', '%'], [(16, 5), (14, 5), (14, 13)], [False, False, True, True], 68, False, [False, False, False, False], 424, 'South', (15, 7))
Element 17: (2, (15, 7), ['', '', '', '%'], [(15, 5), (13, 5), (13, 13)], [False, False, False, True], 66, False, [False, False, False, False], 453, 'West', (14, 7))
Element 18: (2, (14, 7), ['%', '%', '', ''], [(15, 6), (13, 6), (13, 12)], [True, True, False, False], 64, False, [False, False, False, False], 472, 'East', (15, 7))
Element 19: (2, (15, 7), ['', '', '', '%'], [(16, 6), (12, 6), (13, 11)], [False, False, False, True], 62, False, [False, False, False, False], 491, 'South', (15, 6))
Element 20: (2, (15, 6), ['%', '', '', ''], [(16, 5), (12, 5), (12, 11)], [True, False, False, False], 60, False, [False, False, False, False], 510, 'South', (15, 5))
Element 21: (2, (15, 5), ['', '', '', ''], [(16, 4), (12, 4), (12, 12)], [False, False, False, False], 58, False, [False, False, False, False], 529, 'West', (14, 5))
Element 22: (2, (14, 5), ['', '', '%', ''], [(15, 4), (13, 4), (12, 13)], [False, False, True, False], 56, False, [False, False, False, False], 548, 'West', (13, 5))
Element 23: (2, (13, 5), ['', '', '', ''], [(14, 4), (13, 3), (12, 12)], [False, False, False, False], 54, False, [False, False, False, False], 547, 'North', (13, 6))
Element 24: (2, (13, 6), ['', '', '%', '%'], [(14, 5), (13, 4), (11, 12)], [False, False, True, True], 52, False, [False, False, False, False], 556, 'West', (12, 6))
Element 25: (2, (12, 6), ['.', '', '%', ''], [(13, 5), (12, 4), (10, 12)], [False, False, True, False], 50, False, [True, False, False, False], 565, 'West', (11, 6))
Element 26: (2, (11, 6), ['%', '%', '%', ''], [(13, 6), (11, 4), (10, 13)], [True, True, True, False], 48, False, [False, False, False, False], 594, 'East', (12, 6))
Element 27: (2, (12, 6), ['', '', '%', ''], [(13, 5), (11, 3), (9, 13)], [False, False, True, False], 46, False, [False, False, False, False], 613, 'South', (12, 5))
Element 28: (2, (12, 5), ['%', '', '', ''], [(13, 4), (10, 3), (9, 12)], [True, False, False, False], 44, False, [False, False, False, False], 632, 'South', (12, 4))
Element 29: (2, (12, 4), ['', '%', '', ''], [(13, 3), (10, 4), (8, 12)], [False, True, False, False], 42, False, [False, False, False, False], 651, 'East', (13, 4))
Element 30: (2, (13, 4), ['', '', '', ''], [(14, 3), (10, 5), (7, 12)], [False, False, False, False], 40, False, [False, False, False, False], 1660, 'West', (12, 4))
Element 31: (2, (12, 4), ['', '%', '', ''], [(14, 2), (9, 5), (7, 13)], [False, True, False, False], 38, False, [False, False, False, False], 1679, 'West', (11, 4))
Element 32: (2, (11, 4), ['', '', '%', ''], [(14, 1), (9, 6), (6, 13)], [False, False, True, False], 36, False, [False, False, False, False], 1698, 'South', (11, 3))
Element 33: (2, (11, 3), ['', '', '', '%'], [(15, 1), (9, 7), (6, 12)], [False, False, False, True], 34, False, [False, False, False, False], 1717, 'South', (11, 2))
Element 34: (2, (11, 2), ['.', '', '', ''], [(14, 1), (10, 7), (6, 11)], [False, False, False, False], 32, False, [True, False, False, False], 1736, 'West', (10, 2))
Element 35: (2, (10, 2), ['F', '%', '', ''], [(13, 1), (10, 8), (5, 11)], [False, True, False, False], 30, False, [False, False, False, False], 1765, 'West', (9, 2))
