Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(18, 11), (8, 4), (16, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(18, 12), (9, 4), (17, 6)], [False, False, True, True], 96, False, [False, False, False, False], 1038, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(18, 13), (10, 4), (17, 7)], [True, False, True, False], 94, False, [False, True, False, False], 2067, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(17, 13), (10, 5), (18, 7)], [True, False, False, False], 92, False, [False, True, False, False], 3096, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(17, 12), (9, 5), (17, 7)], [True, False, False, False], 90, False, [False, True, False, True], 3125, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(16, 12), (9, 6), (17, 6)], [False, False, False, False], 88, False, [False, True, False, True], 3154, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(16, 13), (9, 7), (17, 5)], [False, False, False, False], 86, False, [False, True, True, True], 3193, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(15, 13), (10, 7), (18, 5)], [False, False, True, False], 84, False, [False, True, False, True], 3232, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(15, 12), (10, 8), (18, 4)], [False, False, True, False], 82, False, [False, True, False, True], 3271, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(15, 13), (9, 8), (18, 3)], [False, False, True, True], 80, False, [False, True, False, False], 3300, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(14, 13), (8, 8), (17, 3)], [False, False, False, True], 78, False, [True, True, False, False], 3339, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '.', '', '%'], [(13, 13), (8, 9), (17, 4)], [True, False, False, True], 76, False, [False, True, False, False], 3378, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(13, 12), (7, 9), (16, 4)], [False, False, False, False], 74, False, [True, True, False, True], 3417, 'East', (7, 3))
Element 14: (1, (7, 3), ['', '.', '%', '.'], [(13, 11), (7, 8), (16, 5)], [False, False, True, False], 72, False, [False, True, False, True], 3456, 'East', (8, 3))
Element 15: (1, (8, 3), ['', '.', '', '.'], [(12, 11), (6, 8), (15, 5)], [False, False, False, False], 70, False, [False, True, False, True], 3495, 'East', (9, 3))
Element 16: (1, (9, 3), ['', 'F', '', '.'], [(12, 12), (6, 9), (15, 6)], [False, False, False, False], 68, False, [False, False, False, True], 3534, 'South', (9, 2))
Element 17: (1, (9, 2), ['.', '.', '', '.'], [(12, 13), (6, 8), (15, 7)], [False, False, False, False], 66, False, [True, True, False, True], 4553, 'East', (10, 2))
Element 18: (1, (10, 2), ['', '%', '.', '.'], [(12, 12), (5, 8), (15, 8)], [False, True, False, False], 64, False, [False, False, True, True], 4582, 'East', (11, 2))
Element 19: (1, (11, 2), ['', '.', '.', '.'], [(11, 12), (4, 8), (14, 8)], [False, False, False, False], 62, False, [False, True, True, True], 4621, 'East', (12, 2))
Element 20: (1, (12, 2), ['', '.', '%', '.'], [(10, 12), (5, 8), (14, 7)], [False, False, True, False], 60, False, [False, True, False, True], 4650, 'East', (13, 2))
Element 21: (1, (13, 2), ['', '.', '.', '.'], [(10, 13), (6, 8), (14, 8)], [False, False, False, False], 58, False, [False, True, True, True], 4669, 'East', (14, 2))
