Element 1: (1, (4, 12), ['.', '.', 'G', '.'], [(7, 12), (4, 13), (18, 11)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (5, 12))
Element 2: (1, (5, 12), ['', '.', 'G', '.'], [(8, 12), (5, 13), (18, 12)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (6, 12))
Element 3: (1, (6, 12), ['', '.', 'G', ''], [(9, 12), (6, 13), (18, 13)], [False, False, False, False], 94, False, [False, True, False, False], 87, 'South', (6, 11))
Element 4: (1, (6, 11), ['.', '%', '', '%'], [(10, 12), (7, 13), (17, 13)], [False, True, False, True], 92, False, [True, False, False, False], 116, 'West', (5, 11))
Element 5: (1, (5, 11), ['.', '%', '', ''], [(11, 12), (7, 12), (17, 12)], [False, True, False, False], 90, False, [True, False, False, False], 145, 'West', (4, 11))
Element 6: (1, (4, 11), ['%', '.', '', ''], [(12, 12), (8, 12), (17, 11)], [True, False, False, False], 88, False, [False, True, False, False], 174, 'South', (4, 10))
Element 7: (1, (4, 10), ['.', '%', '', '%'], [(13, 12), (9, 12), (17, 10)], [False, True, False, True], 86, False, [True, False, False, False], 203, 'West', (3, 10))
Element 8: (1, (3, 10), ['.', '%', '%', ''], [(13, 13), (9, 13), (18, 10)], [False, True, True, False], 84, False, [True, False, False, False], 242, 'West', (2, 10))
Element 9: (1, (2, 10), ['.', '%', 'F', ''], [(14, 13), (10, 13), (17, 10)], [False, True, False, False], 82, False, [True, False, False, False], 271, 'North', (2, 11))
Element 10: (1, (2, 11), ['F', '', '.', '%'], [(15, 13), (10, 12), (17, 9)], [False, False, False, True], 80, False, [False, False, True, False], 1290, 'West', (1, 11))
Element 11: (1, (1, 11), ['%', '.', '.', ''], [(16, 13), (11, 12), (16, 9)], [True, False, False, False], 78, False, [False, True, True, False], 2309, 'North', (1, 12))
Element 12: (1, (1, 12), ['%', '', '.', '.'], [(16, 12), (12, 12), (16, 10)], [True, False, False, False], 76, False, [False, False, True, True], 2338, 'East', (2, 12))
Element 13: (1, (2, 12), ['', '', '%', '.'], [(15, 12), (12, 13), (16, 11)], [False, False, True, False], 74, False, [False, False, False, True], 2377, 'East', (3, 12))
Element 14: (1, (3, 12), ['', '%', '.', ''], [(15, 13), (13, 13), (16, 12)], [False, True, False, False], 72, False, [False, False, True, False], 2386, 'North', (3, 13))
Element 15: (1, (3, 13), ['%', '', '%', ''], [(15, 12), (14, 13), (16, 13)], [True, False, True, False], 70, False, [False, False, False, False], 2395, 'East', (4, 13))
Element 16: (1, (4, 13), ['', '', '%', ''], [(15, 12), (15, 13), (16, 12)], [False, False, True, False], 68, False, [False, False, False, False], 2394, 'East', (5, 13))
Element 17: (1, (5, 13), ['', '', '%', ''], [(15, 13), (16, 13), (16, 11)], [False, False, True, False], 66, False, [False, False, False, False], 2393, 'East', (6, 13))
Element 18: (1, (6, 13), ['', '', '%', ''], [(14, 13), (17, 13), (16, 12)], [False, False, True, False], 64, False, [False, False, False, False], 2392, 'East', (7, 13))
Element 19: (1, (7, 13), ['', '', '%', '%'], [(15, 13), (18, 13), (16, 11)], [False, False, True, True], 62, False, [False, False, False, False], 2391, 'South', (7, 12))
Element 20: (1, (7, 12), ['', '%', '', ''], [(15, 13), (18, 12), (16, 10)], [False, True, False, False], 60, False, [False, False, False, False], 2390, 'East', (8, 12))
Element 21: (1, (8, 12), ['', '%', '%', ''], [(15, 12), (18, 11), (16, 9)], [False, True, True, False], 58, False, [False, False, False, False], 2389, 'East', (9, 12))
