Element 1: (3, (17, 9), ['.', '%', '.', '%'], [(18, 11), (6, 6), (8, 8)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (17, 10))
Element 2: (3, (17, 10), ['.', '', '.', ''], [(18, 12), (5, 6), (9, 8)], [False, False, False, False], 96, False, [True, False, True, False], 68, 'North', (17, 11))
Element 3: (3, (17, 11), ['.', '', '.', ''], [(18, 13), (5, 5), (10, 8)], [False, False, False, False], 94, False, [True, False, True, False], 107, 'North', (17, 12))
Element 4: (3, (17, 12), ['.', '', 'G', ''], [(17, 13), (4, 5), (10, 7)], [False, False, False, False], 92, False, [True, False, False, False], 146, 'West', (16, 12))
Element 5: (3, (16, 12), ['.', '.', 'G', ''], [(16, 13), (4, 6), (9, 7)], [False, False, False, False], 90, False, [True, True, False, False], 185, 'South', (16, 11))
Element 6: (3, (16, 11), ['%', '.', '', ''], [(15, 13), (3, 6), (9, 6)], [True, False, False, False], 88, False, [False, True, False, False], 224, 'South', (16, 10))
Element 7: (3, (16, 10), ['%', '.', '', ''], [(15, 12), (3, 7), (9, 5)], [True, False, False, False], 86, False, [False, True, False, False], 263, 'South', (16, 9))
Element 8: (3, (16, 9), ['%', '%', '', ''], [(16, 12), (2, 7), (10, 5)], [True, True, False, False], 84, False, [False, False, False, False], 1282, 'North', (16, 10))
Element 9: (3, (16, 10), ['%', '', '', ''], [(17, 12), (2, 8), (10, 4)], [True, False, False, False], 82, False, [False, False, False, False], 2291, 'North', (16, 11))
Element 10: (3, (16, 11), ['%', '', '', 'G'], [(17, 11), (1, 8), (11, 4)], [True, False, False, False], 80, False, [False, False, False, False], 3300, 'North', (16, 12))
Element 11: (3, (16, 12), ['', '', '', ''], [(17, 10), (1, 7), (12, 4)], [False, False, False, False], 78, False, [False, False, False, False], 3319, 'West', (15, 12))
Element 12: (3, (15, 12), ['%', '%', '', ''], [(17, 9), (1, 6), (13, 4)], [True, True, False, False], 76, False, [False, False, False, False], 3338, 'North', (15, 13))
Element 13: (3, (15, 13), ['.', '', '%', ''], [(16, 9), (2, 6), (14, 4)], [False, False, True, False], 74, False, [True, False, False, False], 3357, 'West', (14, 13))
Element 14: (3, (14, 13), ['.', '%', '%', ''], [(16, 10), (2, 5), (15, 4)], [False, True, True, False], 72, False, [True, False, False, False], 3386, 'West', (13, 13))
