Element 1: (2, (4, 8), ['%', '%', '%', '.'], [(13, 13), (1, 11), (13, 11)], [True, True, True, False], 98, False, [False, False, False, True], 1009, 'East', (5, 8))
Element 2: (2, (5, 8), ['', '%', '%', '.'], [(14, 13), (2, 11), (12, 11)], [False, True, True, False], 96, False, [False, False, False, True], 2038, 'East', (6, 8))
Element 3: (2, (6, 8), ['', '%', '.', '.'], [(15, 13), (2, 12), (12, 12)], [False, True, False, False], 94, False, [False, False, True, True], 2077, 'East', (7, 8))
Element 4: (2, (7, 8), ['', '%', '.', '.'], [(16, 13), (3, 12), (12, 13)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (8, 8))
Element 5: (2, (8, 8), ['', '%', '.', '.'], [(17, 13), (4, 12), (13, 13)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (9, 8))
Element 6: (2, (9, 8), ['', '.', '%', '.'], [(18, 13), (5, 12), (14, 13)], [False, False, True, False], 88, False, [False, True, False, True], 2174, 'East', (10, 8))
Element 7: (2, (10, 8), ['', '.', '%', '%'], [(18, 12), (6, 12), (15, 13)], [False, False, True, True], 86, False, [False, True, False, False], 2203, 'South', (10, 7))
Element 8: (2, (10, 7), ['.', '%', '', '%'], [(18, 11), (7, 12), (15, 12)], [False, True, False, True], 84, False, [True, False, False, False], 2242, 'West', (9, 7))
Element 9: (2, (9, 7), ['%', '.', '', ''], [(18, 10), (8, 12), (16, 12)], [True, False, False, False], 82, False, [False, True, False, False], 2281, 'South', (9, 6))
Element 10: (2, (9, 6), ['.', '.', '', '%'], [(17, 10), (9, 12), (17, 12)], [False, False, False, True], 80, False, [True, True, False, False], 2320, 'South', (9, 5))
Element 11: (2, (9, 5), ['.', '.', '', 'F'], [(17, 9), (10, 12), (17, 11)], [False, False, False, False], 78, False, [True, True, False, False], 2359, 'East', (10, 5))
Element 12: (2, (10, 5), ['', '.', '%', '%'], [(16, 9), (11, 12), (16, 11)], [False, False, True, True], 76, False, [False, True, False, False], 3388, 'South', (10, 4))
Element 13: (2, (10, 4), ['.', '.', '', '.'], [(17, 9), (12, 12), (16, 10)], [False, False, False, False], 74, False, [True, True, False, True], 3407, 'East', (11, 4))
Element 14: (2, (11, 4), ['', '.', '%', '.'], [(16, 9), (13, 12), (17, 10)], [False, False, True, False], 72, False, [False, True, False, True], 3416, 'East', (12, 4))
Element 15: (2, (12, 4), ['', '%', '.', '.'], [(16, 10), (13, 13), (18, 10)], [False, True, False, False], 70, False, [False, False, True, True], 3425, 'East', (13, 4))
Element 16: (2, (13, 4), ['', '.', '.', '.'], [(16, 11), (14, 13), (18, 11)], [False, False, False, False], 68, False, [False, True, True, True], 3434, 'East', (14, 4))
Element 17: (2, (14, 4), ['', '.', '.', '.'], [(17, 11), (15, 13), (18, 12)], [False, False, False, False], 66, False, [False, True, True, True], 3443, 'East', (15, 4))
Element 18: (2, (15, 4), ['', '%', '.', '.'], [(17, 12), (16, 13), (18, 13)], [False, True, False, False], 64, False, [False, False, True, True], 3452, 'East', (16, 4))
Element 19: (2, (16, 4), ['', '.', '.', '.'], [(16, 12), (15, 13), (17, 13)], [False, False, False, False], 62, False, [False, True, True, True], 3461, 'East', (17, 4))
Element 20: (2, (17, 4), ['', '.', '.', '.'], [(15, 12), (14, 13), (16, 13)], [False, False, False, False], 60, False, [False, True, True, True], 3470, 'East', (18, 4))
Element 21: (2, (18, 4), ['', '.', '.', '%'], [(16, 12), (15, 13), (17, 13)], [False, False, False, True], 58, False, [False, True, True, False], 3479, 'North', (18, 5))
Element 22: (2, (18, 5), ['.', '', '%', '%'], [(17, 12), (14, 13), (18, 13)], [False, False, True, True], 56, False, [True, False, False, False], 3488, 'West', (17, 5))
Element 23: (2, (17, 5), ['.', '', '.', ''], [(17, 11), (13, 13), (18, 12)], [False, False, False, False], 54, False, [True, False, True, False], 3497, 'North', (17, 6))
Element 24: (2, (17, 6), ['.', '', '.', '%'], [(16, 11), (12, 13), (18, 11)], [False, False, False, True], 52, False, [True, False, True, False], 3506, 'North', (17, 7))
Element 25: (2, (17, 7), ['%', '', '%', '.'], [(16, 12), (13, 13), (18, 10)], [True, False, True, False], 50, False, [False, False, False, True], 3515, 'East', (18, 7))
Element 26: (2, (18, 7), ['', '%', '%', '%'], [(16, 11), (13, 12), (17, 10)], [False, True, True, True], 48, False, [False, False, False, False], 3524, 'West', (17, 7))
Element 27: (2, (17, 7), ['%', '', '%', ''], [(16, 10), (13, 11), (17, 9)], [True, False, True, False], 46, False, [False, False, False, False], 3523, 'South', (17, 6))
Element 28: (2, (17, 6), ['.', '', '', '%'], [(17, 10), (12, 11), (16, 9)], [False, False, False, True], 44, False, [True, False, False, False], 3522, 'West', (16, 6))
Element 29: (2, (16, 6), ['.', '.', '%', ''], [(18, 10), (13, 11), (17, 9)], [False, False, True, False], 42, False, [True, True, False, False], 3531, 'South', (16, 5))
Element 30: (2, (16, 5), ['.', '', '', ''], [(18, 11), (13, 12), (17, 10)], [False, False, False, False], 40, False, [True, False, False, False], 3540, 'West', (15, 5))
Element 31: (2, (15, 5), ['.', '', '.', ''], [(17, 11), (12, 12), (16, 10)], [False, False, False, False], 38, False, [True, False, True, False], 3549, 'North', (15, 6))
Element 32: (2, (15, 6), ['%', '', '.', ''], [(18, 11), (12, 13), (16, 9)], [True, False, False, False], 36, False, [False, False, True, False], 3558, 'North', (15, 7))
Element 33: (2, (15, 7), ['.', '', '.', '%'], [(18, 12), (12, 12), (16, 10)], [False, False, False, True], 34, False, [True, False, True, False], 3567, 'North', (15, 8))
Element 34: (2, (15, 8), ['.', '', '%', '%'], [(17, 12), (12, 11), (16, 11)], [False, False, True, True], 32, False, [True, False, False, False], 3576, 'West', (14, 8))
Element 35: (2, (14, 8), ['.', '.', '%', ''], [(18, 12), (12, 12), (17, 11)], [False, False, True, False], 30, False, [True, True, False, False], 3585, 'South', (14, 7))
Element 36: (2, (14, 7), ['%', '%', '', ''], [(18, 13), (11, 12), (18, 11)], [True, True, False, False], 28, False, [False, False, False, False], 3594, 'North', (14, 8))
Element 37: (2, (14, 8), ['.', '', '%', ''], [(17, 13), (10, 12), (17, 11)], [False, False, True, False], 26, False, [True, False, False, False], 3593, 'West', (13, 8))
