Element 1: (3, (10, 4), ['.', '.', 'F', '.'], [(4, 1), (3, 3), (8, 9)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (10, 5))
Element 2: (3, (10, 5), ['.', '', '%', '%'], [(5, 1), (4, 3), (8, 8)], [False, False, True, True], 96, False, [True, False, False, False], 1058, 'West', (9, 5))
Element 3: (3, (9, 5), ['.', '.', '.', ''], [(6, 1), (5, 3), (9, 8)], [False, False, False, False], 94, False, [True, True, True, False], 1097, 'North', (9, 6))
Element 4: (3, (9, 6), ['.', '', '.', '%'], [(7, 1), (6, 3), (10, 8)], [False, False, False, True], 92, False, [True, False, True, False], 1136, 'North', (9, 7))
Element 5: (3, (9, 7), ['%', '', '', 'G'], [(8, 1), (7, 3), (10, 7)], [True, False, False, False], 90, False, [False, False, False, False], 1175, 'North', (9, 8))
Element 6: (3, (9, 8), ['', 'G', '%', ''], [(9, 1), (8, 3), (9, 7)], [False, False, True, False], 88, False, [False, False, False, False], 1194, 'East', (10, 8))
Element 7: (3, (10, 8), ['', '', '%', '%'], [(9, 2), (9, 3), (9, 6)], [False, False, True, True], 86, False, [False, False, False, False], 2203, 'South', (10, 7))
Element 8: (3, (10, 7), ['', '%', '', '%'], [(10, 2), (10, 3), (8, 6)], [False, True, False, True], 84, False, [False, False, False, False], 2232, 'North', (10, 8))
Element 9: (3, (10, 8), ['', '', '%', '%'], [(11, 2), (11, 3), (8, 5)], [False, False, True, True], 82, False, [False, False, False, False], 2261, 'West', (9, 8))
Element 10: (3, (9, 8), ['', '', '%', ''], [(12, 2), (11, 4), (8, 4)], [False, False, True, False], 80, False, [False, False, False, False], 2290, 'West', (8, 8))
Element 11: (3, (8, 8), ['.', '%', '', ''], [(13, 2), (12, 4), (9, 4)], [False, True, False, False], 78, False, [True, False, False, False], 2319, 'West', (7, 8))
Element 12: (3, (7, 8), ['.', '%', '', ''], [(14, 2), (13, 4), (10, 4)], [False, True, False, False], 76, False, [True, False, False, False], 2348, 'West', (6, 8))
Element 13: (3, (6, 8), ['.', '%', '.', ''], [(14, 3), (14, 4), (11, 4)], [False, True, False, False], 74, False, [True, False, True, False], 2377, 'North', (6, 9))
Element 14: (3, (6, 9), ['%', '', '%', ''], [(13, 3), (15, 4), (12, 4)], [True, False, True, False], 72, False, [False, False, False, False], 2406, 'East', (7, 9))
