Element 1: (2, (9, 10), ['%', '%', '%', '.'], [(1, 12), (5, 6), (16, 9)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (10, 10))
Element 2: (2, (10, 10), ['', '%', '%', '%'], [(1, 11), (6, 6), (17, 9)], [False, True, True, True], 96, False, [False, False, False, False], 1048, 'West', (9, 10))
Element 3: (2, (9, 10), ['%', '%', '%', ''], [(2, 11), (6, 5), (17, 10)], [True, True, True, False], 94, False, [False, False, False, False], 2067, 'Stop', (9, 10))
Element 4: (2, (9, 10), ['%', '%', '%', ''], [(2, 12), (6, 4), (18, 10)], [True, True, True, False], 92, False, [False, False, False, False], 2096, 'East', (10, 10))
Element 5: (2, (10, 10), ['', '%', '%', '%'], [(3, 12), (6, 3), (18, 11)], [False, True, True, True], 90, False, [False, False, False, False], 2125, 'West', (9, 10))
Element 6: (2, (9, 10), ['%', '%', '%', ''], [(4, 12), (7, 3), (18, 12)], [True, True, True, False], 88, False, [False, False, False, False], 2154, 'Stop', (9, 10))
Element 7: (2, (9, 10), ['%', '%', '%', ''], [(5, 12), (8, 3), (18, 13)], [True, True, True, False], 86, False, [False, False, False, False], 2183, 'East', (10, 10))
Element 8: (2, (10, 10), ['', '%', '%', '%'], [(6, 12), (9, 3), (17, 13)], [False, True, True, True], 84, False, [False, False, False, False], 2212, 'West', (9, 10))
Element 9: (2, (9, 10), ['%', '%', '%', ''], [(7, 12), (9, 2), (17, 12)], [True, True, True, False], 82, False, [False, False, False, False], 3231, 'Stop', (9, 10))
Element 10: (2, (9, 10), ['%', '%', '%', ''], [(8, 12), (10, 2), (17, 11)], [True, True, True, False], 80, False, [False, False, False, False], 3260, 'East', (10, 10))
Element 11: (2, (10, 10), ['', '%', '%', '%'], [(9, 12), (11, 2), (16, 11)], [False, True, True, True], 78, False, [False, False, False, False], 3289, 'West', (9, 10))
Element 12: (2, (9, 10), ['%', '%', '%', ''], [(10, 12), (12, 2), (16, 12)], [True, True, True, False], 76, False, [False, False, False, False], 3318, 'Stop', (9, 10))
