Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(3, 12), (4, 12), (16, 6)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 2: (0, (10, 5), ['', '.', '%', '%'], [(3, 13), (5, 12), (17, 6)], [False, False, True, True], 96, False, [False, True, False, False], 1029, 'South', (10, 4))
Element 3: (0, (10, 4), ['.', '.', '', '.'], [(4, 13), (6, 12), (17, 7)], [False, False, False, False], 94, False, [True, True, False, True], 1068, 'East', (11, 4))
Element 4: (0, (11, 4), ['', '.', '%', '.'], [(5, 13), (7, 12), (18, 7)], [False, False, True, False], 92, False, [False, True, False, True], 1107, 'East', (12, 4))
Element 5: (0, (12, 4), ['', '%', '.', '.'], [(6, 13), (8, 12), (17, 7)], [False, True, False, False], 90, False, [False, False, True, True], 1136, 'East', (13, 4))
Element 6: (0, (13, 4), ['', '.', '.', '.'], [(7, 13), (9, 12), (17, 6)], [False, False, False, False], 88, False, [False, True, True, True], 1165, 'East', (14, 4))
Element 7: (0, (14, 4), ['', '.', '.', '.'], [(7, 12), (10, 12), (17, 5)], [False, False, False, False], 86, False, [False, True, True, True], 1194, 'East', (15, 4))
Element 8: (0, (15, 4), ['', '%', '.', '.'], [(8, 12), (11, 12), (18, 5)], [False, True, False, False], 84, False, [False, False, True, True], 1223, 'East', (16, 4))
Element 9: (0, (16, 4), ['', '.', '.', '.'], [(9, 12), (12, 12), (18, 4)], [False, False, False, False], 82, False, [False, True, True, True], 1252, 'East', (17, 4))
Element 10: (0, (17, 4), ['', '.', '', ''], [(9, 13), (13, 12), (18, 3)], [False, False, False, False], 80, False, [False, True, False, False], 1291, 'South', (17, 3))
Element 11: (0, (17, 3), ['.', '%', '', ''], [(10, 13), (13, 13), (18, 4)], [False, True, False, False], 78, False, [True, False, False, False], 1320, 'West', (16, 3))
Element 12: (0, (16, 3), ['%', '%', '', ''], [(10, 12), (14, 13), (18, 5)], [True, True, False, False], 76, False, [False, False, False, False], 1339, 'East', (17, 3))
Element 13: (0, (17, 3), ['', '%', '', ''], [(11, 12), (15, 13), (17, 5)], [False, True, False, False], 74, False, [False, False, False, False], 1348, 'East', (18, 3))
Element 14: (0, (18, 3), ['', '%', '', '%'], [(12, 12), (16, 13), (17, 4)], [False, True, False, True], 72, False, [False, False, False, False], 1357, 'North', (18, 4))
Element 15: (0, (18, 4), ['', '', '', '%'], [(12, 13), (17, 13), (17, 3)], [False, False, False, True], 70, False, [False, False, False, False], 1376, 'North', (18, 5))
Element 16: (0, (18, 5), ['', '', '%', '%'], [(13, 13), (18, 13), (16, 3)], [False, False, True, True], 68, False, [False, False, False, False], 1385, 'West', (17, 5))
Element 17: (0, (17, 5), ['.', '', '', ''], [(14, 13), (18, 12), (16, 4)], [False, False, False, False], 66, False, [True, False, False, False], 1394, 'West', (16, 5))
Element 18: (0, (16, 5), ['.', '', '', ''], [(15, 13), (18, 11), (15, 4)], [False, False, False, False], 64, False, [True, False, False, False], 1413, 'West', (15, 5))
Element 19: (0, (15, 5), ['.', '', '.', ''], [(15, 12), (18, 10), (14, 4)], [False, False, False, False], 62, False, [True, False, True, False], 1442, 'North', (15, 6))
Element 20: (0, (15, 6), ['%', '', '.', ''], [(16, 12), (17, 10), (14, 5)], [True, False, False, False], 60, False, [False, False, True, False], 1481, 'North', (15, 7))
Element 21: (0, (15, 7), ['.', '', '.', '%'], [(17, 12), (17, 11), (13, 5)], [False, False, False, True], 58, False, [True, False, True, False], 1520, 'North', (15, 8))
Element 22: (0, (15, 8), ['.', '', '%', '%'], [(18, 12), (16, 11), (13, 6)], [False, False, True, True], 56, False, [True, False, False, False], 1549, 'West', (14, 8))
Element 23: (0, (14, 8), ['.', '.', '%', ''], [(18, 13), (16, 10), (12, 6)], [False, False, True, False], 54, False, [True, True, False, False], 1578, 'South', (14, 7))
Element 24: (0, (14, 7), ['%', '%', '', ''], [(17, 13), (16, 9), (12, 5)], [True, True, False, False], 52, False, [False, False, False, False], 1607, 'North', (14, 8))
Element 25: (0, (14, 8), ['.', '', '%', ''], [(16, 13), (17, 9), (12, 4)], [False, False, True, False], 50, False, [True, False, False, False], 1616, 'West', (13, 8))
Element 26: (0, (13, 8), ['%', '%', '%', ''], [(17, 13), (16, 9), (13, 4)], [True, True, True, False], 48, False, [False, False, False, False], 1625, 'East', (14, 8))
Element 27: (0, (14, 8), ['', '', '%', ''], [(18, 13), (16, 10), (13, 3)], [False, False, True, False], 46, False, [False, False, False, False], 1634, 'East', (15, 8))
Element 28: (0, (15, 8), ['', '', '%', '%'], [(18, 12), (16, 11), (14, 3)], [False, False, True, True], 44, False, [False, False, False, False], 1643, 'South', (15, 7))
Element 29: (0, (15, 7), ['', '', '', '%'], [(18, 11), (16, 12), (14, 2)], [False, False, False, True], 42, False, [False, False, False, False], 1652, 'West', (14, 7))
Element 30: (0, (14, 7), ['%', '%', '', ''], [(18, 10), (17, 12), (14, 1)], [True, True, False, False], 40, False, [False, False, False, False], 1661, 'East', (15, 7))
Element 31: (0, (15, 7), ['', '', '', '%'], [(17, 10), (16, 12), (15, 1)], [False, False, False, True], 38, False, [False, False, False, False], 1670, 'South', (15, 6))
Element 32: (0, (15, 6), ['%', '', '', ''], [(17, 11), (15, 12), (14, 1)], [True, False, False, False], 36, False, [False, False, False, False], 1669, 'East', (16, 6))
Element 33: (0, (16, 6), ['', '', '%', ''], [(16, 11), (16, 12), (13, 1)], [False, False, True, False], 34, False, [False, False, False, False], 1678, 'East', (17, 6))
Element 34: (0, (17, 6), ['', '', '', '%'], [(16, 10), (16, 11), (13, 2)], [False, False, False, True], 32, False, [False, False, False, False], 1687, 'North', (17, 7))
Element 35: (0, (17, 7), ['%', '', '%', ''], [(16, 9), (17, 11), (12, 2)], [True, False, True, False], 30, False, [False, False, False, False], 1696, 'East', (18, 7))
Element 36: (0, (18, 7), ['', '%', '%', '%'], [(17, 9), (17, 12), (12, 1)], [False, True, True, True], 28, False, [False, False, False, False], 1705, 'West', (17, 7))
Element 37: (0, (17, 7), ['%', '', '%', ''], [(16, 9), (17, 11), (11, 1)], [True, False, True, False], 26, False, [False, False, False, False], 1714, 'South', (17, 6))
Element 38: (0, (17, 6), ['', '', '', '%'], [(16, 10), (17, 10), (11, 2)], [False, False, False, True], 24, False, [False, False, False, False], 1723, 'West', (16, 6))
Element 39: (0, (16, 6), ['', '', '%', ''], [(16, 11), (17, 9), (11, 3)], [False, False, True, False], 22, False, [False, False, False, False], 1732, 'West', (15, 6))
Element 40: (0, (15, 6), ['%', '', '', ''], [(17, 11), (17, 10), (10, 3)], [True, False, False, False], 20, False, [False, False, False, False], 1741, 'South', (15, 5))
Element 41: (0, (15, 5), ['', '', '', ''], [(16, 11), (16, 10), (10, 2)], [False, False, False, False], 18, False, [False, False, False, False], 1750, 'West', (14, 5))
Element 42: (0, (14, 5), ['', '', '%', ''], [(16, 10), (17, 10), (9, 2)], [False, False, True, False], 16, False, [False, False, False, False], 2749, 'West', (13, 5))
Element 43: (0, (13, 5), ['', '', '', ''], [(16, 9), (18, 10), (9, 3)], [False, False, False, False], 14, False, [False, False, False, False], 2758, 'North', (13, 6))
Element 44: (0, (13, 6), ['', '', '%', '%'], [(16, 10), (18, 11), (9, 4)], [False, False, True, True], 12, False, [False, False, False, False], 2767, 'West', (12, 6))
Element 45: (0, (12, 6), ['.', '', '%', ''], [(17, 10), (17, 11), (8, 4)], [False, False, True, False], 10, False, [True, False, False, False], 2776, 'West', (11, 6))
Element 46: (0, (11, 6), ['%', '%', '%', ''], [(18, 10), (18, 11), (8, 5)], [True, True, True, False], 8, False, [False, False, False, False], 2795, 'East', (12, 6))
Element 47: (0, (12, 6), ['', '', '%', ''], [(17, 10), (18, 12), (8, 6)], [False, False, True, False], 6, False, [False, False, False, False], 2804, 'South', (12, 5))
Element 48: (0, (12, 5), ['%', '', '', ''], [(17, 11), (17, 12), (9, 6)], [True, False, False, False], 4, False, [False, False, False, False], 2813, 'North', (12, 6))
