Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(4, 12), (6, 4), (14, 1)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 27: (1, (13, 5), ['', '', '', ''], [(17, 9), (18, 4), (13, 8)], [False, False, False, False], 46, False, [False, False, False, False], 3823, 'East', (14, 5))
Element 28: (1, (14, 5), ['', '', '%', ''], [(16, 9), (18, 3), (14, 8)], [False, False, True, False], 44, False, [False, False, False, False], 3832, 'East', (15, 5))
Element 29: (1, (15, 5), ['', '', '', ''], [(16, 10), (17, 3), (15, 8)], [False, False, False, False], 42, False, [False, False, False, False], 3841, 'East', (16, 5))
Element 30: (1, (16, 5), ['', '', '', ''], [(16, 11), (16, 3), (15, 7)], [False, False, False, False], 40, False, [False, False, False, False], 3850, 'East', (17, 5))
Element 31: (1, (17, 5), ['', '', '', ''], [(16, 12), (16, 4), (14, 7)], [False, False, False, False], 38, False, [False, False, False, False], 3849, 'East', (18, 5))
Element 32: (1, (18, 5), ['', '', '%', '%'], [(15, 12), (17, 4), (15, 7)], [False, False, True, True], 36, False, [False, False, False, False], 3858, 'South', (18, 4))
Element 33: (1, (18, 4), ['', '', '', '%'], [(16, 12), (16, 4), (15, 6)], [False, False, False, True], 34, False, [False, False, False, False], 3857, 'South', (18, 3))
Element 34: (1, (18, 3), ['', '%', '', '%'], [(17, 12), (15, 4), (15, 5)], [False, True, False, True], 32, False, [False, False, False, False], 3856, 'West', (17, 3))
Element 35: (1, (17, 3), ['', '%', '', ''], [(17, 11), (14, 4), (14, 5)], [False, True, False, False], 30, False, [False, False, False, False], 3855, 'North', (17, 4))
Element 36: (1, (17, 4), ['', '', '', ''], [(16, 11), (14, 3), (13, 5)], [False, False, False, False], 28, False, [False, False, False, False], 3854, 'West', (16, 4))
Element 37: (1, (16, 4), ['', '', '', ''], [(17, 11), (14, 2), (13, 6)], [False, False, False, False], 26, False, [False, False, False, False], 3853, 'South', (16, 3))
Element 38: (1, (16, 3), ['%', '%', '', ''], [(17, 10), (14, 1), (12, 6)], [True, True, False, False], 24, False, [False, False, False, False], 3852, 'North', (16, 4))
Element 39: (1, (16, 4), ['', '', '', ''], [(17, 9), (13, 1), (11, 6)], [False, False, False, False], 22, False, [False, False, False, False], 3871, 'West', (15, 4))
Element 40: (1, (15, 4), ['', '%', '', ''], [(17, 10), (12, 1), (12, 6)], [False, True, False, False], 20, False, [False, False, False, False], 3880, 'West', (14, 4))
Element 41: (1, (14, 4), ['', '', '', ''], [(16, 10), (11, 1), (12, 5)], [False, False, False, False], 18, False, [False, False, False, False], 3889, 'South', (14, 3))
Element 42: (1, (14, 3), ['', '', '', '%'], [(17, 10), (12, 1), (12, 4)], [False, False, False, True], 16, False, [False, False, False, False], 3888, 'South', (14, 2))
Element 43: (1, (14, 2), ['', '', '', '%'], [(18, 10), (13, 1), (13, 4)], [False, False, False, True], 14, False, [False, False, False, False], 3887, 'South', (14, 1))
Element 44: (1, (14, 1), ['', '%', '', ''], [(18, 11), (12, 1), (13, 3)], [False, True, False, False], 12, False, [False, False, False, False], 3886, 'East', (15, 1))
Element 45: (1, (15, 1), ['', '%', '%', '%'], [(17, 11), (11, 1), (13, 2)], [False, True, True, True], 10, False, [False, False, False, False], 3885, 'West', (14, 1))
Element 46: (1, (14, 1), ['G', '%', '', ''], [(18, 11), (11, 2), (13, 1)], [False, True, False, False], 8, False, [False, False, False, False], 3884, 'North', (14, 2))
Element 47: (1, (14, 2), ['', '', '', '%'], [(18, 12), (10, 2), (12, 1)], [False, False, False, True], 6, False, [False, False, False, False], 3883, 'South', (14, 1))
Element 48: (1, (14, 1), ['', '%', '', ''], [(17, 12), (10, 3), (12, 2)], [False, True, False, False], 4, False, [False, False, False, False], 3882, 'North', (14, 2))
Element 49: (1, (14, 2), ['', '', '', '%'], [(18, 12), (10, 4), (11, 2)], [False, False, False, True], 2, False, [False, False, False, False], 3891, 'West', (13, 2))
Element 50: (1, (13, 2), ['', '', '', ''], [(18, 12), (10, 5), (11, 3)], [False, False, False, False], 0, False, [False, False, False, False], 4890, 'Stop', (13, 2))
Element 51: #0#
