Element 1: (3, (6, 4), ['%', '.', '.', '%'], [(12, 1), (4, 1), (6, 8)], [True, False, False, True], 98, False, [False, True, True, False], 29, 'North', (6, 5))
Element 2: (3, (6, 5), ['.', '', '.', '%'], [(13, 1), (5, 1), (7, 8)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (6, 6))
Element 3: (3, (6, 6), ['.', '', '%', '%'], [(14, 1), (6, 1), (8, 8)], [False, False, True, True], 94, False, [True, False, False, False], 107, 'West', (5, 6))
Element 4: (3, (5, 6), ['.', '.', '%', ''], [(15, 1), (7, 1), (9, 8)], [False, False, True, False], 92, False, [True, True, False, False], 146, 'South', (5, 5))
Element 5: (3, (5, 5), ['.', '%', '', ''], [(14, 1), (8, 1), (10, 8)], [False, True, False, False], 90, False, [True, False, False, False], 175, 'West', (4, 5))
Element 6: (3, (4, 5), ['.', '.', '.', ''], [(14, 2), (9, 1), (10, 7)], [False, False, False, False], 88, False, [True, True, True, False], 214, 'North', (4, 6))
Element 7: (3, (4, 6), ['.', '', '%', ''], [(14, 3), (9, 2), (9, 7)], [False, False, True, False], 86, False, [True, False, False, False], 1243, 'West', (3, 6))
Element 8: (3, (3, 6), ['.', '.', '.', ''], [(14, 4), (10, 2), (9, 6)], [False, False, False, False], 84, False, [True, True, True, False], 1282, 'North', (3, 7))
Element 9: (3, (3, 7), ['.', '', '%', '%'], [(15, 4), (11, 2), (9, 5)], [False, False, True, True], 82, False, [True, False, False, False], 1321, 'West', (2, 7))
Element 10: (3, (2, 7), ['.', '.', 'F', ''], [(16, 4), (12, 2), (10, 5)], [False, False, False, False], 80, False, [True, True, False, False], 2350, 'North', (2, 8))
Element 11: (3, (2, 8), ['F', '', '%', '%'], [(17, 4), (13, 2), (10, 4)], [False, False, True, True], 78, False, [False, False, False, False], 3379, 'West', (1, 8))
Element 12: (3, (1, 8), ['%', '.', '%', ''], [(18, 4), (13, 3), (11, 4)], [True, False, True, False], 76, False, [False, True, False, False], 4408, 'South', (1, 7))
Element 13: (3, (1, 7), ['%', '.', '', ''], [(18, 5), (13, 4), (12, 4)], [True, False, False, False], 74, False, [False, True, False, False], 4447, 'South', (1, 6))
