Element 1: (0, (9, 5), ['.', '.', '.', 'F'], [(3, 1), (9, 3), (9, 8)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (10, 5))
Element 2: (0, (10, 5), ['', '.', '%', '%'], [(4, 1), (9, 2), (10, 8)], [False, False, True, True], 96, False, [False, True, False, False], 2019, 'South', (10, 4))
Element 3: (0, (10, 4), ['.', '.', '', '.'], [(5, 1), (10, 2), (10, 7)], [False, False, False, False], 94, False, [True, True, False, True], 2058, 'East', (11, 4))
Element 4: (0, (11, 4), ['', '.', '%', '.'], [(6, 1), (11, 2), (9, 7)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (12, 4))
Element 5: (0, (12, 4), ['', '%', '.', '.'], [(7, 1), (12, 2), (9, 6)], [False, True, False, False], 90, False, [False, False, True, True], 2136, 'East', (13, 4))
Element 6: (0, (13, 4), ['', '.', '.', '.'], [(8, 1), (13, 2), (8, 6)], [False, False, False, False], 88, False, [False, True, True, True], 2175, 'East', (14, 4))
Element 7: (0, (14, 4), ['', '.', '.', '.'], [(9, 1), (14, 2), (8, 5)], [False, False, False, False], 86, False, [False, True, True, True], 2214, 'East', (15, 4))
Element 8: (0, (15, 4), ['', '%', '.', '.'], [(9, 2), (14, 3), (8, 4)], [False, True, False, False], 84, False, [False, False, True, True], 2243, 'East', (16, 4))
Element 9: (0, (16, 4), ['', '.', '.', '.'], [(8, 2), (13, 3), (9, 4)], [False, False, False, False], 82, False, [False, True, True, True], 2282, 'East', (17, 4))
Element 10: (0, (17, 4), ['', '.', '.', '.'], [(8, 3), (13, 4), (10, 4)], [False, False, False, False], 80, False, [False, True, True, True], 2301, 'East', (18, 4))
Element 11: (0, (18, 4), ['', '.', '.', '%'], [(7, 3), (13, 5), (10, 3)], [False, False, False, True], 78, False, [False, True, True, False], 2340, 'North', (18, 5))
Element 12: (0, (18, 5), ['.', '', '%', '%'], [(7, 2), (14, 5), (11, 3)], [False, False, True, True], 76, False, [True, False, False, False], 2379, 'West', (17, 5))
Element 13: (0, (17, 5), ['.', '', '.', ''], [(6, 2), (15, 5), (11, 4)], [False, False, False, False], 74, False, [True, False, True, False], 2408, 'North', (17, 6))
Element 14: (0, (17, 6), ['.', '', '.', '%'], [(6, 3), (16, 5), (12, 4)], [False, False, False, True], 72, False, [True, False, True, False], 2437, 'North', (17, 7))
Element 15: (0, (17, 7), ['%', '', '%', '.'], [(6, 4), (16, 6), (12, 5)], [True, False, True, False], 70, False, [False, False, False, True], 2476, 'East', (18, 7))
Element 16: (0, (18, 7), ['', '%', '%', '%'], [(6, 5), (15, 6), (12, 6)], [False, True, True, True], 68, False, [False, False, False, False], 2515, 'West', (17, 7))
Element 17: (0, (17, 7), ['%', '', '%', ''], [(6, 6), (15, 7), (13, 6)], [True, False, True, False], 66, False, [False, False, False, False], 2544, 'South', (17, 6))
Element 18: (0, (17, 6), ['', '', '', '%'], [(5, 6), (15, 8), (13, 5)], [False, False, False, True], 64, False, [False, False, False, False], 2563, 'West', (16, 6))
Element 19: (0, (16, 6), ['', '', '%', ''], [(5, 5), (14, 8), (14, 5)], [False, False, True, False], 62, False, [False, False, False, False], 2582, 'South', (16, 5))
Element 20: (0, (16, 5), ['G', '', '', ''], [(4, 5), (14, 7), (15, 5)], [False, False, False, False], 60, False, [False, False, False, False], 2601, 'North', (16, 6))
Element 21: (0, (16, 6), ['', 'G', '%', ''], [(4, 6), (14, 8), (16, 5)], [False, False, True, False], 58, False, [False, False, False, False], 2610, 'West', (15, 6))
Element 22: (0, (15, 6), ['%', '', '', ''], [(3, 6), (13, 8), (17, 5)], [True, False, False, False], 56, False, [False, False, False, False], 2629, 'North', (15, 7))
Element 23: (0, (15, 7), ['', '', '', '%'], [(3, 7), (14, 8), (18, 5)], [False, False, False, True], 54, False, [False, False, False, False], 2638, 'North', (15, 8))
Element 24: (0, (15, 8), ['', '', '%', '%'], [(2, 7), (13, 8), (18, 4)], [False, False, True, True], 52, False, [False, False, False, False], 2647, 'West', (14, 8))
Element 25: (0, (14, 8), ['G', '', '%', ''], [(2, 8), (13, 8), (18, 3)], [False, False, True, False], 50, False, [False, False, False, False], 3656, 'South', (14, 7))
Element 26: (0, (14, 7), ['%', '%', 'G', ''], [(1, 8), (14, 8), (17, 3)], [True, True, False, False], 48, False, [False, False, False, False], 4665, 'East', (15, 7))
Element 27: (0, (15, 7), ['', '', '', '%'], [(1, 7), (13, 8), (16, 3)], [False, False, False, True], 46, False, [False, False, False, False], 4684, 'North', (15, 8))
Element 28: (0, (15, 8), ['', '', '%', '%'], [(1, 6), (13, 8), (16, 4)], [False, False, True, True], 44, False, [False, False, False, False], 4693, 'South', (15, 7))
Element 29: (0, (15, 7), ['', '', '', '%'], [(2, 6), (13, 8), (17, 4)], [False, False, False, True], 42, False, [False, False, False, False], 4702, 'West', (14, 7))
Element 30: (0, (14, 7), ['%', '%', '', ''], [(2, 5), (13, 8), (16, 4)], [True, True, False, False], 40, False, [False, False, False, False], 4711, 'East', (15, 7))
Element 31: (0, (15, 7), ['', '', '', '%'], [(3, 5), (13, 8), (15, 4)], [False, False, False, True], 38, False, [False, False, False, False], 4720, 'South', (15, 6))
Element 32: (0, (15, 6), ['%', '', '', ''], [(3, 4), (13, 8), (14, 4)], [True, False, False, False], 36, False, [False, False, False, False], 4729, 'South', (15, 5))
Element 33: (0, (15, 5), ['', '', '', ''], [(4, 4), (13, 8), (14, 3)], [False, False, False, False], 34, False, [False, False, False, False], 4738, 'West', (14, 5))
Element 34: (0, (14, 5), ['', '', '%', ''], [(4, 3), (13, 8), (14, 2)], [False, False, True, False], 32, False, [False, False, False, False], 4747, 'West', (13, 5))
Element 35: (0, (13, 5), ['', '', '', ''], [(5, 3), (13, 8), (14, 1)], [False, False, False, False], 30, False, [False, False, False, False], 4766, 'North', (13, 6))
Element 36: (0, (13, 6), ['', '', '%', '%'], [(5, 2), (13, 8), (15, 1)], [False, False, True, True], 28, False, [False, False, False, False], 4785, 'West', (12, 6))
Element 37: (0, (12, 6), ['.', '', '%', ''], [(4, 2), (13, 8), (14, 1)], [False, False, True, False], 26, False, [True, False, False, False], 4794, 'West', (11, 6))
Element 38: (0, (11, 6), ['%', '%', '%', ''], [(5, 2), (13, 8), (13, 1)], [True, True, True, False], 24, False, [False, False, False, False], 4813, 'East', (12, 6))
Element 39: (0, (12, 6), ['', '', '%', ''], [(5, 3), (13, 8), (12, 1)], [False, False, True, False], 22, False, [False, False, False, False], 4822, 'South', (12, 5))
Element 40: (0, (12, 5), ['%', '', '', ''], [(4, 3), (13, 8), (11, 1)], [True, False, False, False], 20, False, [False, False, False, False], 4831, 'North', (12, 6))
Element 41: (0, (12, 6), ['', '', '%', ''], [(4, 2), (13, 8), (11, 2)], [False, False, True, False], 18, False, [False, False, False, False], 4830, 'East', (13, 6))
Element 42: (0, (13, 6), ['', '', '%', '%'], [(4, 3), (13, 8), (12, 2)], [False, False, True, True], 16, False, [False, False, False, False], 4829, 'South', (13, 5))
Element 43: (0, (13, 5), ['', '', '', ''], [(3, 3), (13, 8), (13, 2)], [False, False, False, False], 14, False, [False, False, False, False], 4838, 'West', (12, 5))
Element 44: (0, (12, 5), ['%', '', '', ''], [(2, 3), (13, 8), (13, 3)], [True, False, False, False], 12, False, [False, False, False, False], 4847, 'East', (13, 5))
Element 45: (0, (13, 5), ['', 'G', '', ''], [(2, 4), (14, 8), (13, 4)], [False, False, False, False], 10, False, [False, False, False, False], 4856, 'East', (14, 5))
Element 46: (0, (14, 5), ['', '', '%', ''], [(1, 4), (14, 7), (13, 3)], [False, False, True, False], 8, False, [False, False, False, False], 4865, 'East', (15, 5))
Element 47: (0, (15, 5), ['', '', '', ''], [(1, 5), (14, 7), (13, 2)], [False, False, False, False], 6, False, [False, False, False, False], 4874, 'North', (15, 6))
Element 48: (0, (15, 6), ['%', '', '', ''], [(1, 4), (14, 7), (12, 2)], [True, False, False, False], 4, False, [False, False, False, False], 4873, 'East', (16, 6))
Element 49: (0, (16, 6), ['', '', '%', ''], [(2, 4), (14, 7), (11, 2)], [False, False, True, False], 2, False, [False, False, False, False], 4872, 'East', (17, 6))
Element 50: (0, (17, 6), ['', '', '', '%'], [(2, 3), (14, 7), (10, 2)], [False, False, False, True], 0, False, [False, False, False, False], 4871, 'Stop', (17, 6))
Element 51: #0#
