Element 1: (3, (15, 1), ['.', '%', '%', '%'], [(2, 1), (4, 5), (10, 8)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (14, 1))
Element 2: (3, (14, 1), ['.', '%', '.', ''], [(3, 1), (5, 5), (9, 8)], [False, True, False, False], 96, False, [True, False, True, False], 68, 'North', (14, 2))
Element 3: (3, (14, 2), ['.', '', '.', '%'], [(4, 1), (6, 5), (9, 7)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (14, 3))
Element 4: (3, (14, 3), ['.', '', '.', '%'], [(5, 1), (6, 6), (9, 6)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (14, 4))
Element 5: (3, (14, 4), ['.', '', '.', '.'], [(6, 1), (5, 6), (9, 5)], [False, False, False, False], 90, False, [True, False, True, True], 185, 'East', (15, 4))
Element 6: (3, (15, 4), ['', '%', '.', '.'], [(7, 1), (4, 6), (10, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1214, 'East', (16, 4))
Element 7: (3, (16, 4), ['', '.', '.', '.'], [(8, 1), (3, 6), (10, 4)], [False, False, False, False], 86, False, [False, True, True, True], 1253, 'East', (17, 4))
Element 8: (3, (17, 4), ['', '.', '.', '.'], [(9, 1), (3, 7), (11, 4)], [False, False, False, False], 84, False, [False, True, True, True], 1292, 'East', (18, 4))
Element 9: (3, (18, 4), ['', '.', '.', '%'], [(9, 2), (2, 7), (12, 4)], [False, False, False, True], 82, False, [False, True, True, False], 2321, 'North', (18, 5))
Element 10: (3, (18, 5), ['.', '', '%', '%'], [(10, 2), (2, 8), (13, 4)], [False, False, True, True], 80, False, [True, False, False, False], 3350, 'West', (17, 5))
Element 11: (3, (17, 5), ['.', '', '.', ''], [(11, 2), (1, 8), (13, 5)], [False, False, False, False], 78, False, [True, False, True, False], 4379, 'North', (17, 6))
Element 12: (3, (17, 6), ['.', '', '.', '%'], [(12, 2), (1, 7), (14, 5)], [False, False, False, True], 76, False, [True, False, True, False], 4418, 'North', (17, 7))
Element 13: (3, (17, 7), ['%', '', '%', '.'], [(13, 2), (1, 6), (15, 5)], [True, False, True, False], 74, False, [False, False, False, True], 4457, 'East', (18, 7))
Element 14: (3, (18, 7), ['', '%', '%', '%'], [(13, 3), (2, 6), (16, 5)], [False, True, True, True], 72, False, [False, False, False, False], 4496, 'West', (17, 7))
Element 15: (3, (17, 7), ['%', '', '%', ''], [(14, 3), (2, 5), (16, 6)], [True, False, True, False], 70, False, [False, False, False, False], 4515, 'South', (17, 6))
Element 16: (3, (17, 6), ['', '', '', '%'], [(14, 4), (3, 5), (15, 6)], [False, False, False, True], 68, False, [False, False, False, False], 4534, 'West', (16, 6))
Element 17: (3, (16, 6), ['', '', '%', ''], [(15, 4), (3, 4), (15, 7)], [False, False, True, False], 66, False, [False, False, False, False], 4553, 'South', (16, 5))
Element 18: (3, (16, 5), ['', 'G', '', ''], [(16, 4), (3, 3), (15, 8)], [False, False, False, False], 64, False, [False, False, False, False], 4572, 'West', (15, 5))
Element 19: (3, (15, 5), ['', '', '', ''], [(16, 3), (4, 3), (14, 8)], [False, False, False, False], 62, False, [False, False, False, False], 4601, 'North', (15, 6))
Element 20: (3, (15, 6), ['%', '', '', ''], [(17, 3), (5, 3), (14, 7)], [True, False, False, False], 60, False, [False, False, False, False], 4630, 'North', (15, 7))
Element 21: (3, (15, 7), ['', '', '', '%'], [(18, 3), (6, 3), (14, 8)], [False, False, False, True], 58, False, [False, False, False, False], 4649, 'North', (15, 8))
Element 22: (3, (15, 8), ['', '', '%', '%'], [(18, 4), (7, 3), (13, 8)], [False, False, True, True], 56, False, [False, False, False, False], 4668, 'West', (14, 8))
Element 23: (3, (14, 8), ['G', '', '%', ''], [(18, 5), (8, 3), (13, 8)], [False, False, True, False], 54, False, [False, False, False, False], 4677, 'South', (14, 7))
Element 24: (3, (14, 7), ['%', '%', 'G', ''], [(17, 5), (9, 3), (14, 8)], [True, True, False, False], 52, False, [False, False, False, False], 4686, 'East', (15, 7))
Element 25: (3, (15, 7), ['', '', '', '%'], [(17, 6), (10, 3), (13, 8)], [False, False, False, True], 50, False, [False, False, False, False], 4695, 'North', (15, 8))
Element 26: (3, (15, 8), ['', '', '%', '%'], [(17, 7), (11, 3), (13, 8)], [False, False, True, True], 48, False, [False, False, False, False], 4704, 'South', (15, 7))
Element 27: (3, (15, 7), ['', '', '', '%'], [(18, 7), (11, 4), (14, 8)], [False, False, False, True], 46, False, [False, False, False, False], 4703, 'West', (14, 7))
Element 28: (3, (14, 7), ['%', '%', '', ''], [(17, 7), (12, 4), (14, 7)], [True, True, False, False], 44, False, [False, False, False, False], 4702, 'East', (15, 7))
Element 29: (3, (15, 7), ['G', '', '', '%'], [(17, 6), (12, 5), (14, 7)], [False, False, False, True], 42, False, [False, False, False, False], 4711, 'South', (15, 6))
Element 30: (3, (15, 6), ['%', '', '', 'G'], [(16, 6), (12, 6), (14, 7)], [True, False, False, False], 40, False, [False, False, False, False], 4720, 'South', (15, 5))
Element 31: (3, (15, 5), ['', '', '', 'G'], [(16, 5), (13, 6), (14, 7)], [False, False, False, False], 38, False, [False, False, False, False], 4729, 'West', (14, 5))
Element 32: (3, (14, 5), ['G', '', '%', 'G'], [(15, 5), (13, 5), (14, 7)], [False, False, True, False], 36, False, [False, False, False, False], 4728, 'South', (14, 4))
Element 33: (3, (14, 4), ['', '', 'G', ''], [(15, 6), (14, 5), (14, 7)], [False, False, False, False], 34, False, [False, False, False, False], 4727, 'North', (14, 5))
Element 34: (3, (14, 5), ['', '', '%', 'G'], [(15, 7), (15, 5), (14, 7)], [False, False, True, False], 32, False, [False, False, False, False], 4726, 'Stop', (14, 5))
Element 35: (3, (14, 5), ['', '', '%', ''], [(15, 8), (16, 5), (14, 7)], [False, False, True, False], 30, False, [False, False, False, False], 4725, 'Stop', (14, 5))
Element 36: (3, (14, 5), ['', '', '%', ''], [(14, 8), (17, 5), (14, 7)], [False, False, True, False], 28, False, [False, False, False, False], 4724, 'Stop', (14, 5))
Element 37: (3, (14, 5), ['', '', '%', ''], [(13, 8), (18, 5), (14, 7)], [False, False, True, False], 26, False, [False, False, False, False], 4723, 'Stop', (14, 5))
Element 38: (3, (14, 5), ['', '', '%', ''], [(14, 8), (18, 4), (14, 7)], [False, False, True, False], 24, False, [False, False, False, False], 4722, 'East', (15, 5))
Element 39: (3, (15, 5), ['', '', '', ''], [(15, 8), (18, 3), (14, 8)], [False, False, False, False], 22, False, [False, False, False, False], 4721, 'East', (16, 5))
Element 40: (3, (16, 5), ['', '', '', ''], [(15, 7), (17, 3), (14, 7)], [False, False, False, False], 20, False, [False, False, False, False], 4720, 'East', (17, 5))
Element 41: (3, (17, 5), ['', 'G', '', ''], [(15, 6), (17, 4), (14, 7)], [False, False, False, False], 18, False, [False, False, False, False], 4719, 'East', (18, 5))
Element 42: (3, (18, 5), ['', '', '%', '%'], [(15, 5), (16, 4), (14, 7)], [False, False, True, True], 16, False, [False, False, False, False], 4718, 'South', (18, 4))
Element 43: (3, (18, 4), ['', '', '', '%'], [(14, 5), (16, 3), (14, 7)], [False, False, False, True], 14, False, [False, False, False, False], 4717, 'South', (18, 3))
Element 44: (3, (18, 3), ['', '%', '', '%'], [(13, 5), (16, 4), (14, 7)], [False, True, False, True], 12, False, [False, False, False, False], 4716, 'West', (17, 3))
Element 45: (3, (17, 3), ['', '%', '', ''], [(13, 6), (15, 4), (14, 7)], [False, True, False, False], 10, False, [False, False, False, False], 4715, 'West', (16, 3))
Element 46: (3, (16, 3), ['%', '%', '', ''], [(12, 6), (14, 4), (14, 7)], [True, True, False, False], 8, False, [False, False, False, False], 4714, 'East', (17, 3))
Element 47: (3, (17, 3), ['', '%', '', ''], [(11, 6), (14, 3), (14, 7)], [False, True, False, False], 6, False, [False, False, False, False], 4723, 'East', (18, 3))
Element 48: (3, (18, 3), ['', '%', '', '%'], [(12, 6), (14, 2), (14, 7)], [False, True, False, True], 4, False, [False, False, False, False], 4722, 'North', (18, 4))
Element 49: (3, (18, 4), ['', '', '', '%'], [(12, 5), (14, 1), (14, 7)], [False, False, False, True], 2, False, [False, False, False, False], 4721, 'West', (17, 4))
Element 50: (3, (17, 4), ['', '', '', ''], [(12, 5), (14, 1), (14, 7)], [False, False, False, False], 0, False, [False, False, False, False], 4720, 'Stop', (17, 4))
Element 51: #0#
