Element 1: (3, (13, 2), ['.', 'G', '.', '.'], [(4, 11), (2, 8), (13, 1)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'East', (14, 2))
Element 2: (3, (14, 2), ['', 'G', '.', '%'], [(5, 11), (1, 8), (14, 1)], [False, False, False, True], 96, False, [False, False, True, False], 2048, 'North', (14, 3))
Element 3: (3, (14, 3), ['.', '', '.', '%'], [(6, 11), (1, 7), (15, 1)], [False, False, False, True], 94, False, [True, False, True, False], 2087, 'North', (14, 4))
Element 4: (3, (14, 4), ['.', '', '.', '.'], [(6, 12), (1, 6), (14, 1)], [False, False, False, False], 92, False, [True, False, True, True], 2116, 'East', (15, 4))
Element 5: (3, (15, 4), ['', '%', '.', '.'], [(7, 12), (2, 6), (14, 2)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (16, 4))
Element 6: (3, (16, 4), ['', '.', '.', '.'], [(8, 12), (3, 6), (14, 3)], [False, False, False, False], 88, False, [False, True, True, True], 2174, 'East', (17, 4))
Element 7: (3, (17, 4), ['', '.', '.', '.'], [(9, 12), (4, 6), (13, 3)], [False, False, False, False], 86, False, [False, True, True, True], 2213, 'East', (18, 4))
Element 8: (3, (18, 4), ['', '.', '.', '%'], [(10, 12), (5, 6), (13, 4)], [False, False, False, True], 84, False, [False, True, True, False], 2252, 'North', (18, 5))
Element 9: (3, (18, 5), ['.', '', '%', '%'], [(11, 12), (6, 6), (13, 5)], [False, False, True, True], 82, False, [True, False, False, False], 2291, 'West', (17, 5))
Element 10: (3, (17, 5), ['.', '', '.', ''], [(12, 12), (6, 5), (14, 5)], [False, False, False, False], 80, False, [True, False, True, False], 2330, 'North', (17, 6))
Element 11: (3, (17, 6), ['.', '', '.', '%'], [(13, 12), (6, 4), (15, 5)], [False, False, False, True], 78, False, [True, False, True, False], 2369, 'North', (17, 7))
Element 12: (3, (17, 7), ['%', '', '%', '.'], [(13, 13), (6, 3), (16, 5)], [True, False, True, False], 76, False, [False, False, False, True], 2408, 'East', (18, 7))
Element 13: (3, (18, 7), ['', '%', '%', '%'], [(14, 13), (7, 3), (16, 6)], [False, True, True, True], 74, False, [False, False, False, False], 2447, 'West', (17, 7))
Element 14: (3, (17, 7), ['%', '', '%', ''], [(15, 13), (8, 3), (15, 6)], [True, False, True, False], 72, False, [False, False, False, False], 2476, 'South', (17, 6))
Element 15: (3, (17, 6), ['', '', '', '%'], [(16, 13), (9, 3), (15, 7)], [False, False, False, True], 70, False, [False, False, False, False], 2505, 'West', (16, 6))
Element 16: (3, (16, 6), ['', '', '%', ''], [(17, 13), (9, 2), (15, 8)], [False, False, True, False], 68, False, [False, False, False, False], 3524, 'South', (16, 5))
Element 17: (3, (16, 5), ['', '', '', ''], [(18, 13), (10, 2), (14, 8)], [False, False, False, False], 66, False, [False, False, False, False], 3553, 'West', (15, 5))
Element 18: (3, (15, 5), ['', '', '', ''], [(18, 12), (11, 2), (14, 7)], [False, False, False, False], 64, False, [False, False, False, False], 3582, 'North', (15, 6))
Element 19: (3, (15, 6), ['%', '', '', ''], [(18, 11), (12, 2), (14, 8)], [True, False, False, False], 62, False, [False, False, False, False], 3601, 'North', (15, 7))
Element 20: (3, (15, 7), ['', '', '', '%'], [(18, 10), (13, 2), (13, 8)], [False, False, False, True], 60, False, [False, False, False, False], 3620, 'North', (15, 8))
Element 21: (3, (15, 8), ['G', '', '%', '%'], [(17, 10), (14, 2), (14, 8)], [False, False, True, True], 58, False, [False, False, False, False], 3629, 'South', (15, 7))
Element 22: (3, (15, 7), ['', '', 'G', '%'], [(17, 11), (14, 3), (15, 8)], [False, False, False, True], 56, False, [False, False, False, False], 3638, 'West', (14, 7))
Element 23: (3, (14, 7), ['%', '%', '', 'G'], [(17, 12), (14, 4), (15, 7)], [True, True, False, False], 54, False, [False, False, False, False], 3647, 'North', (14, 8))
Element 24: (3, (14, 8), ['', 'G', '%', ''], [(16, 12), (15, 4), (14, 7)], [False, False, True, False], 52, False, [False, False, False, False], 3656, 'West', (13, 8))
Element 25: (3, (13, 8), ['%', '%', '%', ''], [(16, 11), (16, 4), (15, 7)], [True, True, True, False], 50, False, [False, False, False, False], 3665, 'East', (14, 8))
Element 26: (3, (14, 8), ['', '', '%', ''], [(16, 10), (16, 3), (15, 6)], [False, False, True, False], 48, False, [False, False, False, False], 3684, 'South', (14, 7))
Element 27: (3, (14, 7), ['%', '%', '', ''], [(16, 9), (17, 3), (16, 6)], [True, True, False, False], 46, False, [False, False, False, False], 3703, 'East', (15, 7))
Element 28: (3, (15, 7), ['', '', '', '%'], [(17, 9), (18, 3), (17, 6)], [False, False, False, True], 44, False, [False, False, False, False], 3722, 'South', (15, 6))
Element 29: (3, (15, 6), ['%', '', '', ''], [(16, 9), (18, 4), (17, 7)], [True, False, False, False], 42, False, [False, False, False, False], 3721, 'South', (15, 5))
Element 30: (3, (15, 5), ['', '', '', ''], [(16, 10), (18, 5), (18, 7)], [False, False, False, False], 40, False, [False, False, False, False], 3720, 'West', (14, 5))
Element 31: (3, (14, 5), ['', '', '%', ''], [(16, 11), (17, 5), (17, 7)], [False, False, True, False], 38, False, [False, False, False, False], 3719, 'West', (13, 5))
Element 32: (3, (13, 5), ['.', '', '.', ''], [(16, 12), (17, 6), (18, 7)], [False, False, False, False], 36, False, [True, False, True, False], 3718, 'North', (13, 6))
Element 33: (3, (13, 6), ['.', '', '%', '%'], [(15, 12), (17, 7), (18, 7)], [False, False, True, True], 34, False, [True, False, False, False], 3737, 'West', (12, 6))
Element 34: (3, (12, 6), ['.', '.', '%', ''], [(16, 12), (17, 6), (17, 7)], [False, False, True, False], 32, False, [True, True, False, False], 3746, 'South', (12, 5))
Element 35: (3, (12, 5), ['%', '.', '', ''], [(17, 12), (16, 6), (17, 6)], [True, False, False, False], 30, False, [False, True, False, False], 3755, 'South', (12, 4))
Element 36: (3, (12, 4), ['.', '%', '', ''], [(17, 11), (16, 5), (16, 6)], [False, True, False, False], 28, False, [True, False, False, False], 3764, 'West', (11, 4))
Element 37: (3, (11, 4), ['.', '.', '%', ''], [(16, 11), (15, 5), (16, 5)], [False, False, True, False], 26, False, [True, True, False, False], 3773, 'South', (11, 3))
Element 38: (3, (11, 3), ['.', '', '', '%'], [(17, 11), (15, 6), (16, 5)], [False, False, False, True], 24, False, [True, False, False, False], 3782, 'West', (10, 3))
Element 39: (3, (10, 3), ['', '', '.', ''], [(17, 10), (15, 7), (16, 4)], [False, False, False, False], 22, False, [False, False, True, False], 3791, 'North', (10, 4))
Element 40: (3, (10, 4), ['.', '', 'F', ''], [(17, 9), (15, 8), (17, 4)], [False, False, False, False], 20, False, [True, False, False, False], 3800, 'North', (10, 5))
Element 41: (3, (10, 5), ['.', '', '%', '%'], [(17, 10), (14, 8), (18, 4)], [False, False, True, True], 18, False, [True, False, False, False], 4799, 'West', (9, 5))
Element 42: (3, (9, 5), ['.', '.', '.', ''], [(16, 10), (14, 7), (18, 5)], [False, False, False, False], 16, False, [True, True, True, False], 4808, 'North', (9, 6))
Element 43: (3, (9, 6), ['.', '', '.', '%'], [(17, 10), (14, 8), (17, 5)], [False, False, False, True], 14, False, [True, False, True, False], 4817, 'North', (9, 7))
Element 44: (3, (9, 7), ['%', '', '.', '.'], [(18, 10), (13, 8), (18, 5)], [True, False, False, False], 12, False, [False, False, True, True], 4826, 'East', (10, 7))
Element 45: (3, (10, 7), ['', '%', '.', '%'], [(18, 11), (14, 8), (18, 4)], [False, True, False, True], 10, False, [False, False, True, False], 4835, 'North', (10, 8))
Element 46: (3, (10, 8), ['.', '', '%', '%'], [(17, 11), (15, 8), (18, 3)], [False, False, True, True], 8, False, [True, False, False, False], 4844, 'West', (9, 8))
Element 47: (3, (9, 8), ['.', '', '%', ''], [(18, 11), (15, 7), (17, 3)], [False, False, True, False], 6, False, [True, False, False, False], 4853, 'West', (8, 8))
Element 48: (3, (8, 8), ['.', '%', '.', ''], [(18, 12), (14, 7), (16, 3)], [False, True, False, False], 4, False, [True, False, True, False], 4862, 'North', (8, 9))
Element 49: (3, (8, 9), ['.', '', '%', '%'], [(17, 12), (15, 7), (17, 3)], [False, False, True, True], 2, False, [True, False, False, False], 4871, 'West', (7, 9))
