Element 1: (0, (10, 10), ['.', '%', '%', '%'], [(8, 3), (13, 2), (15, 8)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (9, 10))
Element 2: (0, (9, 10), ['%', '%', '%', ''], [(9, 3), (14, 2), (15, 7)], [True, True, True, False], 96, False, [False, False, False, False], 39, 'East', (10, 10))
Element 3: (0, (10, 10), ['', '%', '%', '%'], [(9, 2), (14, 3), (15, 6)], [False, True, True, True], 94, False, [False, False, False, False], 1058, 'Stop', (10, 10))
Element 4: (0, (10, 10), ['', '%', '%', '%'], [(10, 2), (14, 4), (16, 6)], [False, True, True, True], 92, False, [False, False, False, False], 1087, 'West', (9, 10))
Element 5: (0, (9, 10), ['%', '%', '%', ''], [(11, 2), (15, 4), (17, 6)], [True, True, True, False], 90, False, [False, False, False, False], 1116, 'East', (10, 10))
Element 6: (0, (10, 10), ['', '%', '%', '%'], [(12, 2), (16, 4), (17, 7)], [False, True, True, True], 88, False, [False, False, False, False], 1145, 'Stop', (10, 10))
Element 7: (0, (10, 10), ['', '%', '%', '%'], [(12, 1), (17, 4), (18, 7)], [False, True, True, True], 86, False, [False, False, False, False], 1174, 'West', (9, 10))
Element 8: (0, (9, 10), ['%', '%', '%', ''], [(13, 1), (18, 4), (17, 7)], [True, True, True, False], 84, False, [False, False, False, False], 1193, 'East', (10, 10))
Element 9: (0, (10, 10), ['', '%', '%', '%'], [(14, 1), (18, 5), (17, 6)], [False, True, True, True], 82, False, [False, False, False, False], 1212, 'Stop', (10, 10))
Element 10: (0, (10, 10), ['', '%', '%', '%'], [(15, 1), (17, 5), (16, 6)], [False, True, True, True], 80, False, [False, False, False, False], 1231, 'West', (9, 10))
Element 11: (0, (9, 10), ['%', '%', '%', ''], [(14, 1), (16, 5), (17, 6)], [True, True, True, False], 78, False, [False, False, False, False], 1240, 'East', (10, 10))
Element 12: (0, (10, 10), ['', '%', '%', '%'], [(14, 2), (15, 5), (16, 6)], [False, True, True, True], 76, False, [False, False, False, False], 1249, 'Stop', (10, 10))
Element 13: (0, (10, 10), ['', '%', '%', '%'], [(14, 3), (14, 5), (16, 5)], [False, True, True, True], 74, False, [False, False, False, False], 1258, 'West', (9, 10))
Element 14: (0, (9, 10), ['%', '%', '%', ''], [(13, 3), (13, 5), (17, 5)], [True, True, True, False], 72, False, [False, False, False, False], 1277, 'East', (10, 10))
