Element 1: (3, (13, 2), ['', '.', '.', '.'], [(12, 1), (2, 8), (9, 2)], [False, False, False, False], 98, False, [False, True, True, True], 2009, 'East', (14, 2))
Element 28: (3, (15, 7), ['', '', '', '%'], [(15, 5), (7, 8), (13, 8)], [False, False, False, True], 44, False, [False, False, False, False], 4592, 'South', (15, 6))
Element 29: (3, (15, 6), ['%', '', '', ''], [(14, 5), (6, 8), (13, 8)], [True, False, False, False], 42, False, [False, False, False, False], 4601, 'South', (15, 5))
Element 30: (3, (15, 5), ['', '', '', ''], [(13, 5), (6, 9), (13, 8)], [False, False, False, False], 40, False, [False, False, False, False], 4610, 'West', (14, 5))
Element 31: (3, (14, 5), ['', '', '%', ''], [(13, 6), (6, 8), (13, 8)], [False, False, True, False], 38, False, [False, False, False, False], 4619, 'West', (13, 5))
Element 32: (3, (13, 5), ['.', '', '', ''], [(12, 6), (5, 8), (13, 8)], [False, False, False, False], 36, False, [True, False, False, False], 4638, 'West', (12, 5))
Element 33: (3, (12, 5), ['%', '', '', ''], [(11, 6), (4, 8), (13, 8)], [True, False, False, False], 34, False, [False, False, False, False], 4667, 'North', (12, 6))
Element 34: (3, (12, 6), ['G', '', '%', ''], [(11, 6), (5, 8), (13, 8)], [False, False, True, False], 32, False, [False, False, False, False], 4666, 'East', (13, 6))
Element 35: (3, (13, 6), ['G', '', '%', '%'], [(12, 6), (6, 8), (13, 8)], [False, False, True, True], 30, False, [False, False, False, False], 4665, 'South', (13, 5))
Element 36: (3, (13, 5), ['', '', '', ''], [(11, 6), (7, 8), (14, 8)], [False, False, False, False], 28, False, [False, False, False, False], 4664, 'West', (12, 5))
Element 37: (3, (12, 5), ['%', '', 'G', ''], [(12, 6), (7, 9), (14, 7)], [True, False, False, False], 26, False, [False, False, False, False], 4663, 'South', (12, 4))
Element 38: (3, (12, 4), ['', '%', 'G', ''], [(12, 5), (6, 9), (14, 7)], [False, True, False, False], 24, False, [False, False, False, False], 4662, 'East', (13, 4))
Element 39: (3, (13, 4), ['G', '', '', ''], [(12, 4), (7, 9), (14, 7)], [False, False, False, False], 22, False, [False, False, False, False], 4661, 'South', (13, 3))
Element 40: (3, (13, 3), ['%', '', '', ''], [(11, 4), (8, 9), (14, 7)], [True, False, False, False], 20, False, [False, False, False, False], 4660, 'North', (13, 4))
Element 41: (3, (13, 4), ['', '', '', ''], [(11, 3), (8, 8), (14, 8)], [False, False, False, False], 18, False, [False, False, False, False], 4659, 'West', (12, 4))
Element 42: (3, (12, 4), ['', '%', '', ''], [(11, 2), (7, 8), (14, 7)], [False, True, False, False], 16, False, [False, False, False, False], 4658, 'West', (11, 4))
Element 43: (3, (11, 4), ['', '', '%', ''], [(11, 1), (8, 8), (14, 7)], [False, False, True, False], 14, False, [False, False, False, False], 4667, 'South', (11, 3))
Element 44: (3, (11, 3), ['', 'G', '', '%'], [(11, 2), (9, 8), (14, 7)], [False, False, False, True], 12, False, [False, False, False, False], 4666, 'West', (10, 3))
Element 45: (3, (10, 3), ['', 'G', '', ''], [(10, 2), (10, 8), (14, 7)], [False, False, False, False], 10, False, [False, False, False, False], 4665, 'North', (10, 4))
Element 46: (3, (10, 4), ['.', 'G', '', ''], [(10, 3), (10, 7), (14, 7)], [False, False, False, False], 8, False, [True, False, False, False], 4664, 'West', (9, 4))
Element 47: (3, (9, 4), ['.', '', '', 'G'], [(10, 4), (9, 7), (14, 7)], [False, False, False, False], 6, False, [True, False, False, False], 4673, 'West', (8, 4))
Element 48: (3, (8, 4), ['%', '', '.', ''], [(10, 5), (9, 8), (14, 7)], [True, False, False, False], 4, False, [False, False, True, False], 4682, 'North', (8, 5))
Element 49: (3, (8, 5), ['%', '', '.', 'G'], [(9, 5), (9, 7), (14, 7)], [True, False, False, False], 2, False, [False, False, True, False], 4691, 'North', (8, 6))
Element 50: (3, (8, 6), ['%', '', '%', ''], [(9, 5), (9, 7), (14, 7)], [True, False, True, False], 0, False, [False, False, False, False], 4700, 'Stop', (8, 6))
Element 51: #0#
