Element 1: (1, (10, 7), ['.', '%', '.', '%'], [(16, 6), (13, 2), (14, 7)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (10, 8))
Element 2: (1, (10, 8), ['.', '', '%', '%'], [(17, 6), (14, 2), (15, 7)], [False, False, True, True], 96, False, [True, False, False, False], 48, 'West', (9, 8))
Element 3: (1, (9, 8), ['.', '.', '%', ''], [(17, 7), (14, 3), (15, 8)], [False, False, True, False], 94, False, [True, True, False, False], 87, 'South', (9, 7))
Element 4: (1, (9, 7), ['%', '.', '', ''], [(18, 7), (14, 4), (14, 8)], [True, False, False, False], 92, False, [False, True, False, False], 126, 'South', (9, 6))
Element 5: (1, (9, 6), ['.', '.', '', '%'], [(17, 7), (15, 4), (13, 8)], [False, False, False, True], 90, False, [True, True, False, False], 155, 'South', (9, 5))
Element 6: (1, (9, 5), ['.', '.', '', 'F'], [(17, 6), (16, 4), (14, 8)], [False, False, False, False], 88, False, [True, True, False, False], 174, 'East', (10, 5))
Element 7: (1, (10, 5), ['', '.', '%', '%'], [(17, 5), (17, 4), (15, 8)], [False, False, True, True], 86, False, [False, True, False, False], 1193, 'South', (10, 4))
Element 8: (1, (10, 4), ['.', '.', '', '.'], [(18, 5), (18, 4), (15, 7)], [False, False, False, False], 84, False, [True, True, False, True], 1222, 'East', (11, 4))
Element 9: (1, (11, 4), ['', '.', '%', '.'], [(18, 4), (18, 3), (15, 6)], [False, False, True, False], 82, False, [False, True, False, True], 1241, 'East', (12, 4))
Element 10: (1, (12, 4), ['', '%', '.', '.'], [(18, 3), (17, 3), (15, 5)], [False, True, False, False], 80, False, [False, False, True, True], 1270, 'East', (13, 4))
Element 11: (1, (13, 4), ['', '.', '.', ''], [(17, 3), (16, 3), (16, 5)], [False, False, False, False], 78, False, [False, True, True, False], 1299, 'North', (13, 5))
Element 12: (1, (13, 5), ['.', '', '.', '.'], [(17, 4), (16, 4), (17, 5)], [False, False, False, False], 76, False, [True, False, True, True], 1308, 'East', (14, 5))
Element 13: (1, (14, 5), ['', '', '%', ''], [(16, 4), (16, 3), (18, 5)], [False, False, True, False], 74, False, [False, False, False, False], 1317, 'East', (15, 5))
Element 14: (1, (15, 5), ['', '', '', 'G'], [(16, 5), (16, 4), (18, 4)], [False, False, False, False], 72, False, [False, False, False, False], 1316, 'North', (15, 6))
