Element 1: (1, (8, 2), ['.', '.', '.', 'F'], [(12, 4), (11, 3), (13, 2)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (9, 2))
Element 2: (1, (9, 2), ['', '.', '.', '.'], [(13, 4), (11, 2), (14, 2)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (10, 2))
Element 3: (1, (10, 2), ['', '%', '.', ''], [(14, 4), (12, 2), (14, 3)], [False, True, False, False], 94, False, [False, False, True, False], 1077, 'North', (10, 3))
Element 4: (1, (10, 3), ['.', '', '.', ''], [(15, 4), (12, 1), (13, 3)], [False, False, False, False], 92, False, [True, False, True, False], 1116, 'North', (10, 4))
Element 5: (1, (10, 4), ['.', '', 'F', ''], [(16, 4), (13, 1), (13, 4)], [False, False, False, False], 90, False, [True, False, False, False], 1145, 'North', (10, 5))
Element 6: (1, (10, 5), ['.', '', '%', '%'], [(17, 4), (14, 1), (13, 5)], [False, False, True, True], 88, False, [True, False, False, False], 2174, 'West', (9, 5))
Element 7: (1, (9, 5), ['.', '.', '.', ''], [(18, 4), (15, 1), (14, 5)], [False, False, False, False], 86, False, [True, True, True, False], 2213, 'North', (9, 6))
Element 8: (1, (9, 6), ['.', '', '.', '%'], [(18, 5), (14, 1), (15, 5)], [False, False, False, True], 84, False, [True, False, True, False], 2242, 'North', (9, 7))
Element 9: (1, (9, 7), ['%', '', '.', '.'], [(17, 5), (14, 2), (16, 5)], [True, False, False, False], 82, False, [False, False, True, True], 2271, 'East', (10, 7))
Element 10: (1, (10, 7), ['', '%', '.', '%'], [(17, 6), (14, 3), (16, 6)], [False, True, False, True], 80, False, [False, False, True, False], 2300, 'North', (10, 8))
Element 11: (1, (10, 8), ['.', '', '%', '%'], [(17, 7), (14, 4), (15, 6)], [False, False, True, True], 78, False, [True, False, False, False], 2329, 'West', (9, 8))
Element 12: (1, (9, 8), ['.', '', '%', ''], [(18, 7), (15, 4), (15, 7)], [False, False, True, False], 76, False, [True, False, False, False], 2358, 'West', (8, 8))
Element 13: (1, (8, 8), ['.', '%', '.', ''], [(17, 7), (16, 4), (15, 8)], [False, True, False, False], 74, False, [True, False, True, False], 2377, 'North', (8, 9))
Element 14: (1, (8, 9), ['.', '', '%', '%'], [(17, 6), (16, 3), (14, 8)], [False, False, True, True], 72, False, [True, False, False, False], 2406, 'West', (7, 9))
Element 15: (1, (7, 9), ['.', '.', '%', ''], [(16, 6), (17, 3), (14, 7)], [False, False, True, False], 70, False, [True, True, False, False], 2435, 'South', (7, 8))
Element 16: (1, (7, 8), ['.', '%', '', ''], [(16, 5), (18, 3), (14, 8)], [False, True, False, False], 68, False, [True, False, False, False], 2454, 'West', (6, 8))
Element 17: (1, (6, 8), ['.', '%', '.', ''], [(15, 5), (18, 4), (13, 8)], [False, True, False, False], 66, False, [True, False, True, False], 2473, 'North', (6, 9))
Element 18: (1, (6, 9), ['%', '', '%', ''], [(15, 6), (18, 5), (14, 8)], [True, False, True, False], 64, False, [False, False, False, False], 2482, 'South', (6, 8))
Element 19: (1, (6, 8), ['.', '%', '', ''], [(15, 7), (17, 5), (15, 8)], [False, True, False, False], 62, False, [True, False, False, False], 2481, 'West', (5, 8))
Element 20: (1, (5, 8), ['.', '%', '%', ''], [(15, 8), (17, 6), (14, 8)], [False, True, True, False], 60, False, [True, False, False, False], 2490, 'West', (4, 8))
Element 21: (1, (4, 8), ['%', '%', '%', ''], [(14, 8), (17, 7), (14, 7)], [True, True, True, False], 58, False, [False, False, False, False], 2499, 'East', (5, 8))
Element 22: (1, (5, 8), ['', '%', '%', ''], [(14, 7), (18, 7), (15, 7)], [False, True, True, False], 56, False, [False, False, False, False], 2498, 'East', (6, 8))
Element 23: (1, (6, 8), ['', '%', '', ''], [(14, 8), (17, 7), (15, 6)], [False, True, False, False], 54, False, [False, False, False, False], 2497, 'East', (7, 8))
Element 24: (1, (7, 8), ['', '%', '', ''], [(13, 8), (17, 6), (16, 6)], [False, True, False, False], 52, False, [False, False, False, False], 2496, 'North', (7, 9))
Element 25: (1, (7, 9), ['', '', '%', ''], [(14, 8), (17, 5), (16, 5)], [False, False, True, False], 50, False, [False, False, False, False], 2495, 'West', (6, 9))
Element 26: (1, (6, 9), ['%', '', '%', ''], [(15, 8), (17, 6), (16, 4)], [True, False, True, False], 48, False, [False, False, False, False], 2494, 'East', (7, 9))
Element 27: (1, (7, 9), ['', '', '%', ''], [(15, 7), (17, 5), (17, 4)], [False, False, True, False], 46, False, [False, False, False, False], 2493, 'East', (8, 9))
Element 28: (1, (8, 9), ['', '', '%', '%'], [(14, 7), (16, 5), (18, 4)], [False, False, True, True], 44, False, [False, False, False, False], 2492, 'South', (8, 8))
Element 29: (1, (8, 8), ['', '%', '', ''], [(15, 7), (16, 6), (18, 5)], [False, True, False, False], 42, False, [False, False, False, False], 2491, 'West', (7, 8))
Element 30: (1, (7, 8), ['', '%', '', ''], [(14, 7), (15, 6), (17, 5)], [False, True, False, False], 40, False, [False, False, False, False], 2490, 'East', (8, 8))
Element 31: (1, (8, 8), ['', '%', '', ''], [(14, 7), (15, 7), (17, 6)], [False, True, False, False], 38, False, [False, False, False, False], 2489, 'East', (9, 8))
Element 32: (1, (9, 8), ['', '', '%', ''], [(14, 7), (15, 8), (17, 7)], [False, False, True, False], 36, False, [False, False, False, False], 2488, 'East', (10, 8))
Element 33: (1, (10, 8), ['', '', '%', '%'], [(14, 7), (14, 8), (18, 7)], [False, False, True, True], 34, False, [False, False, False, False], 2487, 'South', (10, 7))
Element 34: (1, (10, 7), ['', '%', '', '%'], [(14, 7), (13, 8), (17, 7)], [False, True, False, True], 32, False, [False, False, False, False], 2486, 'West', (9, 7))
Element 35: (1, (9, 7), ['%', '', '', ''], [(14, 7), (14, 8), (17, 6)], [True, False, False, False], 30, False, [False, False, False, False], 2485, 'North', (9, 8))
Element 36: (1, (9, 8), ['', '', '%', ''], [(14, 7), (15, 8), (17, 5)], [False, False, True, False], 28, False, [False, False, False, False], 2484, 'South', (9, 7))
Element 37: (1, (9, 7), ['%', '', '', ''], [(14, 7), (15, 7), (18, 5)], [True, False, False, False], 26, False, [False, False, False, False], 2483, 'South', (9, 6))
Element 38: (1, (9, 6), ['.', '', '', '%'], [(14, 7), (15, 6), (18, 4)], [False, False, False, True], 24, False, [True, False, False, False], 2482, 'West', (8, 6))
Element 39: (1, (8, 6), ['%', '.', '%', ''], [(14, 7), (15, 5), (18, 3)], [True, False, True, False], 22, False, [False, True, False, False], 2491, 'South', (8, 5))
Element 40: (1, (8, 5), ['%', '.', '', ''], [(14, 7), (14, 5), (17, 3)], [True, False, False, False], 20, False, [False, True, False, False], 2500, 'South', (8, 4))
Element 41: (1, (8, 4), ['%', '.', '', '.'], [(14, 7), (13, 5), (16, 3)], [True, False, False, False], 18, False, [False, True, False, True], 2509, 'East', (9, 4))
Element 42: (1, (9, 4), ['', '.', '', ''], [(14, 7), (13, 6), (17, 3)], [False, False, False, False], 16, False, [False, True, False, False], 2528, 'South', (9, 3))
Element 43: (1, (9, 3), ['.', '', '', ''], [(14, 7), (12, 6), (18, 3)], [False, False, False, False], 14, False, [True, False, False, False], 2547, 'West', (8, 3))
Element 44: (1, (8, 3), ['.', '', '', ''], [(14, 7), (12, 5), (18, 4)], [False, False, False, False], 12, False, [True, False, False, False], 2566, 'West', (7, 3))
Element 45: (1, (7, 3), ['.', '.', '%', ''], [(14, 7), (12, 4), (17, 4)], [False, False, True, False], 10, False, [True, True, False, False], 2575, 'South', (7, 2))
