Element 1: (2, (9, 3), ['.', 'F', '.', '.'], [(8, 2), (8, 9), (10, 10)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (9, 2))
Element 2: (2, (9, 2), ['', '.', '', '.'], [(8, 3), (8, 8), (9, 10)], [False, False, False, False], 96, False, [False, True, False, True], 1048, 'East', (10, 2))
Element 3: (2, (10, 2), ['', '%', '.', '.'], [(8, 4), (9, 8), (10, 10)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (11, 2))
Element 4: (2, (11, 2), ['', '.', '.', '.'], [(9, 4), (10, 8), (10, 10)], [False, False, False, False], 92, False, [False, True, True, True], 1106, 'East', (12, 2))
Element 5: (2, (12, 2), ['', '.', '%', '.'], [(10, 4), (10, 7), (9, 10)], [False, False, True, False], 90, False, [False, True, False, True], 1135, 'East', (13, 2))
Element 6: (2, (13, 2), ['', '.', '.', '.'], [(10, 5), (9, 7), (10, 10)], [False, False, False, False], 88, False, [False, True, True, True], 2154, 'East', (14, 2))
Element 7: (2, (14, 2), ['', '.', '.', '%'], [(9, 5), (9, 6), (10, 10)], [False, False, False, True], 86, False, [False, True, True, False], 2183, 'North', (14, 3))
Element 8: (2, (14, 3), ['.', '', '.', '%'], [(8, 5), (8, 6), (9, 10)], [False, False, False, True], 84, False, [True, False, True, False], 2212, 'North', (14, 4))
Element 9: (2, (14, 4), ['.', '', '.', '.'], [(9, 5), (8, 5), (10, 10)], [False, False, False, False], 82, False, [True, False, True, True], 2221, 'East', (15, 4))
Element 10: (2, (15, 4), ['', '%', '.', '.'], [(10, 5), (9, 5), (10, 10)], [False, True, False, False], 80, False, [False, False, True, True], 2230, 'East', (16, 4))
Element 11: (2, (16, 4), ['', '.', '.', '.'], [(10, 4), (10, 5), (9, 10)], [False, False, False, False], 78, False, [False, True, True, True], 2239, 'East', (17, 4))
Element 12: (2, (17, 4), ['', '.', '.', '.'], [(11, 4), (10, 4), (10, 10)], [False, False, False, False], 76, False, [False, True, True, True], 2258, 'East', (18, 4))
Element 13: (2, (18, 4), ['', '.', '.', '%'], [(12, 4), (10, 3), (10, 10)], [False, False, False, True], 74, False, [False, True, True, False], 2287, 'North', (18, 5))
Element 14: (2, (18, 5), ['.', '', '%', '%'], [(13, 4), (11, 3), (9, 10)], [False, False, True, True], 72, False, [True, False, False, False], 2316, 'West', (17, 5))
