Element 1: (1, (6, 2), ['.', '.', 'G', '.'], [(5, 8), (6, 3), (10, 12)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '.', 'G', '.'], [(6, 8), (7, 3), (11, 12)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '.', 'G', 'F'], [(7, 8), (8, 3), (12, 12)], [False, False, False, False], 94, False, [False, True, False, False], 87, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '.', 'G', '.'], [(8, 8), (9, 3), (13, 12)], [False, False, False, False], 92, False, [False, True, False, True], 1116, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '%', 'G', '.'], [(9, 8), (10, 3), (13, 13)], [False, True, False, False], 90, False, [False, False, False, True], 1155, 'East', (11, 2))
Element 6: (1, (11, 2), ['', '.', 'G', '.'], [(10, 8), (11, 3), (14, 13)], [False, False, False, False], 88, False, [False, True, False, True], 1194, 'East', (12, 2))
Element 7: (1, (12, 2), ['', '.', '%', '.'], [(10, 7), (11, 4), (15, 13)], [False, False, True, False], 86, False, [False, True, False, True], 1233, 'East', (13, 2))
Element 8: (1, (13, 2), ['', '.', '.', '.'], [(9, 7), (12, 4), (16, 13)], [False, False, False, False], 84, False, [False, True, True, True], 1272, 'East', (14, 2))
Element 9: (1, (14, 2), ['', '.', '.', '%'], [(9, 6), (13, 4), (17, 13)], [False, False, False, True], 82, False, [False, True, True, False], 1311, 'North', (14, 3))
Element 10: (1, (14, 3), ['.', '', 'G', '%'], [(9, 5), (14, 4), (18, 13)], [False, False, False, True], 80, False, [True, False, False, False], 1350, 'West', (13, 3))
Element 11: (1, (13, 3), ['%', '', '', ''], [(10, 5), (15, 4), (18, 12)], [True, False, False, False], 78, False, [False, False, False, False], 2379, 'North', (13, 4))
Element 12: (1, (13, 4), ['', '', '.', ''], [(10, 4), (16, 4), (18, 11)], [False, False, False, False], 76, False, [False, False, True, False], 2408, 'North', (13, 5))
Element 13: (1, (13, 5), ['.', '', '.', '.'], [(9, 4), (17, 4), (18, 10)], [False, False, False, False], 74, False, [True, False, True, True], 2447, 'East', (14, 5))
Element 14: (1, (14, 5), ['', '', '%', '.'], [(8, 4), (18, 4), (17, 10)], [False, False, True, False], 72, False, [False, False, False, True], 2486, 'East', (15, 5))
Element 15: (1, (15, 5), ['', '', '.', '.'], [(8, 5), (18, 5), (17, 11)], [False, False, False, False], 70, False, [False, False, True, True], 2525, 'East', (16, 5))
Element 16: (1, (16, 5), ['', '', '.', 'G'], [(8, 6), (17, 5), (17, 12)], [False, False, False, False], 68, False, [False, False, True, False], 2564, 'North', (16, 6))
Element 17: (1, (16, 6), ['.', '', '%', 'G'], [(8, 5), (17, 6), (16, 12)], [False, False, True, False], 66, False, [True, False, False, False], 2593, 'West', (15, 6))
Element 18: (1, (15, 6), ['%', '', '.', ''], [(8, 4), (17, 7), (16, 11)], [True, False, False, False], 64, False, [False, False, True, False], 2622, 'North', (15, 7))
Element 19: (1, (15, 7), ['.', '', '.', '%'], [(8, 3), (18, 7), (16, 10)], [False, False, False, True], 62, False, [True, False, True, False], 2651, 'North', (15, 8))
Element 20: (1, (15, 8), ['.', '', '%', '%'], [(9, 3), (17, 7), (16, 9)], [False, False, True, True], 60, False, [True, False, False, False], 2670, 'West', (14, 8))
Element 21: (1, (14, 8), ['.', '.', '%', ''], [(10, 3), (17, 6), (17, 9)], [False, False, True, False], 58, False, [True, True, False, False], 2689, 'South', (14, 7))
Element 22: (1, (14, 7), ['%', '%', '', ''], [(11, 3), (16, 6), (16, 9)], [True, True, False, False], 56, False, [False, False, False, False], 2698, 'North', (14, 8))
Element 23: (1, (14, 8), ['.', '', '%', ''], [(11, 4), (16, 5), (16, 10)], [False, False, True, False], 54, False, [True, False, False, False], 2697, 'West', (13, 8))
Element 24: (1, (13, 8), ['%', '%', '%', ''], [(12, 4), (15, 5), (16, 11)], [True, True, True, False], 52, False, [False, False, False, False], 2706, 'East', (14, 8))
Element 25: (1, (14, 8), ['', '', '%', ''], [(12, 5), (15, 6), (16, 12)], [False, False, True, False], 50, False, [False, False, False, False], 2715, 'East', (15, 8))
Element 26: (1, (15, 8), ['', 'G', '%', '%'], [(12, 6), (15, 7), (15, 12)], [False, False, True, True], 48, False, [False, False, False, False], 2734, 'West', (14, 8))
Element 27: (1, (14, 8), ['', '', '%', 'G'], [(13, 6), (15, 8), (16, 12)], [False, False, True, False], 46, False, [False, False, False, False], 2743, 'South', (14, 7))
Element 28: (1, (14, 7), ['%', '%', 'G', ''], [(13, 5), (14, 8), (17, 12)], [True, True, False, False], 44, False, [False, False, False, False], 2742, 'East', (15, 7))
Element 29: (1, (15, 7), ['G', '', '', '%'], [(14, 5), (14, 7), (17, 11)], [False, False, False, True], 42, False, [False, False, False, False], 2741, 'South', (15, 6))
Element 30: (1, (15, 6), ['%', 'G', '', ''], [(15, 5), (14, 8), (16, 11)], [True, False, False, False], 40, False, [False, False, False, False], 2740, 'East', (16, 6))
Element 31: (1, (16, 6), ['', 'G', '%', ''], [(16, 5), (13, 8), (17, 11)], [False, False, True, False], 38, False, [False, False, False, False], 2739, 'West', (15, 6))
Element 32: (1, (15, 6), ['%', '', '', ''], [(17, 5), (14, 8), (17, 10)], [True, False, False, False], 36, False, [False, False, False, False], 2738, 'South', (15, 5))
Element 33: (1, (15, 5), ['', '', '', ''], [(18, 5), (15, 8), (17, 9)], [False, False, False, False], 34, False, [False, False, False, False], 2737, 'East', (16, 5))
Element 34: (1, (16, 5), ['', '', '', ''], [(18, 4), (15, 7), (17, 10)], [False, False, False, False], 32, False, [False, False, False, False], 2736, 'West', (15, 5))
