Element 1: (2, (11, 6), ['%', '%', '%', '.'], [(1, 12), (3, 4), (14, 4)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (12, 6))
Element 2: (2, (12, 6), ['', '.', '%', '.'], [(1, 11), (4, 4), (15, 4)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (13, 6))
Element 3: (2, (13, 6), ['', '.', '%', '%'], [(2, 11), (4, 5), (16, 4)], [False, False, True, True], 94, False, [False, True, False, False], 2077, 'South', (13, 5))
Element 4: (2, (13, 5), ['.', '.', '', '.'], [(2, 12), (5, 5), (17, 4)], [False, False, False, False], 92, False, [True, True, False, True], 2116, 'East', (14, 5))
Element 5: (2, (14, 5), ['', '', '%', '.'], [(3, 12), (6, 5), (18, 4)], [False, False, True, False], 90, False, [False, False, False, True], 2155, 'East', (15, 5))
Element 6: (2, (15, 5), ['', '', '.', '.'], [(4, 12), (6, 6), (18, 5)], [False, False, False, False], 88, False, [False, False, True, True], 2194, 'East', (16, 5))
Element 7: (2, (16, 5), ['', '', '.', 'G'], [(5, 12), (5, 6), (17, 5)], [False, False, False, False], 86, False, [False, False, True, False], 2233, 'North', (16, 6))
Element 8: (2, (16, 6), ['.', '', '%', 'G'], [(6, 12), (4, 6), (17, 6)], [False, False, True, False], 84, False, [True, False, False, False], 2272, 'West', (15, 6))
Element 9: (2, (15, 6), ['%', '', '.', ''], [(7, 12), (3, 6), (17, 7)], [True, False, False, False], 82, False, [False, False, True, False], 2311, 'North', (15, 7))
Element 10: (2, (15, 7), ['.', '', '.', '%'], [(8, 12), (3, 7), (18, 7)], [False, False, False, True], 80, False, [True, False, True, False], 2350, 'North', (15, 8))
Element 11: (2, (15, 8), ['.', '', '%', '%'], [(9, 12), (2, 7), (17, 7)], [False, False, True, True], 78, False, [True, False, False, False], 2379, 'West', (14, 8))
Element 12: (2, (14, 8), ['.', '.', '%', ''], [(10, 12), (2, 8), (17, 6)], [False, False, True, False], 76, False, [True, True, False, False], 3398, 'South', (14, 7))
Element 13: (2, (14, 7), ['%', '%', '', ''], [(11, 12), (1, 8), (16, 6)], [True, True, False, False], 74, False, [False, False, False, False], 4417, 'North', (14, 8))
Element 14: (2, (14, 8), ['.', '', '%', ''], [(12, 12), (1, 7), (16, 5)], [False, False, True, False], 72, False, [True, False, False, False], 4436, 'West', (13, 8))
Element 15: (2, (13, 8), ['%', '%', '%', ''], [(13, 12), (1, 6), (15, 5)], [True, True, True, False], 70, False, [False, False, False, False], 4465, 'East', (14, 8))
Element 16: (2, (14, 8), ['', '', '%', ''], [(13, 13), (2, 6), (15, 6)], [False, False, True, False], 68, False, [False, False, False, False], 4484, 'East', (15, 8))
Element 17: (2, (15, 8), ['', 'G', '%', '%'], [(14, 13), (2, 5), (15, 7)], [False, False, True, True], 66, False, [False, False, False, False], 4503, 'West', (14, 8))
Element 18: (2, (14, 8), ['', '', '%', 'G'], [(15, 13), (3, 5), (15, 8)], [False, False, True, False], 64, False, [False, False, False, False], 4522, 'South', (14, 7))
Element 19: (2, (14, 7), ['%', '%', 'G', ''], [(16, 13), (2, 5), (14, 8)], [True, True, False, False], 62, False, [False, False, False, False], 4531, 'East', (15, 7))
Element 20: (2, (15, 7), ['G', '', '', '%'], [(17, 13), (1, 5), (14, 7)], [False, False, False, True], 60, False, [False, False, False, False], 4550, 'South', (15, 6))
Element 21: (2, (15, 6), ['%', '', '', ''], [(18, 13), (1, 4), (14, 8)], [True, False, False, False], 58, False, [False, False, False, False], 4569, 'East', (16, 6))
Element 22: (2, (16, 6), ['', '', '%', ''], [(18, 12), (1, 5), (13, 8)], [False, False, True, False], 56, False, [False, False, False, False], 4578, 'South', (16, 5))
Element 23: (2, (16, 5), ['', '', '', ''], [(18, 11), (2, 5), (14, 8)], [False, False, False, False], 54, False, [False, False, False, False], 4587, 'South', (16, 4))
Element 24: (2, (16, 4), ['', '.', '', ''], [(18, 10), (2, 6), (15, 8)], [False, False, False, False], 52, False, [False, True, False, False], 4596, 'South', (16, 3))
Element 25: (2, (16, 3), ['%', '%', '', '.'], [(17, 10), (1, 6), (15, 7)], [True, True, False, False], 50, False, [False, False, False, True], 4615, 'East', (17, 3))
Element 26: (2, (17, 3), ['', '%', '', '.'], [(17, 11), (1, 5), (14, 7)], [False, True, False, False], 48, False, [False, False, False, True], 4634, 'East', (18, 3))
Element 27: (2, (18, 3), ['', '%', '', '%'], [(17, 12), (1, 6), (15, 7)], [False, True, False, True], 46, False, [False, False, False, False], 4653, 'North', (18, 4))
Element 28: (2, (18, 4), ['', '', '', '%'], [(16, 12), (1, 7), (15, 6)], [False, False, False, True], 44, False, [False, False, False, False], 4662, 'North', (18, 5))
Element 29: (2, (18, 5), ['', '', '%', '%'], [(16, 11), (1, 8), (15, 5)], [False, False, True, True], 42, False, [False, False, False, False], 4671, 'West', (17, 5))
Element 30: (2, (17, 5), ['', '', '', ''], [(16, 10), (2, 8), (14, 5)], [False, False, False, False], 40, False, [False, False, False, False], 4680, 'North', (17, 6))
Element 31: (2, (17, 6), ['', '', '', '%'], [(16, 9), (2, 7), (13, 5)], [False, False, False, True], 38, False, [False, False, False, False], 4689, 'North', (17, 7))
Element 32: (2, (17, 7), ['%', '', '%', ''], [(17, 9), (2, 6), (13, 4)], [True, False, True, False], 36, False, [False, False, False, False], 4708, 'East', (18, 7))
Element 33: (2, (18, 7), ['', '%', '%', '%'], [(16, 9), (2, 7), (13, 3)], [False, True, True, True], 34, False, [False, False, False, False], 4717, 'West', (17, 7))
