Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(15, 4), (4, 13), (10, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(16, 4), (5, 13), (9, 10)], [False, False, True, True], 96, False, [False, False, False, False], 1038, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(17, 4), (6, 13), (10, 10)], [True, False, True, False], 94, False, [False, True, False, False], 2057, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(18, 4), (7, 13), (10, 10)], [True, False, False, False], 92, False, [False, True, False, False], 2086, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(18, 5), (7, 12), (9, 10)], [True, False, False, False], 90, False, [False, True, False, True], 2115, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(17, 5), (8, 12), (10, 10)], [False, False, False, False], 88, False, [False, True, False, True], 2144, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(17, 6), (9, 12), (10, 10)], [False, False, False, False], 86, False, [False, True, True, True], 2173, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(17, 7), (10, 12), (9, 10)], [False, False, True, False], 84, False, [False, True, False, True], 2202, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(18, 7), (11, 12), (10, 10)], [False, False, True, False], 82, False, [False, True, False, True], 2231, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(17, 7), (12, 12), (10, 10)], [False, False, True, True], 80, False, [False, True, False, False], 2250, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(17, 6), (13, 12), (9, 10)], [False, False, False, True], 78, False, [True, True, False, False], 2269, 'South', (6, 4))
