Element 1: (2, (14, 3), ['.', '.', '.', '%'], [(13, 4), (15, 1), (17, 11)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (14, 4))
Element 2: (2, (14, 4), ['', '', '.', '.'], [(13, 5), (14, 1), (18, 11)], [False, False, False, False], 96, False, [False, False, True, True], 48, 'East', (15, 4))
Element 3: (2, (15, 4), ['', '%', '.', '.'], [(14, 5), (14, 2), (18, 12)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (16, 4))
Element 4: (2, (16, 4), ['', '.', '.', '.'], [(15, 5), (13, 2), (18, 13)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (17, 4))
Element 5: (2, (17, 4), ['', '.', '.', '.'], [(16, 5), (13, 3), (17, 13)], [False, False, False, False], 90, False, [False, True, True, True], 165, 'East', (18, 4))
Element 6: (2, (18, 4), ['', '.', '.', '%'], [(17, 5), (14, 3), (17, 12)], [False, False, False, True], 88, False, [False, True, True, False], 194, 'North', (18, 5))
Element 7: (2, (18, 5), ['', '', '%', '%'], [(17, 6), (14, 4), (16, 12)], [False, False, True, True], 86, False, [False, False, False, False], 223, 'West', (17, 5))
Element 8: (2, (17, 5), ['', '', '', ''], [(17, 7), (15, 4), (16, 13)], [False, False, False, False], 84, False, [False, False, False, False], 242, 'North', (17, 6))
Element 9: (2, (17, 6), ['.', '', '', '%'], [(18, 7), (16, 4), (15, 13)], [False, False, False, True], 82, False, [True, False, False, False], 261, 'West', (16, 6))
Element 10: (2, (16, 6), ['.', '', '%', ''], [(17, 7), (16, 3), (15, 12)], [False, False, True, False], 80, False, [True, False, False, False], 290, 'West', (15, 6))
Element 11: (2, (15, 6), ['%', '', '.', ''], [(17, 6), (17, 3), (15, 13)], [True, False, False, False], 78, False, [False, False, True, False], 309, 'North', (15, 7))
Element 12: (2, (15, 7), ['.', '', '.', '%'], [(16, 6), (18, 3), (14, 13)], [False, False, False, True], 76, False, [True, False, True, False], 338, 'North', (15, 8))
Element 13: (2, (15, 8), ['.', '', '%', '%'], [(15, 6), (18, 4), (13, 13)], [False, False, True, True], 74, False, [True, False, False, False], 357, 'West', (14, 8))
Element 14: (2, (14, 8), ['.', '.', '%', ''], [(15, 7), (18, 5), (13, 12)], [False, False, True, False], 72, False, [True, True, False, False], 376, 'South', (14, 7))
Element 15: (2, (14, 7), ['%', '%', '', ''], [(15, 8), (17, 5), (13, 11)], [True, True, False, False], 70, False, [False, False, False, False], 395, 'North', (14, 8))
Element 16: (2, (14, 8), ['.', '', '%', ''], [(15, 7), (17, 6), (12, 11)], [False, False, True, False], 68, False, [True, False, False, False], 404, 'West', (13, 8))
Element 17: (2, (13, 8), ['%', '%', '%', ''], [(15, 6), (17, 7), (12, 12)], [True, True, True, False], 66, False, [False, False, False, False], 423, 'East', (14, 8))
Element 18: (2, (14, 8), ['', '', '%', ''], [(16, 6), (18, 7), (12, 13)], [False, False, True, False], 64, False, [False, False, False, False], 432, 'East', (15, 8))
