Element 1: (1, (1, 5), ['%', '.', '.', '.'], [(13, 6), (5, 5), (14, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 5))
Element 2: (1, (2, 5), ['', '.', '.', '.'], [(13, 5), (6, 5), (15, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 5))
Element 3: (1, (3, 5), ['', '.', '.', '.'], [(14, 5), (6, 6), (14, 1)], [False, False, False, False], 94, False, [False, True, True, True], 77, 'East', (4, 5))
Element 4: (1, (4, 5), ['', '.', '.', ''], [(15, 5), (5, 6), (14, 2)], [False, False, False, False], 92, False, [False, True, True, False], 116, 'North', (4, 6))
Element 5: (1, (4, 6), ['.', '', '%', ''], [(16, 5), (6, 6), (14, 3)], [False, False, True, False], 90, False, [True, False, False, False], 145, 'West', (3, 6))
Element 6: (1, (3, 6), ['.', '', '.', ''], [(17, 5), (6, 5), (14, 4)], [False, False, False, False], 88, False, [True, False, True, False], 174, 'North', (3, 7))
Element 7: (1, (3, 7), ['.', '', '%', '%'], [(18, 5), (6, 4), (15, 4)], [False, False, True, True], 86, False, [True, False, False, False], 213, 'West', (2, 7))
Element 8: (1, (2, 7), ['.', '.', 'F', ''], [(18, 4), (6, 3), (16, 4)], [False, False, False, False], 84, False, [True, True, False, False], 252, 'North', (2, 8))
Element 9: (1, (2, 8), ['F', '', '%', '%'], [(18, 3), (7, 3), (17, 4)], [False, False, True, True], 82, False, [False, False, False, False], 1281, 'West', (1, 8))
Element 10: (1, (1, 8), ['%', '.', '%', ''], [(18, 4), (8, 3), (17, 3)], [True, False, True, False], 80, False, [False, True, False, False], 2300, 'South', (1, 7))
Element 11: (1, (1, 7), ['%', '.', '', ''], [(18, 5), (9, 3), (16, 3)], [True, False, False, False], 78, False, [False, True, False, False], 2329, 'South', (1, 6))
Element 12: (1, (1, 6), ['%', '', '', '.'], [(17, 5), (9, 2), (17, 3)], [True, False, False, False], 76, False, [False, False, False, True], 3338, 'East', (2, 6))
Element 13: (1, (2, 6), ['', '', '', ''], [(17, 6), (10, 2), (18, 3)], [False, False, False, False], 74, False, [False, False, False, False], 3367, 'West', (1, 6))
Element 14: (1, (1, 6), ['%', '', '', ''], [(17, 7), (11, 2), (18, 4)], [True, False, False, False], 72, False, [False, False, False, False], 3386, 'North', (1, 7))
Element 15: (1, (1, 7), ['%', '', '', ''], [(18, 7), (12, 2), (18, 5)], [True, False, False, False], 70, False, [False, False, False, False], 3405, 'North', (1, 8))
Element 16: (1, (1, 8), ['%', '', '%', ''], [(17, 7), (13, 2), (17, 5)], [True, False, True, False], 68, False, [False, False, False, False], 3414, 'East', (2, 8))
Element 17: (1, (2, 8), ['', '', '%', '%'], [(18, 7), (13, 3), (17, 6)], [False, False, True, True], 66, False, [False, False, False, False], 3423, 'South', (2, 7))
Element 18: (1, (2, 7), ['', '', '', ''], [(17, 7), (13, 4), (16, 6)], [False, False, False, False], 64, False, [False, False, False, False], 3442, 'South', (2, 6))
Element 19: (1, (2, 6), ['', '', '', ''], [(17, 6), (12, 4), (15, 6)], [False, False, False, False], 62, False, [False, False, False, False], 3461, 'North', (2, 7))
Element 20: (1, (2, 7), ['', '', '', ''], [(17, 5), (12, 5), (15, 7)], [False, False, False, False], 60, False, [False, False, False, False], 3480, 'West', (1, 7))
Element 21: (1, (1, 7), ['%', '', '', ''], [(17, 4), (13, 5), (15, 8)], [True, False, False, False], 58, False, [False, False, False, False], 3489, 'East', (2, 7))
Element 22: (1, (2, 7), ['', '', '', ''], [(17, 3), (14, 5), (14, 8)], [False, False, False, False], 56, False, [False, False, False, False], 3498, 'East', (3, 7))
Element 23: (1, (3, 7), ['', '', '%', '%'], [(16, 3), (15, 5), (14, 7)], [False, False, True, True], 54, False, [False, False, False, False], 3507, 'South', (3, 6))
Element 24: (1, (3, 6), ['', '', '', ''], [(16, 4), (16, 5), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 3506, 'West', (2, 6))
Element 25: (1, (2, 6), ['', '', '', ''], [(15, 4), (17, 5), (13, 8)], [False, False, False, False], 50, False, [False, False, False, False], 3515, 'East', (3, 6))
Element 26: (1, (3, 6), ['', '', '', ''], [(14, 4), (18, 5), (14, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3514, 'East', (4, 6))
Element 27: (1, (4, 6), ['', '', '%', ''], [(14, 3), (18, 4), (15, 8)], [False, False, True, False], 46, False, [False, False, False, False], 3513, 'East', (5, 6))
Element 28: (1, (5, 6), ['', '', '%', ''], [(14, 2), (18, 3), (15, 7)], [False, False, True, False], 44, False, [False, False, False, False], 3512, 'East', (6, 6))
Element 29: (1, (6, 6), ['', '', '%', '%'], [(14, 1), (17, 3), (14, 7)], [False, False, True, True], 42, False, [False, False, False, False], 3511, 'South', (6, 5))
Element 30: (1, (6, 5), ['', '', '', '%'], [(13, 1), (17, 4), (15, 7)], [False, False, False, True], 40, False, [False, False, False, False], 3520, 'South', (6, 4))
Element 31: (1, (6, 4), ['%', '', '', '%'], [(12, 1), (16, 4), (15, 6)], [True, False, False, True], 38, False, [False, False, False, False], 3529, 'South', (6, 3))
Element 32: (1, (6, 3), ['.', '.', '', ''], [(11, 1), (16, 3), (15, 5)], [False, False, False, False], 36, False, [True, True, False, False], 3538, 'South', (6, 2))
Element 33: (1, (6, 2), ['.', '.', '', '.'], [(11, 2), (16, 4), (16, 5)], [False, False, False, False], 34, False, [True, True, False, True], 3547, 'East', (7, 2))
Element 34: (1, (7, 2), ['', '.', '', '.'], [(11, 3), (15, 4), (15, 5)], [False, False, False, False], 32, False, [False, True, False, True], 3566, 'East', (8, 2))
Element 35: (1, (8, 2), ['', '.', '', ''], [(11, 4), (14, 4), (14, 5)], [False, False, False, False], 30, False, [False, True, False, False], 3585, 'South', (8, 1))
Element 36: (1, (8, 1), ['.', '%', '', '.'], [(10, 4), (14, 3), (13, 5)], [False, True, False, False], 28, False, [True, False, False, True], 3604, 'East', (9, 1))
Element 37: (1, (9, 1), ['', '%', '', '%'], [(10, 5), (14, 2), (13, 6)], [False, True, False, True], 26, False, [False, False, False, False], 4613, 'North', (9, 2))
Element 38: (1, (9, 2), ['', '', '', ''], [(9, 5), (14, 1), (12, 6)], [False, False, False, False], 24, False, [False, False, False, False], 4622, 'East', (10, 2))
Element 39: (1, (10, 2), ['', '%', '.', ''], [(9, 6), (15, 1), (11, 6)], [False, True, False, False], 22, False, [False, False, True, False], 4641, 'North', (10, 3))
Element 40: (1, (10, 3), ['', '', '', ''], [(9, 7), (14, 1), (12, 6)], [False, False, False, False], 20, False, [False, False, False, False], 4660, 'East', (11, 3))
Element 41: (1, (11, 3), ['', '', '', '%'], [(10, 7), (13, 1), (12, 5)], [False, False, False, True], 18, False, [False, False, False, False], 4669, 'North', (11, 4))
