Element 1: (3, (16, 9), ['%', '%', '.', '.'], [(3, 4), (10, 13), (14, 5)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (17, 9))
Element 2: (3, (17, 9), ['', '%', '.', '%'], [(4, 4), (10, 12), (15, 5)], [False, True, False, True], 96, False, [False, False, True, False], 68, 'North', (17, 10))
Element 3: (3, (17, 10), ['.', '', '.', '.'], [(4, 5), (11, 12), (16, 5)], [False, False, False, False], 94, False, [True, False, True, True], 107, 'East', (18, 10))
Element 4: (3, (18, 10), ['', '%', '.', '%'], [(5, 5), (12, 12), (17, 5)], [False, True, False, True], 92, False, [False, False, True, False], 146, 'North', (18, 11))
Element 5: (3, (18, 11), ['.', '', '.', '%'], [(6, 5), (13, 12), (18, 5)], [False, False, False, True], 90, False, [True, False, True, False], 185, 'North', (18, 12))
Element 6: (3, (18, 12), ['.', '', '.', '%'], [(6, 6), (13, 13), (18, 4)], [False, False, False, True], 88, False, [True, False, True, False], 224, 'North', (18, 13))
Element 7: (3, (18, 13), ['.', '', '%', '%'], [(5, 6), (14, 13), (18, 3)], [False, False, True, True], 86, False, [True, False, False, False], 263, 'West', (17, 13))
Element 8: (3, (17, 13), ['.', '.', '%', ''], [(4, 6), (15, 13), (17, 3)], [False, False, True, False], 84, False, [True, True, False, False], 302, 'South', (17, 12))
Element 9: (3, (17, 12), ['.', '.', '', ''], [(3, 6), (16, 13), (17, 4)], [False, False, False, False], 82, False, [True, True, False, False], 341, 'South', (17, 11))
Element 10: (3, (17, 11), ['.', '', '', ''], [(3, 7), (16, 12), (16, 4)], [False, False, False, False], 80, False, [True, False, False, False], 380, 'West', (16, 11))
Element 11: (3, (16, 11), ['%', '.', '', ''], [(2, 7), (15, 12), (16, 3)], [True, False, False, False], 78, False, [False, True, False, False], 419, 'South', (16, 10))
Element 12: (3, (16, 10), ['%', '', '', ''], [(2, 8), (16, 12), (16, 4)], [True, False, False, False], 76, False, [False, False, False, False], 1428, 'North', (16, 11))
Element 13: (3, (16, 11), ['%', '', '', ''], [(1, 8), (17, 12), (15, 4)], [True, False, False, False], 74, False, [False, False, False, False], 2437, 'North', (16, 12))
Element 14: (3, (16, 12), ['', '', '', ''], [(1, 7), (18, 12), (14, 4)], [False, False, False, False], 72, False, [False, False, False, False], 2456, 'North', (16, 13))
Element 15: (3, (16, 13), ['', '', '%', ''], [(1, 6), (18, 13), (14, 3)], [False, False, True, False], 70, False, [False, False, False, False], 2475, 'West', (15, 13))
Element 16: (3, (15, 13), ['', '', '%', ''], [(2, 6), (17, 13), (14, 2)], [False, False, True, False], 68, False, [False, False, False, False], 2494, 'South', (15, 12))
Element 17: (3, (15, 12), ['%', '%', '', ''], [(2, 5), (18, 13), (14, 1)], [True, True, False, False], 66, False, [False, False, False, False], 2513, 'North', (15, 13))
