Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(1, 7), (17, 4), (17, 11)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 2: (0, (10, 5), ['.', '', '%', '%'], [(1, 8), (18, 4), (18, 11)], [False, False, True, True], 96, False, [True, False, False, False], 2019, 'West', (9, 5))
Element 3: (0, (9, 5), ['.', '.', '.', ''], [(2, 8), (18, 5), (18, 12)], [False, False, False, False], 94, False, [True, True, True, False], 3048, 'North', (9, 6))
Element 4: (0, (9, 6), ['.', '', '.', '%'], [(2, 7), (17, 5), (18, 13)], [False, False, False, True], 92, False, [True, False, True, False], 3087, 'North', (9, 7))
Element 5: (0, (9, 7), ['%', '', '.', '.'], [(3, 7), (17, 6), (17, 13)], [True, False, False, False], 90, False, [False, False, True, True], 3126, 'East', (10, 7))
Element 6: (0, (10, 7), ['', '%', '.', '%'], [(3, 6), (17, 7), (17, 12)], [False, True, False, True], 88, False, [False, False, True, False], 3165, 'North', (10, 8))
Element 7: (0, (10, 8), ['.', '', '%', '%'], [(4, 6), (18, 7), (16, 12)], [False, False, True, True], 86, False, [True, False, False, False], 3204, 'West', (9, 8))
Element 8: (0, (9, 8), ['.', '', '%', ''], [(5, 6), (17, 7), (16, 13)], [False, False, True, False], 84, False, [True, False, False, False], 3233, 'West', (8, 8))
Element 9: (0, (8, 8), ['.', '%', '.', ''], [(6, 6), (17, 6), (15, 13)], [False, True, False, False], 82, False, [True, False, True, False], 3262, 'North', (8, 9))
Element 10: (0, (8, 9), ['.', '', '%', '%'], [(6, 5), (16, 6), (15, 12)], [False, False, True, True], 80, False, [True, False, False, False], 3301, 'West', (7, 9))
Element 11: (0, (7, 9), ['.', '.', '%', ''], [(6, 4), (16, 5), (15, 13)], [False, False, True, False], 78, False, [True, True, False, False], 3330, 'South', (7, 8))
Element 12: (0, (7, 8), ['.', '%', '', ''], [(6, 3), (16, 4), (14, 13)], [False, True, False, False], 76, False, [True, False, False, False], 3369, 'West', (6, 8))
Element 13: (0, (6, 8), ['.', '%', '.', ''], [(7, 3), (16, 3), (13, 13)], [False, True, False, False], 74, False, [True, False, True, False], 3408, 'North', (6, 9))
Element 14: (0, (6, 9), ['%', '', '%', ''], [(8, 3), (17, 3), (13, 12)], [True, False, True, False], 72, False, [False, False, False, False], 3447, 'South', (6, 8))
Element 15: (0, (6, 8), ['.', '%', '', ''], [(9, 3), (18, 3), (13, 11)], [False, True, False, False], 70, False, [True, False, False, False], 3476, 'West', (5, 8))
Element 16: (0, (5, 8), ['.', '%', '%', ''], [(9, 2), (17, 3), (12, 11)], [False, True, True, False], 68, False, [True, False, False, False], 4495, 'West', (4, 8))
Element 17: (0, (4, 8), ['%', '%', '%', ''], [(10, 2), (16, 3), (12, 12)], [True, True, True, False], 66, False, [False, False, False, False], 4524, 'East', (5, 8))
Element 18: (0, (5, 8), ['', '%', '%', ''], [(11, 2), (16, 4), (12, 13)], [False, True, True, False], 64, False, [False, False, False, False], 4543, 'East', (6, 8))
Element 19: (0, (6, 8), ['', '%', '', ''], [(12, 2), (15, 4), (12, 12)], [False, True, False, False], 62, False, [False, False, False, False], 4562, 'East', (7, 8))
