Element 1: (2, (8, 6), ['%', '.', '%', '.'], [(14, 3), (1, 11), (16, 6)], [True, False, True, False], 98, False, [False, True, False, True], 1009, 'East', (9, 6))
Element 2: (2, (9, 6), ['', '.', '.', '%'], [(14, 4), (2, 11), (17, 6)], [False, False, False, True], 96, False, [False, True, True, False], 2038, 'North', (9, 7))
Element 3: (2, (9, 7), ['%', '', '.', '.'], [(15, 4), (2, 12), (17, 7)], [True, False, False, False], 94, False, [False, False, True, True], 2077, 'East', (10, 7))
Element 4: (2, (10, 7), ['', '%', '.', '%'], [(16, 4), (3, 12), (18, 7)], [False, True, False, True], 92, False, [False, False, True, False], 2116, 'North', (10, 8))
Element 5: (2, (10, 8), ['.', '', '%', '%'], [(17, 4), (4, 12), (17, 7)], [False, False, True, True], 90, False, [True, False, False, False], 2145, 'West', (9, 8))
Element 6: (2, (9, 8), ['.', '', '%', ''], [(18, 4), (5, 12), (17, 6)], [False, False, True, False], 88, False, [True, False, False, False], 2174, 'West', (8, 8))
Element 7: (2, (8, 8), ['.', '%', '.', ''], [(18, 5), (6, 12), (17, 5)], [False, True, False, False], 86, False, [True, False, True, False], 2213, 'North', (8, 9))
Element 8: (2, (8, 9), ['.', '', '%', '%'], [(17, 5), (7, 12), (16, 5)], [False, False, True, True], 84, False, [True, False, False, False], 2242, 'West', (7, 9))
Element 9: (2, (7, 9), ['.', '.', '%', ''], [(17, 6), (8, 12), (15, 5)], [False, False, True, False], 82, False, [True, True, False, False], 2271, 'South', (7, 8))
Element 10: (2, (7, 8), ['.', '%', '', ''], [(17, 7), (9, 12), (15, 6)], [False, True, False, False], 80, False, [True, False, False, False], 2300, 'West', (6, 8))
Element 11: (2, (6, 8), ['.', '%', '.', ''], [(18, 7), (10, 12), (15, 7)], [False, True, False, False], 78, False, [True, False, True, False], 2329, 'North', (6, 9))
Element 12: (2, (6, 9), ['%', '', '%', ''], [(17, 7), (11, 12), (15, 8)], [True, False, True, False], 76, False, [False, False, False, False], 2358, 'South', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '', ''], [(17, 6), (12, 12), (14, 8)], [False, True, False, False], 74, False, [True, False, False, False], 2377, 'West', (5, 8))
Element 14: (2, (5, 8), ['.', '%', '%', ''], [(16, 6), (13, 12), (14, 7)], [False, True, True, False], 72, False, [True, False, False, False], 2406, 'West', (4, 8))
Element 15: (2, (4, 8), ['%', '%', '%', ''], [(16, 5), (13, 13), (14, 8)], [True, True, True, False], 70, False, [False, False, False, False], 2425, 'East', (5, 8))
